44 Q0 CACM-2829 1  0.6383283249715159 TF-IDF 
44 Q0 CACM-2825 2  0.5687601729670514 TF-IDF 
44 Q0 CACM-1732 3  0.5456409356714841 TF-IDF 
44 Q0 CACM-1823 4  0.5456409356714841 TF-IDF 
44 Q0 CACM-1801 5  0.44643349282212336 TF-IDF 
44 Q0 CACM-1404 6  0.3714026536923547 TF-IDF 
44 Q0 CACM-1802 7  0.3507691729316683 TF-IDF 
44 Q0 CACM-2325 8  0.319378932503442 TF-IDF 
44 Q0 CACM-0633 9  0.3069230263152098 TF-IDF 
44 Q0 CACM-2523 10  0.30259668732769174 TF-IDF 
44 Q0 CACM-0525 11  0.29635883055958806 TF-IDF 
44 Q0 CACM-2478 12  0.2959433382628 TF-IDF 
44 Q0 CACM-1141 13  0.27282046783574204 TF-IDF 
44 Q0 CACM-1780 14  0.27282046783574204 TF-IDF 
44 Q0 CACM-0931 15  0.271662261346289 TF-IDF 
44 Q0 CACM-1782 16  0.2654469416780193 TF-IDF 
44 Q0 CACM-0461 17  0.26079577089243744 TF-IDF 
44 Q0 CACM-2050 18  0.25463243664669255 TF-IDF 
44 Q0 CACM-2719 19  0.24760176912823648 TF-IDF 
44 Q0 CACM-0167 20  0.24553842105216783 TF-IDF 
44 Q0 CACM-1104 21  0.24553842105216783 TF-IDF 
44 Q0 CACM-1855 22  0.2410193090082629 TF-IDF 
44 Q0 CACM-0085 23  0.23384611528777888 TF-IDF 
44 Q0 CACM-1809 24  0.2308533135658129 TF-IDF 
44 Q0 CACM-2494 25  0.22866951548618128 TF-IDF 
44 Q0 CACM-0826 26  0.22321674641106168 TF-IDF 
44 Q0 CACM-1250 27  0.22321674641106168 TF-IDF 
44 Q0 CACM-1034 28  0.20250591426982914 TF-IDF 
44 Q0 CACM-1260 29  0.2016916512996093 TF-IDF 
44 Q0 CACM-0238 30  0.19643073684173426 TF-IDF 
44 Q0 CACM-1669 31  0.19257915376640614 TF-IDF 
44 Q0 CACM-1668 32  0.18887570850166757 TF-IDF 
44 Q0 CACM-2923 33  0.1868227116701277 TF-IDF 
44 Q0 CACM-1679 34  0.18354568841903574 TF-IDF 
44 Q0 CACM-0912 35  0.18188031189049467 TF-IDF 
44 Q0 CACM-1917 36  0.17857339712884931 TF-IDF 
44 Q0 CACM-2221 37  0.1762133587111064 TF-IDF 
44 Q0 CACM-0643 38  0.17538458646583416 TF-IDF 
44 Q0 CACM-2831 39  0.17538458646583416 TF-IDF 
44 Q0 CACM-2329 40  0.1724063412072407 TF-IDF 
44 Q0 CACM-1424 41  0.17230766389625812 TF-IDF 
44 Q0 CACM-1837 42  0.16646672613706293 TF-IDF 
44 Q0 CACM-1921 43  0.16646672613706293 TF-IDF 
44 Q0 CACM-1989 44  0.16590433854876205 TF-IDF 
44 Q0 CACM-1507 45  0.16553151981045022 TF-IDF 
44 Q0 CACM-1683 46  0.16553151981045022 TF-IDF 
44 Q0 CACM-2505 47  0.16369228070144523 TF-IDF 
44 Q0 CACM-2125 48  0.1621754190586079 TF-IDF 
44 Q0 CACM-2286 49  0.16179634766730344 TF-IDF 
44 Q0 CACM-2735 50  0.15902181151977896 TF-IDF 
44 Q0 CACM-0329 51  0.15589741019185258 TF-IDF 
44 Q0 CACM-0974 52  0.15446841477505802 TF-IDF 
44 Q0 CACM-2671 53  0.1534615131576049 TF-IDF 
44 Q0 CACM-1045 54  0.15110056680133405 TF-IDF 
44 Q0 CACM-2771 55  0.150863804873385 TF-IDF 
44 Q0 CACM-2553 56  0.15085554855633562 TF-IDF 
44 Q0 CACM-2025 57  0.1444343653248046 TF-IDF 
44 Q0 CACM-1435 58  0.1424647378227399 TF-IDF 
44 Q0 CACM-2812 59  0.1422224698630044 TF-IDF 
44 Q0 CACM-2502 60  0.14198169275890413 TF-IDF 
44 Q0 CACM-1002 61  0.1411325025247087 TF-IDF 
44 Q0 CACM-2877 62  0.13768509591710346 TF-IDF 
44 Q0 CACM-1365 63  0.136232048304109 TF-IDF 
44 Q0 CACM-2310 64  0.13397043025296443 TF-IDF 
44 Q0 CACM-2754 65  0.1328293908480027 TF-IDF 
44 Q0 CACM-1529 66  0.13272347083900965 TF-IDF 
44 Q0 CACM-2391 67  0.13083183188014733 TF-IDF 
44 Q0 CACM-2437 68  0.12923074792219358 TF-IDF 
44 Q0 CACM-2824 69  0.12923074792219358 TF-IDF 
44 Q0 CACM-1771 70  0.1280896200013994 TF-IDF 
44 Q0 CACM-2255 71  0.12703625141586156 TF-IDF 
44 Q0 CACM-2504 72  0.12703625141586156 TF-IDF 
44 Q0 CACM-3069 73  0.1259171390011117 TF-IDF 
44 Q0 CACM-1014 74  0.12418846232973214 TF-IDF 
44 Q0 CACM-0093 75  0.12377891163596769 TF-IDF 
44 Q0 CACM-2446 76  0.11977483953764285 TF-IDF 
44 Q0 CACM-2387 77  0.119544413582037 TF-IDF 
44 Q0 CACM-1709 78  0.11841616749563515 TF-IDF 
44 Q0 CACM-2485 79  0.11774091594640827 TF-IDF 
44 Q0 CACM-2407 80  0.11692305764388944 TF-IDF 
44 Q0 CACM-1916 81  0.11427574205872482 TF-IDF 
44 Q0 CACM-2871 82  0.11348216051665035 TF-IDF 
44 Q0 CACM-1637 83  0.11332542510100055 TF-IDF 
44 Q0 CACM-1205 84  0.11097419663914344 TF-IDF 
44 Q0 CACM-0464 85  0.11080590719546438 TF-IDF 
44 Q0 CACM-1686 86  0.11028606086127438 TF-IDF 
44 Q0 CACM-2701 87  0.10912818713429683 TF-IDF 
44 Q0 CACM-3149 88  0.10886345422242186 TF-IDF 
44 Q0 CACM-0217 89  0.107275056751172 TF-IDF 
44 Q0 CACM-2634 90  0.10682862330237657 TF-IDF 
44 Q0 CACM-3130 91  0.10656462591176026 TF-IDF 
44 Q0 CACM-1927 92  0.10584941277006626 TF-IDF 
44 Q0 CACM-2345 93  0.10560792303319047 TF-IDF 
44 Q0 CACM-3078 94  0.10554727194673069 TF-IDF 
44 Q0 CACM-0726 95  0.10349038527477676 TF-IDF 
44 Q0 CACM-2279 96  0.10271016071920722 TF-IDF 
44 Q0 CACM-2447 97  0.10187334800485838 TF-IDF 
44 Q0 CACM-2322 98  0.10184340830807469 TF-IDF 
44 Q0 CACM-1325 99  0.10102699583372038 TF-IDF 
44 Q0 CACM-0057 100  0.10057036570422374 TF-IDF 
