47 Q0 CACM-2278 1  0.6735685018704333 TF-IDF 
47 Q0 CACM-2288 2  0.5914247235082067 TF-IDF 
47 Q0 CACM-2318 3  0.5674732860018015 TF-IDF 
47 Q0 CACM-2848 4  0.48815183101291526 TF-IDF 
47 Q0 CACM-0275 5  0.48381401497743365 TF-IDF 
47 Q0 CACM-1994 6  0.4690179372641284 TF-IDF 
47 Q0 CACM-2235 7  0.4690179372641284 TF-IDF 
47 Q0 CACM-2070 8  0.4627786230218931 TF-IDF 
47 Q0 CACM-1830 9  0.44898632684337375 TF-IDF 
47 Q0 CACM-0798 10  0.4330392016913233 TF-IDF 
47 Q0 CACM-1715 11  0.4172442549664392 TF-IDF 
47 Q0 CACM-1814 12  0.4172442549664392 TF-IDF 
47 Q0 CACM-1699 13  0.41542151645753794 TF-IDF 
47 Q0 CACM-0651 14  0.4018567865918887 TF-IDF 
47 Q0 CACM-0891 15  0.39628310956564866 TF-IDF 
47 Q0 CACM-2293 16  0.380835433296416 TF-IDF 
47 Q0 CACM-2984 17  0.3763949706165022 TF-IDF 
47 Q0 CACM-1815 18  0.37253951336289215 TF-IDF 
47 Q0 CACM-3134 19  0.36509799291120026 TF-IDF 
47 Q0 CACM-2976 20  0.34816047984278464 TF-IDF 
47 Q0 CACM-2575 21  0.3472803139271976 TF-IDF 
47 Q0 CACM-1927 22  0.3431040774061639 TF-IDF 
47 Q0 CACM-2157 23  0.34143866433471776 TF-IDF 
47 Q0 CACM-2882 24  0.34081778307833255 TF-IDF 
47 Q0 CACM-3012 25  0.3384363157669918 TF-IDF 
47 Q0 CACM-1937 26  0.33341648461519263 TF-IDF 
47 Q0 CACM-1935 27  0.3307388821671069 TF-IDF 
47 Q0 CACM-2726 28  0.3234866504873737 TF-IDF 
47 Q0 CACM-2990 29  0.3174434082890072 TF-IDF 
47 Q0 CACM-2140 30  0.3168769957397631 TF-IDF 
47 Q0 CACM-2492 31  0.3161528317854495 TF-IDF 
47 Q0 CACM-0239 32  0.315744618036484 TF-IDF 
47 Q0 CACM-1457 33  0.314829672645455 TF-IDF 
47 Q0 CACM-1681 34  0.31313748759144977 TF-IDF 
47 Q0 CACM-2532 35  0.30485687258695005 TF-IDF 
47 Q0 CACM-2965 36  0.30411166655724403 TF-IDF 
47 Q0 CACM-3168 37  0.29566412026398725 TF-IDF 
47 Q0 CACM-0953 38  0.294065718863171 TF-IDF 
47 Q0 CACM-2832 39  0.28710052013160836 TF-IDF 
47 Q0 CACM-0292 40  0.2851886872587598 TF-IDF 
47 Q0 CACM-1831 41  0.2851886872587598 TF-IDF 
47 Q0 CACM-2158 42  0.2845047211518451 TF-IDF 
47 Q0 CACM-3169 43  0.28010285077640895 TF-IDF 
47 Q0 CACM-2516 44  0.2799969199717343 TF-IDF 
47 Q0 CACM-0118 45  0.2793624329200125 TF-IDF 
47 Q0 CACM-1746 46  0.27127460465225733 TF-IDF 
47 Q0 CACM-2221 47  0.2684514397403661 TF-IDF 
47 Q0 CACM-1172 48  0.26828990488378784 TF-IDF 
47 Q0 CACM-2673 49  0.2674642660041277 TF-IDF 
47 Q0 CACM-1514 50  0.2610364438312206 TF-IDF 
47 Q0 CACM-2530 51  0.2600249795594574 TF-IDF 
47 Q0 CACM-1236 52  0.2570821136759268 TF-IDF 
47 Q0 CACM-1938 53  0.25466223960067846 TF-IDF 
47 Q0 CACM-3113 54  0.25257067230965985 TF-IDF 
