1 Q0 CACM-1938 1  0.5513488925181147 TF-IDF 
1 Q0 CACM-1657 2  0.48845198732022643 TF-IDF 
1 Q0 CACM-2371 3  0.4483394784006317 TF-IDF 
1 Q0 CACM-2629 4  0.39584327055471874 TF-IDF 
1 Q0 CACM-2319 5  0.35830064403463546 TF-IDF 
1 Q0 CACM-2379 6  0.324488457271501 TF-IDF 
1 Q0 CACM-0971 7  0.32353579490530127 TF-IDF 
1 Q0 CACM-1071 8  0.32277071175669225 TF-IDF 
1 Q0 CACM-2796 9  0.312094954626355 TF-IDF 
1 Q0 CACM-2218 10  0.30877657322685803 TF-IDF 
1 Q0 CACM-1304 11  0.3067070540389901 TF-IDF 
1 Q0 CACM-1749 12  0.30451513601200286 TF-IDF 
1 Q0 CACM-2685 13  0.30017296085383505 TF-IDF 
1 Q0 CACM-0098 14  0.28625939120412747 TF-IDF 
1 Q0 CACM-1755 15  0.28608704174082533 TF-IDF 
1 Q0 CACM-2984 16  0.28469353018136656 TF-IDF 
1 Q0 CACM-1719 17  0.2843379112288672 TF-IDF 
1 Q0 CACM-2740 18  0.28403632837811205 TF-IDF 
1 Q0 CACM-1523 19  0.27946185931363243 TF-IDF 
1 Q0 CACM-2439 20  0.27886755365355226 TF-IDF 
1 Q0 CACM-1591 21  0.27685806176660566 TF-IDF 
1 Q0 CACM-2380 22  0.27530187528066535 TF-IDF 
1 Q0 CACM-0414 23  0.27005602943785606 TF-IDF 
1 Q0 CACM-1168 24  0.2695091648394303 TF-IDF 
1 Q0 CACM-1752 25  0.26586695714668673 TF-IDF 
1 Q0 CACM-1519 26  0.2614809508024951 TF-IDF 
1 Q0 CACM-2948 27  0.26097107464657887 TF-IDF 
1 Q0 CACM-1069 28  0.26047378781596187 TF-IDF 
1 Q0 CACM-1544 29  0.24990464432627993 TF-IDF 
1 Q0 CACM-2087 30  0.24869779648027426 TF-IDF 
1 Q0 CACM-3127 31  0.24511622114951911 TF-IDF 
1 Q0 CACM-2917 32  0.24492827826954247 TF-IDF 
1 Q0 CACM-2357 33  0.24133838886934478 TF-IDF 
1 Q0 CACM-0190 34  0.24040786993093177 TF-IDF 
1 Q0 CACM-2955 35  0.24040786993093177 TF-IDF 
1 Q0 CACM-2747 36  0.23646675730911323 TF-IDF 
1 Q0 CACM-1410 37  0.2317745648930104 TF-IDF 
1 Q0 CACM-2151 38  0.22879181822346145 TF-IDF 
1 Q0 CACM-0438 39  0.2267784068683853 TF-IDF 
1 Q0 CACM-1680 40  0.22624843985630427 TF-IDF 
1 Q0 CACM-1605 41  0.22272445268432775 TF-IDF 
1 Q0 CACM-3174 42  0.22020691765101963 TF-IDF 
1 Q0 CACM-1960 43  0.21821227730251433 TF-IDF 
1 Q0 CACM-0271 44  0.21805616045037046 TF-IDF 
1 Q0 CACM-1033 45  0.21804873487552978 TF-IDF 
1 Q0 CACM-3068 46  0.21770454501858438 TF-IDF 
1 Q0 CACM-3048 47  0.21450729446403638 TF-IDF 
1 Q0 CACM-0294 48  0.21212459111552803 TF-IDF 
1 Q0 CACM-0398 49  0.21212459111552803 TF-IDF 
1 Q0 CACM-2920 50  0.21139917015662446 TF-IDF 
1 Q0 CACM-1844 51  0.2096625243526808 TF-IDF 
1 Q0 CACM-0031 52  0.2088451018317182 TF-IDF 
1 Q0 CACM-1827 53  0.20869970586630515 TF-IDF 
1 Q0 CACM-0252 54  0.20621549561974234 TF-IDF 
1 Q0 CACM-2951 55  0.20510139769709274 TF-IDF 
1 Q0 CACM-1461 56  0.20374818455098953 TF-IDF 
1 Q0 CACM-2069 57  0.2014288384226473 TF-IDF 
1 Q0 CACM-2219 58  0.20035544646693487 TF-IDF 
1 Q0 CACM-0197 59  0.2003398916091098 TF-IDF 
1 Q0 CACM-1173 60  0.198949825421441 TF-IDF 
1 Q0 CACM-0061 61  0.19724259617440051 TF-IDF 
1 Q0 CACM-2607 62  0.19708325712625532 TF-IDF 
1 Q0 CACM-2597 63  0.19617397147942311 TF-IDF 
1 Q0 CACM-2560 64  0.1914752946352554 TF-IDF 
1 Q0 CACM-3012 65  0.1914752946352554 TF-IDF 
1 Q0 CACM-0067 66  0.191286690740189 TF-IDF 
1 Q0 CACM-0866 67  0.191286690740189 TF-IDF 
1 Q0 CACM-0999 68  0.191286690740189 TF-IDF 
1 Q0 CACM-1107 69  0.191286690740189 TF-IDF 
1 Q0 CACM-2542 70  0.19098948338765576 TF-IDF 
1 Q0 CACM-2681 71  0.19009429640746175 TF-IDF 
1 Q0 CACM-0798 72  0.18979568678757772 TF-IDF 
1 Q0 CACM-2344 73  0.18829491759767908 TF-IDF 
1 Q0 CACM-1472 74  0.18811202744602218 TF-IDF 
1 Q0 CACM-1264 75  0.18792283539513976 TF-IDF 
1 Q0 CACM-2541 76  0.18700369733471045 TF-IDF 
1 Q0 CACM-3025 77  0.18695290168498746 TF-IDF 
