3 Q0 CACM-0929 1  0.2640854296009959 TF-IDF 
3 Q0 CACM-0249 2  0.23213370505200787 TF-IDF 
3 Q0 CACM-2316 3  0.22320548562693066 TF-IDF 
3 Q0 CACM-2603 4  0.20482385739883047 TF-IDF 
3 Q0 CACM-1466 5  0.18135445707188114 TF-IDF 
3 Q0 CACM-0077 6  0.1800582474552245 TF-IDF 
3 Q0 CACM-0100 7  0.1800582474552245 TF-IDF 
3 Q0 CACM-1313 8  0.1800582474552245 TF-IDF 
3 Q0 CACM-1102 9  0.1612039618416721 TF-IDF 
3 Q0 CACM-0051 10  0.15845125776059754 TF-IDF 
3 Q0 CACM-2587 11  0.15845125776059754 TF-IDF 
3 Q0 CACM-0463 12  0.1450835656575049 TF-IDF 
3 Q0 CACM-1142 13  0.1450835656575049 TF-IDF 
3 Q0 CACM-2411 14  0.14006026035030686 TF-IDF 
3 Q0 CACM-2814 15  0.13817482443571896 TF-IDF 
3 Q0 CACM-2066 16  0.1365959118625841 TF-IDF 
3 Q0 CACM-2551 17  0.13204271480049795 TF-IDF 
3 Q0 CACM-0651 18  0.13189415059773174 TF-IDF 
3 Q0 CACM-2295 19  0.13189415059773174 TF-IDF 
3 Q0 CACM-1988 20  0.12827949078813153 TF-IDF 
3 Q0 CACM-2659 21  0.12778327238757867 TF-IDF 
3 Q0 CACM-0762 22  0.12615962231087383 TF-IDF 
3 Q0 CACM-0920 23  0.12615962231087383 TF-IDF 
3 Q0 CACM-2658 24  0.12003883163681632 TF-IDF 
3 Q0 CACM-0205 25  0.11832677167525926 TF-IDF 
3 Q0 CACM-1098 26  0.11783436804670448 TF-IDF 
3 Q0 CACM-1496 27  0.11764607313632694 TF-IDF 
3 Q0 CACM-1703 28  0.11763532350608506 TF-IDF 
3 Q0 CACM-2112 29  0.1173154317464109 TF-IDF 
3 Q0 CACM-0628 30  0.11606685252600393 TF-IDF 
3 Q0 CACM-2705 31  0.11453965709803018 TF-IDF 
3 Q0 CACM-1366 32  0.10702885991127412 TF-IDF 
3 Q0 CACM-0799 33  0.10289042711727114 TF-IDF 
3 Q0 CACM-1459 34  0.10241192869941523 TF-IDF 
3 Q0 CACM-2782 35  0.10005763148793442 TF-IDF 
3 Q0 CACM-2495 36  0.09002912372761225 TF-IDF 
3 Q0 CACM-1678 37  0.08974241174691025 TF-IDF 
3 Q0 CACM-1306 38  0.08928219425077226 TF-IDF 
3 Q0 CACM-2061 39  0.08801313187422467 TF-IDF 
3 Q0 CACM-2661 40  0.08792943373182116 TF-IDF 
3 Q0 CACM-1723 41  0.08428258391521146 TF-IDF 
3 Q0 CACM-1923 42  0.08410641487391589 TF-IDF 
3 Q0 CACM-1852 43  0.083702057110099 TF-IDF 
3 Q0 CACM-1007 44  0.08252669675031121 TF-IDF 
3 Q0 CACM-3102 45  0.08074062067252985 TF-IDF 
3 Q0 CACM-2317 46  0.08015666610911873 TF-IDF 
3 Q0 CACM-2406 47  0.07737790168400262 TF-IDF 
3 Q0 CACM-1402 48  0.07680531283983288 TF-IDF 
3 Q0 CACM-3148 49  0.07635977139868678 TF-IDF 
3 Q0 CACM-2939 50  0.07625503063516707 TF-IDF 
3 Q0 CACM-1134 51  0.07360509147150651 TF-IDF 
3 Q0 CACM-0689 52  0.07254178282875245 TF-IDF 
3 Q0 CACM-1467 53  0.07254178282875245 TF-IDF 
3 Q0 CACM-2647 54  0.07254178282875245 TF-IDF 
3 Q0 CACM-0070 55  0.07202329898208978 TF-IDF 
3 Q0 CACM-3150 56  0.07120665799141346 TF-IDF 
3 Q0 CACM-2886 57  0.06967464728086331 TF-IDF 
3 Q0 CACM-1485 58  0.06908741221785948 TF-IDF 
3 Q0 CACM-2111 59  0.0688918512002598 TF-IDF 
3 Q0 CACM-2579 60  0.06728385056044153 TF-IDF 
3 Q0 CACM-2645 61  0.06716831743403005 TF-IDF 
3 Q0 CACM-3099 62  0.06657615872294015 TF-IDF 
3 Q0 CACM-2732 63  0.06598993035735612 TF-IDF 
3 Q0 CACM-3093 64  0.06598993035735612 TF-IDF 
3 Q0 CACM-2921 65  0.06536145483014322 TF-IDF 
3 Q0 CACM-1788 66  0.06520623012759022 TF-IDF 
3 Q0 CACM-0252 67  0.06309007840414843 TF-IDF 
3 Q0 CACM-2084 68  0.06307981115543691 TF-IDF 
3 Q0 CACM-2684 69  0.061801418166551485 TF-IDF 
3 Q0 CACM-1835 70  0.06173768751383187 TF-IDF 
3 Q0 CACM-2305 71  0.06173768751383187 TF-IDF 
3 Q0 CACM-3030 72  0.06127636390325926 TF-IDF 
3 Q0 CACM-2685 73  0.060942791446383676 TF-IDF 
3 Q0 CACM-2710 74  0.06045148569062704 TF-IDF 
3 Q0 CACM-3115 75  0.05988210831580191 TF-IDF 
3 Q0 CACM-3105 76  0.05764909893675692 TF-IDF 
3 Q0 CACM-1785 77  0.057409876000216506 TF-IDF 
3 Q0 CACM-2064 78  0.05699685530956747 TF-IDF 
3 Q0 CACM-2179 79  0.0557926963945766 TF-IDF 
3 Q0 CACM-0058 80  0.05501779783354081 TF-IDF 
3 Q0 CACM-2941 81  0.05474851534245468 TF-IDF 
3 Q0 CACM-2449 82  0.05426412937006765 TF-IDF 
3 Q0 CACM-2126 83  0.053734653947224036 TF-IDF 
3 Q0 CACM-1565 84  0.05281708592019919 TF-IDF 
3 Q0 CACM-1682 85  0.052122124263354455 TF-IDF 
3 Q0 CACM-1223 86  0.0519065689816365 TF-IDF 
3 Q0 CACM-2534 87  0.05179059426401902 TF-IDF 
3 Q0 CACM-2254 88  0.05150895822159938 TF-IDF 
3 Q0 CACM-1314 89  0.05144521355863557 TF-IDF 
3 Q0 CACM-1783 90  0.05047206272331876 TF-IDF 
3 Q0 CACM-2708 91  0.05014280308879669 TF-IDF 
3 Q0 CACM-2870 92  0.05014280308879669 TF-IDF 
3 Q0 CACM-2148 93  0.05002881574396721 TF-IDF 
3 Q0 CACM-1658 94  0.0499959111881931 TF-IDF 
3 Q0 CACM-1350 95  0.04931190325844635 TF-IDF 
3 Q0 CACM-2904 96  0.04890470918536961 TF-IDF 
3 Q0 CACM-0265 97  0.048361188552501634 TF-IDF 
3 Q0 CACM-1457 98  0.048361188552501634 TF-IDF 
3 Q0 CACM-2423 99  0.04830831029286511 TF-IDF 
3 Q0 CACM-1807 100  0.04801553265472653 TF-IDF 
