33 Q0 CACM-1963 1  1.4785620635067205 TF-IDF 
33 Q0 CACM-1954 2  1.4730123132489004 TF-IDF 
33 Q0 CACM-2043 3  1.4730123132489004 TF-IDF 
33 Q0 CACM-2335 4  1.2093588417972816 TF-IDF 
33 Q0 CACM-1990 5  1.1909578477406637 TF-IDF 
33 Q0 CACM-2284 6  1.01783054451753 TF-IDF 
33 Q0 CACM-1968 7  0.9306603273337305 TF-IDF 
33 Q0 CACM-2548 8  0.7277590274282273 TF-IDF 
33 Q0 CACM-2133 9  0.7132887059972628 TF-IDF 
33 Q0 CACM-0931 10  0.6874990698786531 TF-IDF 
33 Q0 CACM-1174 11  0.6753540721790362 TF-IDF 
33 Q0 CACM-1662 12  0.6720347620787422 TF-IDF 
33 Q0 CACM-2281 13  0.6667580277556446 TF-IDF 
33 Q0 CACM-0315 14  0.6607485048572885 TF-IDF 
33 Q0 CACM-0635 15  0.6557249939292609 TF-IDF 
33 Q0 CACM-2805 16  0.6520446212167735 TF-IDF 
33 Q0 CACM-2224 17  0.6385397174771034 TF-IDF 
33 Q0 CACM-0339 18  0.632517404398357 TF-IDF 
33 Q0 CACM-2419 19  0.60742475799609 TF-IDF 
33 Q0 CACM-0561 20  0.6016800007809084 TF-IDF 
33 Q0 CACM-0325 21  0.5990888929368587 TF-IDF 
33 Q0 CACM-0956 22  0.5946736543715597 TF-IDF 
33 Q0 CACM-0927 23  0.5946128679055287 TF-IDF 
33 Q0 CACM-0085 24  0.5916143751218905 TF-IDF 
33 Q0 CACM-1952 25  0.5900005842470908 TF-IDF 
33 Q0 CACM-1298 26  0.5894142375746136 TF-IDF 
33 Q0 CACM-1285 27  0.5850729351329843 TF-IDF 
33 Q0 CACM-2778 28  0.5836723317141415 TF-IDF 
33 Q0 CACM-0285 29  0.5663558613062473 TF-IDF 
33 Q0 CACM-1310 30  0.5614874087129091 TF-IDF 
33 Q0 CACM-1577 31  0.5588649141476485 TF-IDF 
33 Q0 CACM-0559 32  0.5545000450498208 TF-IDF 
33 Q0 CACM-1617 33  0.5543499008232529 TF-IDF 
33 Q0 CACM-1104 34  0.5522356551792599 TF-IDF 
33 Q0 CACM-0349 35  0.5456171247599759 TF-IDF 
33 Q0 CACM-2213 36  0.5453317825417014 TF-IDF 
33 Q0 CACM-0750 37  0.5354792962346313 TF-IDF 
33 Q0 CACM-1782 38  0.5316831764642015 TF-IDF 
33 Q0 CACM-1059 39  0.5313398773790873 TF-IDF 
33 Q0 CACM-2325 40  0.5304185063260658 TF-IDF 
33 Q0 CACM-2415 41  0.530301029994416 TF-IDF 
33 Q0 CACM-2824 42  0.5301291208800136 TF-IDF 
33 Q0 CACM-1047 43  0.5273583802749389 TF-IDF 
