39 Q0 CACM-2651 1  0.8133177037904167 TF-IDF 
39 Q0 CACM-2533 2  0.7529600130232964 TF-IDF 
39 Q0 CACM-2394 3  0.5676160098175619 TF-IDF 
39 Q0 CACM-2406 4  0.560851852253256 TF-IDF 
39 Q0 CACM-2958 5  0.5236240982690129 TF-IDF 
39 Q0 CACM-3103 6  0.4784309110495498 TF-IDF 
39 Q0 CACM-1861 7  0.4761156049093021 TF-IDF 
39 Q0 CACM-0249 8  0.46426741010401573 TF-IDF 
39 Q0 CACM-3105 9  0.45889581643971394 TF-IDF 
39 Q0 CACM-2316 10  0.4464109712538613 TF-IDF 
39 Q0 CACM-2126 11  0.43385434849733867 TF-IDF 
39 Q0 CACM-2603 12  0.40964771479766093 TF-IDF 
39 Q0 CACM-2731 13  0.3996314055183219 TF-IDF 
39 Q0 CACM-2956 14  0.3993969041807049 TF-IDF 
39 Q0 CACM-2940 15  0.3832700435939713 TF-IDF 
39 Q0 CACM-1466 16  0.3627089141437623 TF-IDF 
39 Q0 CACM-2941 17  0.3577764591614494 TF-IDF 
39 Q0 CACM-3159 18  0.34116560301313714 TF-IDF 
39 Q0 CACM-0602 19  0.339568623660812 TF-IDF 
39 Q0 CACM-0100 20  0.3389408987576878 TF-IDF 
39 Q0 CACM-2799 21  0.3347915268018963 TF-IDF 
39 Q0 CACM-1614 22  0.3343728004068427 TF-IDF 
39 Q0 CACM-3031 23  0.3289647417339704 TF-IDF 
39 Q0 CACM-1102 24  0.3224079236833442 TF-IDF 
39 Q0 CACM-2705 25  0.3109070288506595 TF-IDF 
39 Q0 CACM-2295 26  0.31007634382417926 TF-IDF 
39 Q0 CACM-1703 27  0.2941704205457369 TF-IDF 
39 Q0 CACM-0463 28  0.2901671313150098 TF-IDF 
39 Q0 CACM-1142 29  0.2901671313150098 TF-IDF 
39 Q0 CACM-2713 30  0.2838746799103089 TF-IDF 
39 Q0 CACM-1678 31  0.2821881813253655 TF-IDF 
39 Q0 CACM-2717 32  0.27881503379023764 TF-IDF 
39 Q0 CACM-2265 33  0.27797464768354696 TF-IDF 
39 Q0 CACM-1098 34  0.27736253013803286 TF-IDF 
39 Q0 CACM-2814 35  0.2763496488714379 TF-IDF 
39 Q0 CACM-0230 36  0.2716548989286496 TF-IDF 
39 Q0 CACM-1213 37  0.2696983592589083 TF-IDF 
39 Q0 CACM-3167 38  0.2654412591369122 TF-IDF 
39 Q0 CACM-0651 39  0.2637883011954635 TF-IDF 
39 Q0 CACM-2957 40  0.2630043891817513 TF-IDF 
39 Q0 CACM-2244 41  0.2618168614945712 TF-IDF 
39 Q0 CACM-0890 42  0.25908917751460425 TF-IDF 
39 Q0 CACM-2470 43  0.2541340826808176 TF-IDF 
39 Q0 CACM-0762 44  0.25231924462174765 TF-IDF 
39 Q0 CACM-0920 45  0.25231924462174765 TF-IDF 
39 Q0 CACM-2558 46  0.24890409499843125 TF-IDF 
39 Q0 CACM-2243 47  0.2364797458660643 TF-IDF 
39 Q0 CACM-2735 48  0.23483213513008624 TF-IDF 
39 Q0 CACM-1922 49  0.2343076140143842 TF-IDF 
39 Q0 CACM-2627 50  0.23380579786914296 TF-IDF 
39 Q0 CACM-0628 51  0.23213370505200787 TF-IDF 
39 Q0 CACM-2425 52  0.23001831530355132 TF-IDF 
39 Q0 CACM-0166 53  0.2263790824405413 TF-IDF 
39 Q0 CACM-1835 54  0.22446871171205338 TF-IDF 
39 Q0 CACM-2254 55  0.22310874492097577 TF-IDF 
39 Q0 CACM-0618 56  0.22244271667186255 TF-IDF 
39 Q0 CACM-2078 57  0.2217737579905118 TF-IDF 
39 Q0 CACM-1210 58  0.22168096824882427 TF-IDF 
39 Q0 CACM-2710 59  0.21990795144822947 TF-IDF 
39 Q0 CACM-2684 60  0.21621080340735835 TF-IDF 
39 Q0 CACM-1366 61  0.21405771982254823 TF-IDF 
39 Q0 CACM-2241 62  0.20945348919565696 TF-IDF 
39 Q0 CACM-2242 63  0.20945348919565696 TF-IDF 
39 Q0 CACM-2084 64  0.20584301493965634 TF-IDF 
39 Q0 CACM-1459 65  0.20482385739883047 TF-IDF 
39 Q0 CACM-2178 66  0.20207508465463386 TF-IDF 
39 Q0 CACM-2782 67  0.20011526297586885 TF-IDF 
39 Q0 CACM-1467 68  0.19566861087566867 TF-IDF 
39 Q0 CACM-2317 69  0.1927715130516741 TF-IDF 
39 Q0 CACM-0205 70  0.18939872718262554 TF-IDF 
39 Q0 CACM-1463 71  0.18477056934741323 TF-IDF 
39 Q0 CACM-1250 72  0.18394561897514095 TF-IDF 
39 Q0 CACM-2699 73  0.1836809499240145 TF-IDF 
39 Q0 CACM-0527 74  0.18245278160193518 TF-IDF 
39 Q0 CACM-2046 75  0.18155073882556386 TF-IDF 
39 Q0 CACM-1937 76  0.17910767639236297 TF-IDF 
39 Q0 CACM-1306 77  0.17856438850154452 TF-IDF 
39 Q0 CACM-1902 78  0.17599139087156893 TF-IDF 
39 Q0 CACM-2661 79  0.17585886746364232 TF-IDF 
39 Q0 CACM-2083 80  0.17483607602873924 TF-IDF 
39 Q0 CACM-2877 81  0.17299310844147797 TF-IDF 
39 Q0 CACM-2785 82  0.17278554430307408 TF-IDF 
39 Q0 CACM-2939 83  0.17153064771581944 TF-IDF 
39 Q0 CACM-1439 84  0.17089683670781258 TF-IDF 
39 Q0 CACM-1485 85  0.17050298119228235 TF-IDF 
39 Q0 CACM-1337 86  0.16861681739387918 TF-IDF 
39 Q0 CACM-1923 87  0.16821282974783178 TF-IDF 
39 Q0 CACM-3150 88  0.16781411153782033 TF-IDF 
39 Q0 CACM-1852 89  0.167404114220198 TF-IDF 
39 Q0 CACM-1757 90  0.16694048161176175 TF-IDF 
39 Q0 CACM-0457 91  0.16661073004199986 TF-IDF 
39 Q0 CACM-0253 92  0.1660370951609978 TF-IDF 
39 Q0 CACM-1736 93  0.16513571964839138 TF-IDF 
39 Q0 CACM-1457 94  0.1646115062937864 TF-IDF 
