45 Q0 CACM-2318 1  0.5674732860018015 TF-IDF 
45 Q0 CACM-2984 2  0.3763949706165022 TF-IDF 
45 Q0 CACM-2493 3  0.3542255807092124 TF-IDF 
45 Q0 CACM-1796 4  0.3348034936625685 TF-IDF 
45 Q0 CACM-3137 5  0.33233663721553297 TF-IDF 
45 Q0 CACM-1976 6  0.28804361968166126 TF-IDF 
45 Q0 CACM-1271 7  0.2717755466204602 TF-IDF 
45 Q0 CACM-1952 8  0.26915574980716295 TF-IDF 
45 Q0 CACM-2816 9  0.2652651419175567 TF-IDF 
45 Q0 CACM-2813 10  0.2628800550404788 TF-IDF 
45 Q0 CACM-1660 11  0.2542026525956539 TF-IDF 
45 Q0 CACM-1267 12  0.24948169926462682 TF-IDF 
45 Q0 CACM-2578 13  0.24493940729148309 TF-IDF 
45 Q0 CACM-1719 14  0.23788329057042318 TF-IDF 
45 Q0 CACM-2949 15  0.2377611373941537 TF-IDF 
45 Q0 CACM-2319 16  0.22549358933374175 TF-IDF 
45 Q0 CACM-2765 17  0.22400050771998697 TF-IDF 
45 Q0 CACM-0263 18  0.21554775962473438 TF-IDF 
45 Q0 CACM-0379 19  0.21313053233247323 TF-IDF 
45 Q0 CACM-3089 20  0.2114269039110116 TF-IDF 
45 Q0 CACM-3119 21  0.20905015009487515 TF-IDF 
45 Q0 CACM-2278 22  0.20709972834586263 TF-IDF 
45 Q0 CACM-3082 23  0.20600378858976173 TF-IDF 
45 Q0 CACM-1927 24  0.20343699463109532 TF-IDF 
45 Q0 CACM-1938 25  0.1964417989501191 TF-IDF 
45 Q0 CACM-2978 26  0.19637503882727225 TF-IDF 
45 Q0 CACM-2133 27  0.19541685523828023 TF-IDF 
45 Q0 CACM-0075 28  0.1933731344398642 TF-IDF 
45 Q0 CACM-0275 29  0.19178284190229028 TF-IDF 
45 Q0 CACM-3070 30  0.18924840092274228 TF-IDF 
45 Q0 CACM-2542 31  0.18913118804858736 TF-IDF 
45 Q0 CACM-2599 32  0.18805635205806462 TF-IDF 
45 Q0 CACM-2114 33  0.1861306901548551 TF-IDF 
45 Q0 CACM-2849 34  0.1857458086102276 TF-IDF 
45 Q0 CACM-2964 35  0.1856437927009981 TF-IDF 
45 Q0 CACM-2781 36  0.18399503273921491 TF-IDF 
45 Q0 CACM-2070 37  0.1834444574717559 TF-IDF 
45 Q0 CACM-0041 38  0.1827642287424281 TF-IDF 
45 Q0 CACM-2253 39  0.1761837616121348 TF-IDF 
