43 Q0 CACM-2910 1  0.4096637256799497 TF-IDF 
43 Q0 CACM-2569 2  0.3609620995377902 TF-IDF 
43 Q0 CACM-3107 3  0.31517266205565914 TF-IDF 
43 Q0 CACM-2825 4  0.30187058486686896 TF-IDF 
43 Q0 CACM-2685 5  0.30017296085383505 TF-IDF 
43 Q0 CACM-0847 6  0.28548702843059115 TF-IDF 
43 Q0 CACM-0633 7  0.2853992539850484 TF-IDF 
43 Q0 CACM-1732 8  0.27282046783574204 TF-IDF 
43 Q0 CACM-1823 9  0.27282046783574204 TF-IDF 
43 Q0 CACM-3100 10  0.2406584867762008 TF-IDF 
43 Q0 CACM-1399 11  0.23634470672668786 TF-IDF 
43 Q0 CACM-1801 12  0.22321674641106168 TF-IDF 
43 Q0 CACM-0204 13  0.2222109319199048 TF-IDF 
43 Q0 CACM-2703 14  0.21525747488502003 TF-IDF 
43 Q0 CACM-2847 15  0.21489045140158575 TF-IDF 
43 Q0 CACM-3052 16  0.21439799745108584 TF-IDF 
43 Q0 CACM-2754 17  0.20979832193244624 TF-IDF 
43 Q0 CACM-3162 18  0.20221997847166873 TF-IDF 
43 Q0 CACM-1335 19  0.201047986022771 TF-IDF 
43 Q0 CACM-2771 20  0.19724277738626572 TF-IDF 
43 Q0 CACM-2607 21  0.19708325712625532 TF-IDF 
43 Q0 CACM-3098 22  0.1927257672171146 TF-IDF 
43 Q0 CACM-0067 23  0.191286690740189 TF-IDF 
43 Q0 CACM-0866 24  0.191286690740189 TF-IDF 
43 Q0 CACM-0999 25  0.191286690740189 TF-IDF 
43 Q0 CACM-1107 26  0.191286690740189 TF-IDF 
43 Q0 CACM-3046 27  0.19126572352607588 TF-IDF 
43 Q0 CACM-1404 28  0.18570132684617735 TF-IDF 
43 Q0 CACM-0525 29  0.1847504573540572 TF-IDF 
43 Q0 CACM-1106 30  0.18065965236573403 TF-IDF 
43 Q0 CACM-2746 31  0.17864832453938834 TF-IDF 
43 Q0 CACM-2303 32  0.17636681166160884 TF-IDF 
43 Q0 CACM-1802 33  0.17538458646583416 TF-IDF 
43 Q0 CACM-2329 34  0.1724063412072407 TF-IDF 
43 Q0 CACM-0135 35  0.17115124960964279 TF-IDF 
43 Q0 CACM-0148 36  0.17115124960964279 TF-IDF 
43 Q0 CACM-0931 37  0.16935458590788577 TF-IDF 
