5 Q0 CACM-1923 1  0.33333100629667034 TF-IDF 
5 Q0 CACM-2960 2  0.3039027703212891 TF-IDF 
5 Q0 CACM-0173 3  0.2878544451038875 TF-IDF 
5 Q0 CACM-2629 4  0.26298149621691813 TF-IDF 
5 Q0 CACM-1742 5  0.26223089758138346 TF-IDF 
5 Q0 CACM-2035 6  0.25926222046844394 TF-IDF 
5 Q0 CACM-2321 7  0.25463949483209825 TF-IDF 
5 Q0 CACM-1188 8  0.25268511789458087 TF-IDF 
5 Q0 CACM-3137 9  0.24946042519779543 TF-IDF 
5 Q0 CACM-2399 10  0.244657362159825 TF-IDF 
5 Q0 CACM-0251 11  0.242649878008818 TF-IDF 
5 Q0 CACM-0493 12  0.23779280247712448 TF-IDF 
5 Q0 CACM-3147 13  0.23464399125780688 TF-IDF 
5 Q0 CACM-2003 14  0.23455505827112463 TF-IDF 
5 Q0 CACM-2078 15  0.21876937827895454 TF-IDF 
5 Q0 CACM-1435 16  0.2170331133719787 TF-IDF 
5 Q0 CACM-2299 17  0.2163884118723523 TF-IDF 
5 Q0 CACM-0606 18  0.2103551714220717 TF-IDF 
5 Q0 CACM-1101 19  0.2103551714220717 TF-IDF 
5 Q0 CACM-1829 20  0.21017381527217593 TF-IDF 
5 Q0 CACM-2812 21  0.2092169901406981 TF-IDF 
5 Q0 CACM-2718 22  0.2087494067547276 TF-IDF 
5 Q0 CACM-0756 23  0.20766601922538783 TF-IDF 
5 Q0 CACM-2271 24  0.20662703561691315 TF-IDF 
5 Q0 CACM-2357 25  0.20421303690871306 TF-IDF 
5 Q0 CACM-3144 26  0.20265214412106708 TF-IDF 
5 Q0 CACM-1053 27  0.2026417105659447 TF-IDF 
5 Q0 CACM-1392 28  0.20262286616678576 TF-IDF 
5 Q0 CACM-0529 29  0.19901326842433 TF-IDF 
5 Q0 CACM-1747 30  0.19717159391421296 TF-IDF 
5 Q0 CACM-0491 31  0.19532980203478081 TF-IDF 
5 Q0 CACM-2329 32  0.19532980203478081 TF-IDF 
5 Q0 CACM-1682 33  0.19472910783917527 TF-IDF 
5 Q0 CACM-1937 34  0.19405787706670685 TF-IDF 
5 Q0 CACM-2145 35  0.19258351301760449 TF-IDF 
5 Q0 CACM-1960 36  0.19090107902691955 TF-IDF 
5 Q0 CACM-0333 37  0.18859429161978838 TF-IDF 
5 Q0 CACM-2782 38  0.18859429161978838 TF-IDF 
5 Q0 CACM-2738 39  0.18230781523246212 TF-IDF 
5 Q0 CACM-0164 40  0.1800807555733266 TF-IDF 
5 Q0 CACM-0023 41  0.17829847296913953 TF-IDF 
5 Q0 CACM-2225 42  0.1764269179668988 TF-IDF 
5 Q0 CACM-2689 43  0.1764269179668988 TF-IDF 
5 Q0 CACM-1746 44  0.17545456074112514 TF-IDF 
5 Q0 CACM-0153 45  0.17466132195167816 TF-IDF 
5 Q0 CACM-2942 46  0.17381242210261796 TF-IDF 
5 Q0 CACM-2469 47  0.1725948926017721 TF-IDF 
5 Q0 CACM-0267 48  0.17189526668362995 TF-IDF 
5 Q0 CACM-2553 49  0.17091357678043323 TF-IDF 
5 Q0 CACM-0946 50  0.17022969283652067 TF-IDF 
5 Q0 CACM-1272 51  0.16661575961106698 TF-IDF 
5 Q0 CACM-2964 52  0.16573437748405648 TF-IDF 
5 Q0 CACM-2716 53  0.1611904667525894 TF-IDF 
5 Q0 CACM-2067 54  0.1608598369698195 TF-IDF 
5 Q0 CACM-2502 55  0.1608598369698195 TF-IDF 
5 Q0 CACM-0063 56  0.15852853498474967 TF-IDF 
5 Q0 CACM-2106 57  0.15852566351176656 TF-IDF 
5 Q0 CACM-0117 58  0.15757066112666077 TF-IDF 
5 Q0 CACM-2105 59  0.156557686412726 TF-IDF 
5 Q0 CACM-1409 60  0.1505924300545839 TF-IDF 
5 Q0 CACM-3174 61  0.14984203991709213 TF-IDF 
5 Q0 CACM-1502 62  0.149665139551741 TF-IDF 
5 Q0 CACM-2607 63  0.14959579067451817 TF-IDF 
5 Q0 CACM-2542 64  0.1495207090988614 TF-IDF 
5 Q0 CACM-2860 65  0.1478171474857801 TF-IDF 
5 Q0 CACM-2867 66  0.14715985579730043 TF-IDF 
5 Q0 CACM-1605 67  0.14714068127985017 TF-IDF 
5 Q0 CACM-2626 68  0.14649735152608562 TF-IDF 
5 Q0 CACM-1281 69  0.14632626508138064 TF-IDF 
5 Q0 CACM-0892 70  0.14519648964536208 TF-IDF 
5 Q0 CACM-0799 71  0.14205803784347698 TF-IDF 
5 Q0 CACM-1314 72  0.14205803784347698 TF-IDF 
5 Q0 CACM-0679 73  0.1405460499284507 TF-IDF 
5 Q0 CACM-2508 74  0.14006280989036513 TF-IDF 
5 Q0 CACM-2322 75  0.13846163182212312 TF-IDF 
5 Q0 CACM-2230 76  0.1367308614243466 TF-IDF 
5 Q0 CACM-2647 77  0.1367308614243466 TF-IDF 
5 Q0 CACM-1698 78  0.1363599621602684 TF-IDF 
5 Q0 CACM-1252 79  0.13572996408488874 TF-IDF 
5 Q0 CACM-2169 80  0.13512513631322925 TF-IDF 
5 Q0 CACM-2873 81  0.1336166182919194 TF-IDF 
5 Q0 CACM-1395 82  0.1327893015007528 TF-IDF 
5 Q0 CACM-3031 83  0.13255013712149316 TF-IDF 
5 Q0 CACM-2753 84  0.1323201884751741 TF-IDF 
5 Q0 CACM-1571 85  0.13167497733915498 TF-IDF 
5 Q0 CACM-1969 86  0.13040330575999512 TF-IDF 
5 Q0 CACM-1802 87  0.13021986802318722 TF-IDF 
5 Q0 CACM-2188 88  0.13021986802318722 TF-IDF 
5 Q0 CACM-2541 89  0.13021986802318722 TF-IDF 
5 Q0 CACM-0537 90  0.13016469319575022 TF-IDF 
5 Q0 CACM-2514 91  0.12879111373550672 TF-IDF 
5 Q0 CACM-2978 92  0.12793530893506114 TF-IDF 
5 Q0 CACM-1764 93  0.12711475323210406 TF-IDF 
5 Q0 CACM-2151 94  0.12629236318769516 TF-IDF 
5 Q0 CACM-1465 95  0.12612731608871972 TF-IDF 
5 Q0 CACM-3030 96  0.12482309197092446 TF-IDF 
5 Q0 CACM-2534 97  0.1248160334539769 TF-IDF 
5 Q0 CACM-1801 98  0.12430078311304235 TF-IDF 
5 Q0 CACM-2295 99  0.12430078311304235 TF-IDF 
5 Q0 CACM-2501 100  0.12325983076603665 TF-IDF 
