32 Q0 CACM-2172 1  1.3096735272655722 TF-IDF 
32 Q0 CACM-2290 2  1.071551067762741 TF-IDF 
32 Q0 CACM-1839 3  1.068990778041764 TF-IDF 
32 Q0 CACM-2630 4  1.0373498156445606 TF-IDF 
32 Q0 CACM-2934 5  1.0139407953023785 TF-IDF 
32 Q0 CACM-3139 6  0.8873709710258724 TF-IDF 
32 Q0 CACM-1481 7  0.8731156848437148 TF-IDF 
32 Q0 CACM-2430 8  0.8731156848437148 TF-IDF 
32 Q0 CACM-2461 9  0.8731156848437148 TF-IDF 
32 Q0 CACM-2752 10  0.8495179636317226 TF-IDF 
32 Q0 CACM-2490 11  0.718596279197927 TF-IDF 
32 Q0 CACM-1791 12  0.7160024698073593 TF-IDF 
32 Q0 CACM-2790 13  0.714367378508494 TF-IDF 
32 Q0 CACM-2177 14  0.677225980058446 TF-IDF 
32 Q0 CACM-2368 15  0.6571170532202255 TF-IDF 
32 Q0 CACM-1983 16  0.6548367636327861 TF-IDF 
32 Q0 CACM-2161 17  0.6548367636327861 TF-IDF 
32 Q0 CACM-1899 18  0.6367969752045898 TF-IDF 
32 Q0 CACM-2408 19  0.6096541837553717 TF-IDF 
32 Q0 CACM-1563 20  0.602032512377777 TF-IDF 
32 Q0 CACM-1529 21  0.5944392909537828 TF-IDF 
32 Q0 CACM-1804 22  0.5887871099025183 TF-IDF 
32 Q0 CACM-2763 23  0.5859776572800465 TF-IDF 
32 Q0 CACM-2052 24  0.528246838814055 TF-IDF 
32 Q0 CACM-1822 25  0.523869410906229 TF-IDF 
32 Q0 CACM-1961 26  0.5233887058139999 TF-IDF 
32 Q0 CACM-2289 27  0.4536417284545654 TF-IDF 
32 Q0 CACM-1905 28  0.4248902381090006 TF-IDF 
32 Q0 CACM-2199 29  0.41864864907236143 TF-IDF 
32 Q0 CACM-2506 30  0.41864864907236143 TF-IDF 
32 Q0 CACM-3156 31  0.4179037235431983 TF-IDF 
32 Q0 CACM-2444 32  0.4135811138733386 TF-IDF 
32 Q0 CACM-1882 33  0.41016252780738116 TF-IDF 
32 Q0 CACM-1847 34  0.3997525757306172 TF-IDF 
32 Q0 CACM-0371 35  0.3995373185931977 TF-IDF 
32 Q0 CACM-2619 36  0.39872121507851344 TF-IDF 
32 Q0 CACM-2484 37  0.3946172105922787 TF-IDF 
32 Q0 CACM-2059 38  0.3929020581796717 TF-IDF 
32 Q0 CACM-1775 39  0.3891285520223872 TF-IDF 
32 Q0 CACM-2980 40  0.38469935489928797 TF-IDF 
32 Q0 CACM-2015 41  0.37124603922488664 TF-IDF 
32 Q0 CACM-2007 42  0.35958358673387797 TF-IDF 
32 Q0 CACM-0119 43  0.348910879942233 TF-IDF 
32 Q0 CACM-2877 44  0.34416746219983085 TF-IDF 
32 Q0 CACM-2883 45  0.34276653028878123 TF-IDF 
32 Q0 CACM-1864 46  0.33724474508606894 TF-IDF 
32 Q0 CACM-2213 47  0.325021085539722 TF-IDF 
32 Q0 CACM-2178 48  0.31817748086620107 TF-IDF 
32 Q0 CACM-1952 49  0.31727963535342174 TF-IDF 
32 Q0 CACM-1504 50  0.313867095757138 TF-IDF 
32 Q0 CACM-3018 51  0.3071699809399864 TF-IDF 
32 Q0 CACM-1342 52  0.2996529889448983 TF-IDF 
32 Q0 CACM-1660 53  0.2996529889448983 TF-IDF 
32 Q0 CACM-0559 54  0.29906646852191404 TF-IDF 
32 Q0 CACM-2325 55  0.29554815347989966 TF-IDF 
32 Q0 CACM-1924 56  0.2922132602755345 TF-IDF 
32 Q0 CACM-2769 57  0.29201988758247915 TF-IDF 
32 Q0 CACM-1873 58  0.28606271496022007 TF-IDF 
32 Q0 CACM-2405 59  0.28455025366637066 TF-IDF 
32 Q0 CACM-2695 60  0.28419620843443194 TF-IDF 
32 Q0 CACM-1887 61  0.28017255745611885 TF-IDF 
32 Q0 CACM-0270 62  0.2696876900504085 TF-IDF 
32 Q0 CACM-0804 63  0.2696876900504085 TF-IDF 
32 Q0 CACM-2884 64  0.2696876900504085 TF-IDF 
32 Q0 CACM-1914 65  0.26781200345070183 TF-IDF 
32 Q0 CACM-1796 66  0.26310994151259365 TF-IDF 
32 Q0 CACM-1721 67  0.25815841093932773 TF-IDF 
32 Q0 CACM-2273 68  0.25687906088757373 TF-IDF 
32 Q0 CACM-0307 69  0.2509337359277131 TF-IDF 
32 Q0 CACM-2226 70  0.25087226981433347 TF-IDF 
32 Q0 CACM-2362 71  0.24791048549361147 TF-IDF 
32 Q0 CACM-2099 72  0.2460975166844287 TF-IDF 
32 Q0 CACM-2950 73  0.2429323583544541 TF-IDF 
32 Q0 CACM-1191 74  0.2377266971946756 TF-IDF 
32 Q0 CACM-3166 75  0.23622279420473735 TF-IDF 
32 Q0 CACM-3040 76  0.23612268937202785 TF-IDF 
32 Q0 CACM-2942 77  0.23589779875299993 TF-IDF 
32 Q0 CACM-1374 78  0.23451103482644214 TF-IDF 
32 Q0 CACM-1551 79  0.23451103482644214 TF-IDF 
32 Q0 CACM-2417 80  0.23451103482644214 TF-IDF 
32 Q0 CACM-1935 81  0.23298630474237614 TF-IDF 
32 Q0 CACM-1145 82  0.22594562988185746 TF-IDF 
32 Q0 CACM-2234 83  0.22482983005737928 TF-IDF 
32 Q0 CACM-2725 84  0.22473974170867372 TF-IDF 
32 Q0 CACM-2155 85  0.2243796603558441 TF-IDF 
32 Q0 CACM-2830 86  0.21575015204032677 TF-IDF 
32 Q0 CACM-0507 87  0.21508605936661124 TF-IDF 
32 Q0 CACM-2819 88  0.21314923665673538 TF-IDF 
32 Q0 CACM-2903 89  0.2102365637173797 TF-IDF 
32 Q0 CACM-2055 90  0.20932432453618072 TF-IDF 
32 Q0 CACM-2392 91  0.20932432453618072 TF-IDF 
32 Q0 CACM-1851 92  0.207452069269545 TF-IDF 
32 Q0 CACM-1953 93  0.207452069269545 TF-IDF 
32 Q0 CACM-3006 94  0.20586846568733472 TF-IDF 
32 Q0 CACM-2146 95  0.2043249189067649 TF-IDF 
32 Q0 CACM-1658 96  0.20353787928332714 TF-IDF 
32 Q0 CACM-1429 97  0.20351303661970638 TF-IDF 
32 Q0 CACM-2767 98  0.2032508981942412 TF-IDF 
32 Q0 CACM-2058 99  0.20234684705164135 TF-IDF 
32 Q0 CACM-2416 100  0.20234684705164135 TF-IDF 
