22 Q0 CACM-0266 1  0.33540946034674113 TF-IDF 
22 Q0 CACM-0087 2  0.2732965973195668 TF-IDF 
22 Q0 CACM-0371 3  0.19976865929659884 TF-IDF 
22 Q0 CACM-2678 4  0.19298202871150677 TF-IDF 
22 Q0 CACM-2325 5  0.19185971650070544 TF-IDF 
22 Q0 CACM-2007 6  0.17979179336693898 TF-IDF 
22 Q0 CACM-2329 7  0.1724063412072407 TF-IDF 
22 Q0 CACM-2674 8  0.16908767092219346 TF-IDF 
22 Q0 CACM-1952 9  0.15863981767671087 TF-IDF 
22 Q0 CACM-2553 10  0.15085554855633562 TF-IDF 
22 Q0 CACM-1342 11  0.14982649447244914 TF-IDF 
22 Q0 CACM-1660 12  0.14982649447244914 TF-IDF 
22 Q0 CACM-2502 13  0.14198169275890413 TF-IDF 
22 Q0 CACM-1551 14  0.14057618192434543 TF-IDF 
22 Q0 CACM-2924 15  0.13676381418843353 TF-IDF 
22 Q0 CACM-0270 16  0.13484384502520425 TF-IDF 
22 Q0 CACM-0804 17  0.13484384502520425 TF-IDF 
22 Q0 CACM-2884 18  0.13484384502520425 TF-IDF 
22 Q0 CACM-2188 19  0.13476315125238525 TF-IDF 
22 Q0 CACM-1796 20  0.13155497075629682 TF-IDF 
22 Q0 CACM-1771 21  0.1280896200013994 TF-IDF 
22 Q0 CACM-2255 22  0.12703625141586156 TF-IDF 
22 Q0 CACM-2504 23  0.12703625141586156 TF-IDF 
22 Q0 CACM-2825 24  0.12585784481185225 TF-IDF 
22 Q0 CACM-2226 25  0.12543613490716674 TF-IDF 
22 Q0 CACM-0093 26  0.12377891163596769 TF-IDF 
22 Q0 CACM-2426 27  0.123028650050619 TF-IDF 
22 Q0 CACM-2367 28  0.12260955529696743 TF-IDF 
22 Q0 CACM-2211 29  0.12128830676414401 TF-IDF 
22 Q0 CACM-3166 30  0.11811139710236868 TF-IDF 
22 Q0 CACM-2004 31  0.11803093004671328 TF-IDF 
22 Q0 CACM-2485 32  0.11774091594640827 TF-IDF 
22 Q0 CACM-1374 33  0.11725551741322107 TF-IDF 
22 Q0 CACM-2417 34  0.11725551741322107 TF-IDF 
22 Q0 CACM-1658 35  0.11694937220079168 TF-IDF 
22 Q0 CACM-3049 36  0.11431244906598709 TF-IDF 
22 Q0 CACM-1172 37  0.11293599207853841 TF-IDF 
22 Q0 CACM-2725 38  0.11236987085433686 TF-IDF 
22 Q0 CACM-2950 39  0.11159490622775523 TF-IDF 
22 Q0 CACM-1741 40  0.11120632794914029 TF-IDF 
22 Q0 CACM-2902 41  0.11118992033932554 TF-IDF 
22 Q0 CACM-1205 42  0.11097419663914344 TF-IDF 
22 Q0 CACM-2478 43  0.11097419663914344 TF-IDF 
22 Q0 CACM-2830 44  0.10787507602016339 TF-IDF 
22 Q0 CACM-2273 45  0.10781078824134287 TF-IDF 
22 Q0 CACM-0217 46  0.107275056751172 TF-IDF 
22 Q0 CACM-3130 47  0.10656462591176026 TF-IDF 
22 Q0 CACM-1851 48  0.1037260346347725 TF-IDF 
22 Q0 CACM-1873 49  0.1037260346347725 TF-IDF 
22 Q0 CACM-1953 50  0.1037260346347725 TF-IDF 
22 Q0 CACM-1742 51  0.10347673723933963 TF-IDF 
22 Q0 CACM-3006 52  0.10293423284366736 TF-IDF 
22 Q0 CACM-2279 53  0.10271016071920722 TF-IDF 
22 Q0 CACM-2322 54  0.10184340830807469 TF-IDF 
22 Q0 CACM-0057 55  0.10057036570422374 TF-IDF 
22 Q0 CACM-0557 56  0.10057036570422374 TF-IDF 
22 Q0 CACM-0859 57  0.10057036570422374 TF-IDF 
22 Q0 CACM-2863 58  0.09988432964829942 TF-IDF 
22 Q0 CACM-1978 59  0.09822458986623475 TF-IDF 
22 Q0 CACM-2903 60  0.09771293117768423 TF-IDF 
22 Q0 CACM-2687 61  0.0969187046678113 TF-IDF 
22 Q0 CACM-2283 62  0.09631703216086016 TF-IDF 
22 Q0 CACM-1181 63  0.09582722164236084 TF-IDF 
22 Q0 CACM-1735 64  0.09578130067068927 TF-IDF 
22 Q0 CACM-1000 65  0.0946544618392694 TF-IDF 
22 Q0 CACM-2672 66  0.0946544618392694 TF-IDF 
22 Q0 CACM-2146 67  0.09235879796246865 TF-IDF 
22 Q0 CACM-0678 68  0.09142760518565794 TF-IDF 
22 Q0 CACM-2078 69  0.09007712563880363 TF-IDF 
22 Q0 CACM-2505 70  0.08989589668346949 TF-IDF 
22 Q0 CACM-3061 71  0.08989589668346949 TF-IDF 
22 Q0 CACM-0004 72  0.08939588062597666 TF-IDF 
22 Q0 CACM-0007 73  0.08939588062597666 TF-IDF 
22 Q0 CACM-0010 74  0.08939588062597666 TF-IDF 
22 Q0 CACM-0013 75  0.08939588062597666 TF-IDF 
22 Q0 CACM-0019 76  0.08939588062597666 TF-IDF 
22 Q0 CACM-0037 77  0.08939588062597666 TF-IDF 
22 Q0 CACM-0725 78  0.08939588062597666 TF-IDF 
22 Q0 CACM-0998 79  0.08939588062597666 TF-IDF 
