9 Q0 CACM-1685 1  0.5620486956826607 TF-IDF 
9 Q0 CACM-3068 2  0.4806873146293601 TF-IDF 
9 Q0 CACM-1461 3  0.4682879268914169 TF-IDF 
9 Q0 CACM-2578 4  0.46172514021263766 TF-IDF 
9 Q0 CACM-2614 5  0.4245337276466781 TF-IDF 
9 Q0 CACM-2949 6  0.37075631596611125 TF-IDF 
9 Q0 CACM-3174 7  0.3585813498132472 TF-IDF 
9 Q0 CACM-2372 8  0.3571081336668104 TF-IDF 
9 Q0 CACM-2776 9  0.3524523237031392 TF-IDF 
9 Q0 CACM-2849 10  0.32247177355669765 TF-IDF 
9 Q0 CACM-3158 11  0.28968222866454685 TF-IDF 
9 Q0 CACM-2345 12  0.27307328241592504 TF-IDF 
9 Q0 CACM-2311 13  0.27132281265684854 TF-IDF 
9 Q0 CACM-3082 14  0.26716431285804665 TF-IDF 
9 Q0 CACM-3137 15  0.26334535246533025 TF-IDF 
9 Q0 CACM-2870 16  0.260518843294787 TF-IDF 
9 Q0 CACM-2621 17  0.25816116773682174 TF-IDF 
9 Q0 CACM-1688 18  0.2578308459198189 TF-IDF 
9 Q0 CACM-2371 19  0.25432980512412295 TF-IDF 
9 Q0 CACM-2407 20  0.251942611752788 TF-IDF 
9 Q0 CACM-2111 21  0.24072279385100745 TF-IDF 
9 Q0 CACM-2951 22  0.23971188744908434 TF-IDF 
9 Q0 CACM-3043 23  0.23749387225596608 TF-IDF 
9 Q0 CACM-2515 24  0.2359846256164863 TF-IDF 
9 Q0 CACM-0025 25  0.23514643763593543 TF-IDF 
9 Q0 CACM-1687 26  0.2343916781089263 TF-IDF 
9 Q0 CACM-1690 27  0.2343916781089263 TF-IDF 
9 Q0 CACM-2088 28  0.2343916781089263 TF-IDF 
9 Q0 CACM-0820 29  0.2222109319199048 TF-IDF 
9 Q0 CACM-1723 30  0.2208031224969154 TF-IDF 
9 Q0 CACM-1266 31  0.22071404498409822 TF-IDF 
9 Q0 CACM-1808 32  0.21454442901139598 TF-IDF 
9 Q0 CACM-1462 33  0.21198774895424483 TF-IDF 
9 Q0 CACM-1261 34  0.21102966248544716 TF-IDF 
9 Q0 CACM-2869 35  0.20759813006782643 TF-IDF 
9 Q0 CACM-3148 36  0.20471850566826771 TF-IDF 
9 Q0 CACM-0757 37  0.20355066783143597 TF-IDF 
9 Q0 CACM-2197 38  0.20351678659236785 TF-IDF 
9 Q0 CACM-0018 39  0.20155408940223038 TF-IDF 
9 Q0 CACM-0597 40  0.20155408940223038 TF-IDF 
9 Q0 CACM-0652 41  0.20155408940223038 TF-IDF 
9 Q0 CACM-1360 42  0.20155408940223038 TF-IDF 
9 Q0 CACM-1912 43  0.20155408940223038 TF-IDF 
9 Q0 CACM-2583 44  0.20155408940223038 TF-IDF 
9 Q0 CACM-0666 45  0.201047986022771 TF-IDF 
9 Q0 CACM-2479 46  0.20019223744680992 TF-IDF 
9 Q0 CACM-3011 47  0.1990463312967909 TF-IDF 
9 Q0 CACM-0828 48  0.19730415598232864 TF-IDF 
9 Q0 CACM-3038 49  0.19701114824955304 TF-IDF 
9 Q0 CACM-1695 50  0.19526626800063132 TF-IDF 
