12 Q0 CACM-1461 1  0.33601805572120325 TF-IDF 
12 Q0 CACM-3127 2  0.2576920454707742 TF-IDF 
12 Q0 CACM-3068 3  0.22930672702752627 TF-IDF 
12 Q0 CACM-2246 4  0.167146523676709 TF-IDF 
12 Q0 CACM-2111 5  0.1487089704282501 TF-IDF 
12 Q0 CACM-2796 6  0.14818049785526513 TF-IDF 
12 Q0 CACM-1462 7  0.1448030524868347 TF-IDF 
12 Q0 CACM-2345 8  0.13653664120796252 TF-IDF 
12 Q0 CACM-1755 9  0.135832123033993 TF-IDF 
12 Q0 CACM-2311 10  0.13566140632842427 TF-IDF 
12 Q0 CACM-2740 11  0.13137056760980856 TF-IDF 
12 Q0 CACM-2319 12  0.1305791786483037 TF-IDF 
12 Q0 CACM-1069 13  0.1303988381126333 TF-IDF 
12 Q0 CACM-2407 14  0.125971305876394 TF-IDF 
12 Q0 CACM-2069 15  0.12218838389861936 TF-IDF 
12 Q0 CACM-0025 16  0.11757321881796771 TF-IDF 
12 Q0 CACM-2597 17  0.11329743616353254 TF-IDF 
12 Q0 CACM-1247 18  0.11318502929556318 TF-IDF 
12 Q0 CACM-2867 19  0.11318502929556318 TF-IDF 
12 Q0 CACM-1728 20  0.11125112569110471 TF-IDF 
12 Q0 CACM-1930 21  0.11081537481328772 TF-IDF 
12 Q0 CACM-2372 22  0.10962520255928691 TF-IDF 
12 Q0 CACM-2151 23  0.10898866650734589 TF-IDF 
12 Q0 CACM-2379 24  0.10825858392847677 TF-IDF 
12 Q0 CACM-2482 25  0.1064611661690941 TF-IDF 
12 Q0 CACM-1747 26  0.10110979846775166 TF-IDF 
12 Q0 CACM-2317 27  0.10080212493558659 TF-IDF 
12 Q0 CACM-0018 28  0.10077704470111519 TF-IDF 
12 Q0 CACM-0597 29  0.10077704470111519 TF-IDF 
12 Q0 CACM-0652 30  0.10077704470111519 TF-IDF 
12 Q0 CACM-1360 31  0.10077704470111519 TF-IDF 
12 Q0 CACM-1912 32  0.10077704470111519 TF-IDF 
12 Q0 CACM-2583 33  0.10077704470111519 TF-IDF 
12 Q0 CACM-2479 34  0.10009611872340496 TF-IDF 
12 Q0 CACM-2840 35  0.09975888156435599 TF-IDF 
12 Q0 CACM-1750 36  0.09895010229826844 TF-IDF 
12 Q0 CACM-2621 37  0.09805025274475601 TF-IDF 
12 Q0 CACM-0651 38  0.0961962699419736 TF-IDF 
12 Q0 CACM-2995 39  0.0961962699419736 TF-IDF 
12 Q0 CACM-1680 40  0.09549995647221396 TF-IDF 
12 Q0 CACM-2629 41  0.09516984637736733 TF-IDF 
12 Q0 CACM-2138 42  0.09480520990707483 TF-IDF 
12 Q0 CACM-2080 43  0.09350067637459568 TF-IDF 
12 Q0 CACM-0795 44  0.09201382342275735 TF-IDF 
12 Q0 CACM-3150 45  0.09088481945437996 TF-IDF 
12 Q0 CACM-3025 46  0.09062602620987269 TF-IDF 
12 Q0 CACM-1959 47  0.08942188473479235 TF-IDF 
12 Q0 CACM-1472 48  0.08931427267988581 TF-IDF 
12 Q0 CACM-3196 49  0.08914481262757813 TF-IDF 
12 Q0 CACM-2424 50  0.0876777649173105 TF-IDF 
12 Q0 CACM-1324 51  0.08558571319495992 TF-IDF 
12 Q0 CACM-0238 52  0.08465271754893676 TF-IDF 
12 Q0 CACM-2818 53  0.08465271754893676 TF-IDF 
12 Q0 CACM-1050 54  0.08358899879014955 TF-IDF 
12 Q0 CACM-2320 55  0.08335331614789537 TF-IDF 
12 Q0 CACM-1341 56  0.08299286034209487 TF-IDF 
12 Q0 CACM-0987 57  0.08139684379705459 TF-IDF 
12 Q0 CACM-2690 58  0.07838214587864514 TF-IDF 
12 Q0 CACM-2852 59  0.07838214587864514 TF-IDF 
12 Q0 CACM-1923 60  0.07791723031216306 TF-IDF 
12 Q0 CACM-2522 61  0.07663557325300333 TF-IDF 
12 Q0 CACM-2624 62  0.07626130769036579 TF-IDF 
12 Q0 CACM-2632 63  0.07625788972545461 TF-IDF 
12 Q0 CACM-0239 64  0.07558278352583639 TF-IDF 
12 Q0 CACM-0643 65  0.07558278352583639 TF-IDF 
12 Q0 CACM-2329 66  0.07558278352583639 TF-IDF 
12 Q0 CACM-1751 67  0.07415570884881727 TF-IDF 
12 Q0 CACM-2950 68  0.07415570884881727 TF-IDF 
12 Q0 CACM-3174 69  0.07364779303478426 TF-IDF 
12 Q0 CACM-2882 70  0.07339831001352898 TF-IDF 
12 Q0 CACM-1951 71  0.07328276692318443 TF-IDF 
12 Q0 CACM-2868 72  0.07298442431677236 TF-IDF 
12 Q0 CACM-0143 73  0.07297648064563514 TF-IDF 
12 Q0 CACM-1071 74  0.07297648064563514 TF-IDF 
12 Q0 CACM-2853 75  0.07297648064563514 TF-IDF 
12 Q0 CACM-0322 76  0.07224755465403074 TF-IDF 
12 Q0 CACM-1591 77  0.07149059107052264 TF-IDF 
12 Q0 CACM-2541 78  0.07081089760220784 TF-IDF 
12 Q0 CACM-2738 79  0.07054393129078063 TF-IDF 
12 Q0 CACM-2378 80  0.07039189820811194 TF-IDF 
12 Q0 CACM-3141 81  0.07002436289965112 TF-IDF 
12 Q0 CACM-2985 82  0.06938747340076784 TF-IDF 
12 Q0 CACM-2920 83  0.06936108410246451 TF-IDF 
12 Q0 CACM-1387 84  0.06826832060398126 TF-IDF 
12 Q0 CACM-2689 85  0.06826832060398126 TF-IDF 
12 Q0 CACM-1226 86  0.06750096243479883 TF-IDF 
12 Q0 CACM-2357 87  0.06653001944522106 TF-IDF 
12 Q0 CACM-0633 88  0.06613493558510684 TF-IDF 
12 Q0 CACM-1511 89  0.06613493558510684 TF-IDF 
12 Q0 CACM-2405 90  0.06613493558510684 TF-IDF 
12 Q0 CACM-2553 91  0.06613493558510684 TF-IDF 
12 Q0 CACM-2777 92  0.06542621094208396 TF-IDF 
12 Q0 CACM-3026 93  0.06280342986265418 TF-IDF 
12 Q0 CACM-2567 94  0.06261295676696506 TF-IDF 
12 Q0 CACM-2502 95  0.06224464525657115 TF-IDF 
12 Q0 CACM-2812 96  0.06164032831233259 TF-IDF 
12 Q0 CACM-3119 97  0.061342548948504896 TF-IDF 
12 Q0 CACM-2358 98  0.06099002711754466 TF-IDF 
12 Q0 CACM-1752 99  0.06081873129827524 TF-IDF 
12 Q0 CACM-1196 100  0.060466226820669114 TF-IDF 
