63 Q0 CACM-3061 1  0.4848349764817236 TF-IDF 
63 Q0 CACM-2973 2  0.40344530505288134 TF-IDF 
63 Q0 CACM-0371 3  0.3995373185931977 TF-IDF 
63 Q0 CACM-0141 4  0.39952517780759944 TF-IDF 
63 Q0 CACM-0392 5  0.3614751608735423 TF-IDF 
63 Q0 CACM-1302 6  0.3614751608735423 TF-IDF 
63 Q0 CACM-2781 7  0.36123534842540284 TF-IDF 
63 Q0 CACM-2007 8  0.35958358673387797 TF-IDF 
63 Q0 CACM-2685 9  0.35035284823127955 TF-IDF 
63 Q0 CACM-1795 10  0.34976942325572913 TF-IDF 
63 Q0 CACM-2896 11  0.34445248721055527 TF-IDF 
63 Q0 CACM-2325 12  0.34009436913172447 TF-IDF 
63 Q0 CACM-2714 13  0.33845126527650143 TF-IDF 
63 Q0 CACM-2884 14  0.3275816416640032 TF-IDF 
63 Q0 CACM-1952 15  0.31727963535342174 TF-IDF 
63 Q0 CACM-1158 16  0.31629076576434956 TF-IDF 
63 Q0 CACM-3075 17  0.309347197307838 TF-IDF 
63 Q0 CACM-2700 18  0.3028449302338808 TF-IDF 
63 Q0 CACM-2266 19  0.30210156421754375 TF-IDF 
63 Q0 CACM-1262 20  0.30063280706314416 TF-IDF 
63 Q0 CACM-1342 21  0.2996529889448983 TF-IDF 
63 Q0 CACM-1660 22  0.2996529889448983 TF-IDF 
63 Q0 CACM-3166 23  0.2836954035855142 TF-IDF 
63 Q0 CACM-1367 24  0.2811473473460885 TF-IDF 
63 Q0 CACM-2182 25  0.27110637065515675 TF-IDF 
63 Q0 CACM-0270 26  0.2696876900504085 TF-IDF 
63 Q0 CACM-0804 27  0.2696876900504085 TF-IDF 
63 Q0 CACM-1796 28  0.26310994151259365 TF-IDF 
63 Q0 CACM-1828 29  0.2595206283194663 TF-IDF 
63 Q0 CACM-2226 30  0.25087226981433347 TF-IDF 
63 Q0 CACM-1601 31  0.24660460216817742 TF-IDF 
63 Q0 CACM-2785 32  0.24097045257052205 TF-IDF 
63 Q0 CACM-3156 33  0.24074093107727637 TF-IDF 
63 Q0 CACM-1374 34  0.23451103482644214 TF-IDF 
63 Q0 CACM-1551 35  0.23451103482644214 TF-IDF 
63 Q0 CACM-2417 36  0.23451103482644214 TF-IDF 
63 Q0 CACM-3073 37  0.23174525952506972 TF-IDF 
63 Q0 CACM-2557 38  0.22861900619663275 TF-IDF 
63 Q0 CACM-2895 39  0.2275781543119999 TF-IDF 
63 Q0 CACM-0950 40  0.22715071722613983 TF-IDF 
63 Q0 CACM-2725 41  0.22473974170867372 TF-IDF 
63 Q0 CACM-2952 42  0.22326406995130557 TF-IDF 
63 Q0 CACM-2950 43  0.22318981245551045 TF-IDF 
63 Q0 CACM-2830 44  0.21575015204032677 TF-IDF 
63 Q0 CACM-2679 45  0.2121952489316771 TF-IDF 
63 Q0 CACM-1851 46  0.207452069269545 TF-IDF 
63 Q0 CACM-1873 47  0.207452069269545 TF-IDF 
63 Q0 CACM-1953 48  0.207452069269545 TF-IDF 
63 Q0 CACM-3006 49  0.20586846568733472 TF-IDF 
63 Q0 CACM-1658 50  0.20353787928332714 TF-IDF 
63 Q0 CACM-2902 51  0.20226576753780634 TF-IDF 
63 Q0 CACM-2863 52  0.19976865929659884 TF-IDF 
63 Q0 CACM-2903 53  0.19542586235536846 TF-IDF 
63 Q0 CACM-2273 54  0.1926340643217203 TF-IDF 
63 Q0 CACM-2283 55  0.1926340643217203 TF-IDF 
63 Q0 CACM-1468 56  0.19161012881660774 TF-IDF 
63 Q0 CACM-1811 57  0.18898701356873998 TF-IDF 
63 Q0 CACM-2767 58  0.1866074728724573 TF-IDF 
63 Q0 CACM-2146 59  0.1847175959249373 TF-IDF 
63 Q0 CACM-2114 60  0.1829423774611248 TF-IDF 
63 Q0 CACM-0034 61  0.18065965236573403 TF-IDF 
63 Q0 CACM-0119 62  0.18065965236573403 TF-IDF 
63 Q0 CACM-2505 63  0.17979179336693898 TF-IDF 
63 Q0 CACM-3059 64  0.17825211560011217 TF-IDF 
63 Q0 CACM-2289 65  0.17304902682648854 TF-IDF 
63 Q0 CACM-0121 66  0.17115124960964279 TF-IDF 
63 Q0 CACM-1269 67  0.17115124960964279 TF-IDF 
63 Q0 CACM-2337 68  0.17078388807213699 TF-IDF 
63 Q0 CACM-1924 69  0.16344708487903545 TF-IDF 
63 Q0 CACM-2819 70  0.16344708487903545 TF-IDF 
63 Q0 CACM-2272 71  0.1610075761494976 TF-IDF 
63 Q0 CACM-2025 72  0.15863981767671087 TF-IDF 
63 Q0 CACM-2362 73  0.15863981767671087 TF-IDF 
63 Q0 CACM-2062 74  0.1577809567835093 TF-IDF 
63 Q0 CACM-2851 75  0.15727773142864565 TF-IDF 
63 Q0 CACM-2898 76  0.15560526728839197 TF-IDF 
63 Q0 CACM-0035 77  0.1548511305992006 TF-IDF 
63 Q0 CACM-0194 78  0.1548511305992006 TF-IDF 
63 Q0 CACM-2129 79  0.1548511305992006 TF-IDF 
63 Q0 CACM-2426 80  0.15410725145737628 TF-IDF 
63 Q0 CACM-2942 81  0.15410725145737628 TF-IDF 
63 Q0 CACM-2630 82  0.15193672678896253 TF-IDF 
63 Q0 CACM-1569 83  0.1518195675668878 TF-IDF 
63 Q0 CACM-2342 84  0.1518195675668878 TF-IDF 
63 Q0 CACM-2570 85  0.15129198939483052 TF-IDF 
63 Q0 CACM-2627 86  0.15087423219603271 TF-IDF 
63 Q0 CACM-2222 87  0.14982649447244914 TF-IDF 
63 Q0 CACM-2865 88  0.1498219416778498 TF-IDF 
63 Q0 CACM-1480 89  0.1478124428446915 TF-IDF 
63 Q0 CACM-2490 90  0.14710237639113188 TF-IDF 
63 Q0 CACM-3058 91  0.1460313110655884 TF-IDF 
63 Q0 CACM-1392 92  0.14577712975697757 TF-IDF 
63 Q0 CACM-1529 93  0.14577712975697757 TF-IDF 
63 Q0 CACM-2401 94  0.14505054226135775 TF-IDF 
63 Q0 CACM-2838 95  0.14347770363925477 TF-IDF 
63 Q0 CACM-2263 96  0.14304494226584305 TF-IDF 
63 Q0 CACM-1846 97  0.14170250197800485 TF-IDF 
63 Q0 CACM-2312 98  0.13837760606737076 TF-IDF 
63 Q0 CACM-2674 99  0.13742047900657758 TF-IDF 
63 Q0 CACM-1411 100  0.13604721079315218 TF-IDF 
