14 Q0 CACM-2348 1  0.41876540048986577 TF-IDF 
14 Q0 CACM-2976 2  0.40628149697254684 TF-IDF 
14 Q0 CACM-1724 3  0.39710512115418306 TF-IDF 
14 Q0 CACM-0132 4  0.2709658473757955 TF-IDF 
14 Q0 CACM-2563 5  0.2709658473757955 TF-IDF 
14 Q0 CACM-3011 6  0.2586099548766531 TF-IDF 
14 Q0 CACM-0662 7  0.2559121891882513 TF-IDF 
14 Q0 CACM-0701 8  0.2559121891882513 TF-IDF 
14 Q0 CACM-0853 9  0.2559121891882513 TF-IDF 
14 Q0 CACM-2964 10  0.25583812890103863 TF-IDF 
14 Q0 CACM-0307 11  0.2509337359277131 TF-IDF 
14 Q0 CACM-2397 12  0.24244312659939596 TF-IDF 
14 Q0 CACM-1191 13  0.2377266971946756 TF-IDF 
14 Q0 CACM-0841 14  0.21935330501850112 TF-IDF 
14 Q0 CACM-0862 15  0.21935330501850112 TF-IDF 
14 Q0 CACM-0507 16  0.21508605936661124 TF-IDF 
14 Q0 CACM-0371 17  0.19976865929659884 TF-IDF 
14 Q0 CACM-1999 18  0.19747773097179885 TF-IDF 
14 Q0 CACM-1566 19  0.19695252424049087 TF-IDF 
14 Q0 CACM-3169 20  0.19487933977480149 TF-IDF 
14 Q0 CACM-2876 21  0.18959803192052185 TF-IDF 
14 Q0 CACM-0776 22  0.18820030194578485 TF-IDF 
14 Q0 CACM-0622 23  0.18513537278606143 TF-IDF 
14 Q0 CACM-2007 24  0.17979179336693898 TF-IDF 
14 Q0 CACM-2679 25  0.17958925342358872 TF-IDF 
14 Q0 CACM-2577 26  0.1764430262959123 TF-IDF 
14 Q0 CACM-2900 27  0.16981194767410332 TF-IDF 
14 Q0 CACM-2863 28  0.16845298623572957 TF-IDF 
14 Q0 CACM-1873 29  0.16787905116926777 TF-IDF 
14 Q0 CACM-2902 30  0.1672990186298703 TF-IDF 
14 Q0 CACM-2170 31  0.16679784298968772 TF-IDF 
14 Q0 CACM-2882 32  0.1643913571565218 TF-IDF 
14 Q0 CACM-3131 33  0.16405293196033405 TF-IDF 
14 Q0 CACM-0856 34  0.1625795084254773 TF-IDF 
14 Q0 CACM-3075 35  0.1614538824972583 TF-IDF 
14 Q0 CACM-2816 36  0.16072702587073343 TF-IDF 
14 Q0 CACM-0049 37  0.15885508856160735 TF-IDF 
14 Q0 CACM-1952 38  0.15863981767671087 TF-IDF 
14 Q0 CACM-2817 39  0.15669258836406766 TF-IDF 
14 Q0 CACM-2797 40  0.15427947732171785 TF-IDF 
14 Q0 CACM-0089 41  0.1505602415566279 TF-IDF 
14 Q0 CACM-1342 42  0.14982649447244914 TF-IDF 
14 Q0 CACM-1660 43  0.14982649447244914 TF-IDF 
14 Q0 CACM-2325 44  0.14777407673994983 TF-IDF 
14 Q0 CACM-2674 45  0.14581222484189071 TF-IDF 
14 Q0 CACM-3087 46  0.14455238194276063 TF-IDF 
14 Q0 CACM-2819 47  0.14399259321542732 TF-IDF 
14 Q0 CACM-3164 48  0.14159966249955097 TF-IDF 
14 Q0 CACM-2263 49  0.13674325547489985 TF-IDF 
14 Q0 CACM-2691 50  0.13616136928138964 TF-IDF 
14 Q0 CACM-3085 51  0.13515830118590036 TF-IDF 
14 Q0 CACM-0270 52  0.13484384502520425 TF-IDF 
14 Q0 CACM-0804 53  0.13484384502520425 TF-IDF 
14 Q0 CACM-2884 54  0.13484384502520425 TF-IDF 
14 Q0 CACM-1796 55  0.13155497075629682 TF-IDF 
14 Q0 CACM-2272 56  0.1302941889671929 TF-IDF 
14 Q0 CACM-2997 57  0.13021887069709842 TF-IDF 
14 Q0 CACM-3006 58  0.1298720994537303 TF-IDF 
14 Q0 CACM-0677 59  0.1291519459454726 TF-IDF 
