11 Q0 CACM-2782 1  0.3416291371175899 TF-IDF 
11 Q0 CACM-1923 2  0.28716652105536544 TF-IDF 
11 Q0 CACM-2316 3  0.2755028159919513 TF-IDF 
11 Q0 CACM-2647 4  0.24768112441025272 TF-IDF 
11 Q0 CACM-2923 5  0.24579265074716894 TF-IDF 
11 Q0 CACM-0249 6  0.23213370505200787 TF-IDF 
11 Q0 CACM-2699 7  0.22511108983399017 TF-IDF 
11 Q0 CACM-2603 8  0.20482385739883047 TF-IDF 
11 Q0 CACM-0081 9  0.20034706608520367 TF-IDF 
11 Q0 CACM-0074 10  0.18980248365966665 TF-IDF 
11 Q0 CACM-1043 11  0.1843572016647371 TF-IDF 
11 Q0 CACM-1466 12  0.18135445707188114 TF-IDF 
11 Q0 CACM-2527 13  0.17369190900644654 TF-IDF 
11 Q0 CACM-0198 14  0.17172605664446028 TF-IDF 
11 Q0 CACM-2906 15  0.17084565930664378 TF-IDF 
11 Q0 CACM-3148 16  0.16763082523190043 TF-IDF 
11 Q0 CACM-0232 17  0.16392032679698484 TF-IDF 
11 Q0 CACM-1102 18  0.1612039618416721 TF-IDF 
11 Q0 CACM-2717 19  0.15360069730868386 TF-IDF 
11 Q0 CACM-1872 20  0.15026029956390274 TF-IDF 
11 Q0 CACM-3171 21  0.14786932800612101 TF-IDF 
11 Q0 CACM-0795 22  0.1477968032054932 TF-IDF 
11 Q0 CACM-0463 23  0.1450835656575049 TF-IDF 
11 Q0 CACM-1142 24  0.1450835656575049 TF-IDF 
11 Q0 CACM-2705 25  0.1382649675554885 TF-IDF 
11 Q0 CACM-2814 26  0.13817482443571896 TF-IDF 
11 Q0 CACM-1835 27  0.13626506691021495 TF-IDF 
11 Q0 CACM-3150 28  0.1350404011631089 TF-IDF 
11 Q0 CACM-0651 29  0.13189415059773174 TF-IDF 
11 Q0 CACM-2295 30  0.13189415059773174 TF-IDF 
11 Q0 CACM-2208 31  0.1307433259125517 TF-IDF 
11 Q0 CACM-0762 32  0.12615962231087383 TF-IDF 
11 Q0 CACM-0920 33  0.12615962231087383 TF-IDF 
11 Q0 CACM-2815 34  0.12098721089519016 TF-IDF 
11 Q0 CACM-1098 35  0.11783436804670448 TF-IDF 
11 Q0 CACM-1703 36  0.11763532350608506 TF-IDF 
11 Q0 CACM-3123 37  0.11721815426642565 TF-IDF 
11 Q0 CACM-2267 38  0.11655582325188363 TF-IDF 
11 Q0 CACM-0628 39  0.11606685252600393 TF-IDF 
11 Q0 CACM-2246 40  0.11503522175593915 TF-IDF 
11 Q0 CACM-1366 41  0.10702885991127412 TF-IDF 
11 Q0 CACM-1642 42  0.10622895230394824 TF-IDF 
11 Q0 CACM-3080 43  0.10554327045668124 TF-IDF 
11 Q0 CACM-0265 44  0.10501662978127403 TF-IDF 
11 Q0 CACM-1860 45  0.10302314210676486 TF-IDF 
11 Q0 CACM-1459 46  0.10241192869941523 TF-IDF 
11 Q0 CACM-1472 47  0.09880129286393606 TF-IDF 
11 Q0 CACM-2956 48  0.09630764127488876 TF-IDF 
11 Q0 CACM-3057 49  0.09530821888952365 TF-IDF 
11 Q0 CACM-1861 50  0.09510121824120378 TF-IDF 
11 Q0 CACM-1903 51  0.09246787665470939 TF-IDF 
11 Q0 CACM-2489 52  0.09187368847909037 TF-IDF 
11 Q0 CACM-1678 53  0.08974241174691025 TF-IDF 
11 Q0 CACM-1306 54  0.08928219425077226 TF-IDF 
11 Q0 CACM-2661 55  0.08792943373182116 TF-IDF 
11 Q0 CACM-1852 56  0.083702057110099 TF-IDF 
11 Q0 CACM-3077 57  0.08355714755496559 TF-IDF 
11 Q0 CACM-2317 58  0.08015666610911873 TF-IDF 
11 Q0 CACM-2716 59  0.07960879162795467 TF-IDF 
11 Q0 CACM-2198 60  0.07800980296385912 TF-IDF 
11 Q0 CACM-2406 61  0.07737790168400262 TF-IDF 
11 Q0 CACM-2320 62  0.07680034865434193 TF-IDF 
11 Q0 CACM-2398 63  0.07638050598899832 TF-IDF 
11 Q0 CACM-1358 64  0.07452737939638308 TF-IDF 
11 Q0 CACM-0689 65  0.07254178282875245 TF-IDF 
11 Q0 CACM-1467 66  0.07254178282875245 TF-IDF 
11 Q0 CACM-2922 67  0.07232609518566689 TF-IDF 
11 Q0 CACM-2867 68  0.07156476786792303 TF-IDF 
11 Q0 CACM-1496 69  0.06991979067831562 TF-IDF 
11 Q0 CACM-1627 70  0.06937400966788457 TF-IDF 
11 Q0 CACM-2787 71  0.06936600091324237 TF-IDF 
11 Q0 CACM-1713 72  0.06935090749103205 TF-IDF 
11 Q0 CACM-1485 73  0.06908741221785948 TF-IDF 
11 Q0 CACM-2645 74  0.06716831743403005 TF-IDF 
11 Q0 CACM-2034 75  0.06632629249343623 TF-IDF 
11 Q0 CACM-3026 76  0.06610565811906817 TF-IDF 
11 Q0 CACM-2954 77  0.06486642280796306 TF-IDF 
11 Q0 CACM-0281 78  0.0643972712416726 TF-IDF 
11 Q0 CACM-2084 79  0.06307981115543691 TF-IDF 
11 Q0 CACM-0724 80  0.062274157446745505 TF-IDF 
11 Q0 CACM-2081 81  0.06192028110256318 TF-IDF 
11 Q0 CACM-2305 82  0.06173768751383187 TF-IDF 
11 Q0 CACM-2301 83  0.06070225845939899 TF-IDF 
11 Q0 CACM-2710 84  0.06045148569062704 TF-IDF 
11 Q0 CACM-2560 85  0.06016507033143971 TF-IDF 
11 Q0 CACM-2938 86  0.059369268332711944 TF-IDF 
11 Q0 CACM-2411 87  0.05921778190102241 TF-IDF 
11 Q0 CACM-0731 88  0.057807319145655435 TF-IDF 
11 Q0 CACM-3105 89  0.05764909893675692 TF-IDF 
11 Q0 CACM-1720 90  0.0576157029445143 TF-IDF 
11 Q0 CACM-3127 91  0.05649656180048395 TF-IDF 
11 Q0 CACM-2941 92  0.05474851534245468 TF-IDF 
11 Q0 CACM-1988 93  0.05423684697476819 TF-IDF 
11 Q0 CACM-1462 94  0.05395756307502133 TF-IDF 
11 Q0 CACM-2003 95  0.05381897600655548 TF-IDF 
11 Q0 CACM-2126 96  0.053734653947224036 TF-IDF 
11 Q0 CACM-2091 97  0.05347766155160313 TF-IDF 
11 Q0 CACM-1552 98  0.05267348618992489 TF-IDF 
11 Q0 CACM-0479 99  0.052297330365020676 TF-IDF 
11 Q0 CACM-2254 100  0.05150895822159938 TF-IDF 
