28 Q0 CACM-1685 1  0.8873492956749556 TF-IDF 
28 Q0 CACM-2890 2  0.7430708583679686 TF-IDF 
28 Q0 CACM-3032 3  0.720278837614672 TF-IDF 
28 Q0 CACM-2949 4  0.604775487551299 TF-IDF 
28 Q0 CACM-2614 5  0.5578945100189983 TF-IDF 
28 Q0 CACM-1688 6  0.5156616918396378 TF-IDF 
28 Q0 CACM-2849 7  0.5104195301332687 TF-IDF 
28 Q0 CACM-1687 8  0.4687833562178526 TF-IDF 
28 Q0 CACM-1690 9  0.4687833562178526 TF-IDF 
28 Q0 CACM-2088 10  0.4687833562178526 TF-IDF 
28 Q0 CACM-2515 11  0.44363362904184384 TF-IDF 
28 Q0 CACM-2445 12  0.4351800541371874 TF-IDF 
28 Q0 CACM-2776 13  0.43041305276795383 TF-IDF 
28 Q0 CACM-0757 14  0.40710133566287193 TF-IDF 
28 Q0 CACM-0517 15  0.36832977988545557 TF-IDF 
28 Q0 CACM-2562 16  0.34558416063835473 TF-IDF 
28 Q0 CACM-2371 17  0.3386022696205172 TF-IDF 
28 Q0 CACM-0383 18  0.33630110337367686 TF-IDF 
28 Q0 CACM-1776 19  0.33630110337367686 TF-IDF 
28 Q0 CACM-2197 20  0.3213075283831481 TF-IDF 
28 Q0 CACM-1261 21  0.31191999349755023 TF-IDF 
28 Q0 CACM-2951 22  0.3095661144642821 TF-IDF 
28 Q0 CACM-3158 23  0.30354206449371735 TF-IDF 
28 Q0 CACM-0828 24  0.29163251424567704 TF-IDF 
28 Q0 CACM-1695 25  0.2788439783765646 TF-IDF 
28 Q0 CACM-1989 26  0.27764047557662996 TF-IDF 
28 Q0 CACM-1723 27  0.26194634259050353 TF-IDF 
28 Q0 CACM-0356 28  0.2593290389446237 TF-IDF 
28 Q0 CACM-0740 29  0.2593290389446237 TF-IDF 
28 Q0 CACM-1822 30  0.2578308459198189 TF-IDF 
28 Q0 CACM-0036 31  0.24951372185788928 TF-IDF 
28 Q0 CACM-1704 32  0.24951372185788928 TF-IDF 
28 Q0 CACM-2934 33  0.24951372185788928 TF-IDF 
28 Q0 CACM-2892 34  0.2413400025971098 TF-IDF 
28 Q0 CACM-3133 35  0.24047755448396332 TF-IDF 
28 Q0 CACM-3040 36  0.22940295748835865 TF-IDF 
28 Q0 CACM-0820 37  0.2222109319199048 TF-IDF 
28 Q0 CACM-1532 38  0.21322493353283278 TF-IDF 
28 Q0 CACM-0136 39  0.20993303152660014 TF-IDF 
28 Q0 CACM-2278 40  0.20709972834586263 TF-IDF 
28 Q0 CACM-0666 41  0.201047986022771 TF-IDF 
28 Q0 CACM-0371 42  0.19976865929659884 TF-IDF 
28 Q0 CACM-1611 43  0.1897925886360755 TF-IDF 
28 Q0 CACM-2454 44  0.1881226762546119 TF-IDF 
28 Q0 CACM-2630 45  0.18491097434651743 TF-IDF 
28 Q0 CACM-0367 46  0.18416488994272778 TF-IDF 
28 Q0 CACM-1927 47  0.18383852697368241 TF-IDF 
28 Q0 CACM-1755 48  0.18369140258577513 TF-IDF 
28 Q0 CACM-2757 49  0.18356555245557352 TF-IDF 
28 Q0 CACM-2969 50  0.18053936723034636 TF-IDF 
28 Q0 CACM-2007 51  0.17979179336693898 TF-IDF 
28 Q0 CACM-1746 52  0.17508431140350705 TF-IDF 
28 Q0 CACM-3038 53  0.17457840931748475 TF-IDF 
28 Q0 CACM-1890 54  0.16999835994713336 TF-IDF 
28 Q0 CACM-2973 55  0.1680746594383552 TF-IDF 
28 Q0 CACM-1906 56  0.16229090416718314 TF-IDF 
28 Q0 CACM-2967 57  0.16002802716298326 TF-IDF 
28 Q0 CACM-1952 58  0.15863981767671087 TF-IDF 
28 Q0 CACM-2712 59  0.15693037305407032 TF-IDF 
28 Q0 CACM-1745 60  0.15096537277183553 TF-IDF 
28 Q0 CACM-1342 61  0.14982649447244914 TF-IDF 
28 Q0 CACM-1660 62  0.14982649447244914 TF-IDF 
28 Q0 CACM-2325 63  0.14777407673994983 TF-IDF 
28 Q0 CACM-1928 64  0.144286532690378 TF-IDF 
28 Q0 CACM-0797 65  0.14212726455108218 TF-IDF 
28 Q0 CACM-2377 66  0.13885879198087714 TF-IDF 
28 Q0 CACM-2894 67  0.13812366745704585 TF-IDF 
28 Q0 CACM-0270 68  0.13484384502520425 TF-IDF 
28 Q0 CACM-0804 69  0.13484384502520425 TF-IDF 
28 Q0 CACM-2884 70  0.13484384502520425 TF-IDF 
28 Q0 CACM-1397 71  0.13363952664984508 TF-IDF 
28 Q0 CACM-3134 72  0.13291968698900725 TF-IDF 
