49 Q0 CACM-0651 1  0.4482337399382642 TF-IDF 
49 Q0 CACM-2345 2  0.4029745457153012 TF-IDF 
49 Q0 CACM-2278 3  0.3906621799930956 TF-IDF 
49 Q0 CACM-2407 4  0.36699801638937835 TF-IDF 
49 Q0 CACM-0239 5  0.35218365280863617 TF-IDF 
49 Q0 CACM-2288 6  0.31985447362205915 TF-IDF 
49 Q0 CACM-0652 7  0.3166094940388207 TF-IDF 
49 Q0 CACM-2583 8  0.3166094940388207 TF-IDF 
49 Q0 CACM-2882 9  0.3093105317494916 TF-IDF 
49 Q0 CACM-3134 10  0.3084746510398955 TF-IDF 
49 Q0 CACM-2311 11  0.30229926775131516 TF-IDF 
49 Q0 CACM-2479 12  0.2981448116644476 TF-IDF 
49 Q0 CACM-1699 13  0.2813491055700187 TF-IDF 
49 Q0 CACM-1461 14  0.2645397423404274 TF-IDF 
49 Q0 CACM-1830 15  0.2600249795594574 TF-IDF 
49 Q0 CACM-1514 16  0.25979036798987376 TF-IDF 
49 Q0 CACM-0275 17  0.25584120005431704 TF-IDF 
49 Q0 CACM-0987 18  0.25572305287750907 TF-IDF 
49 Q0 CACM-1927 19  0.2536720683612167 TF-IDF 
49 Q0 CACM-1959 20  0.2500491190995285 TF-IDF 
49 Q0 CACM-2852 21  0.24625182869686055 TF-IDF 
49 Q0 CACM-2070 22  0.2447176696171728 TF-IDF 
49 Q0 CACM-1457 23  0.2430235414966261 TF-IDF 
49 Q0 CACM-0025 24  0.23514643763593543 TF-IDF 
49 Q0 CACM-0891 25  0.23387607735096796 TF-IDF 
49 Q0 CACM-3012 26  0.21136084189341103 TF-IDF 
49 Q0 CACM-2111 27  0.20503776421393555 TF-IDF 
49 Q0 CACM-0018 28  0.20155408940223038 TF-IDF 
49 Q0 CACM-0597 29  0.20155408940223038 TF-IDF 
49 Q0 CACM-1360 30  0.20155408940223038 TF-IDF 
49 Q0 CACM-1912 31  0.20155408940223038 TF-IDF 
49 Q0 CACM-2990 32  0.20053911805788988 TF-IDF 
49 Q0 CACM-3090 33  0.19903963955816062 TF-IDF 
49 Q0 CACM-2985 34  0.19890702856879733 TF-IDF 
49 Q0 CACM-1267 35  0.1979504546474488 TF-IDF 
49 Q0 CACM-1681 36  0.19561123760057245 TF-IDF 
49 Q0 CACM-2532 37  0.1940864276274129 TF-IDF 
49 Q0 CACM-2995 38  0.1923925398839472 TF-IDF 
49 Q0 CACM-1324 39  0.18626679544399882 TF-IDF 
49 Q0 CACM-2577 40  0.1861244695318354 TF-IDF 
49 Q0 CACM-0795 41  0.1840276468455147 TF-IDF 
49 Q0 CACM-1032 42  0.18358770615867903 TF-IDF 
49 Q0 CACM-1935 43  0.18223116093925631 TF-IDF 
49 Q0 CACM-2372 44  0.18212608897012422 TF-IDF 
49 Q0 CACM-3150 45  0.1817696389087599 TF-IDF 
49 Q0 CACM-0292 46  0.18156472261919274 TF-IDF 
49 Q0 CACM-1831 47  0.18156472261919274 TF-IDF 
49 Q0 CACM-1541 48  0.17956651717349686 TF-IDF 
49 Q0 CACM-1746 49  0.17508431140350705 TF-IDF 
49 Q0 CACM-2575 50  0.1736401569635988 TF-IDF 
49 Q0 CACM-2519 51  0.17143327536153158 TF-IDF 
49 Q0 CACM-2140 52  0.1695218166651494 TF-IDF 
49 Q0 CACM-0238 53  0.16930543509787352 TF-IDF 
49 Q0 CACM-2818 54  0.16930543509787352 TF-IDF 
49 Q0 CACM-0798 55  0.16907067914876722 TF-IDF 
49 Q0 CACM-1233 56  0.168324034805449 TF-IDF 
49 Q0 CACM-2151 57  0.16663920777349756 TF-IDF 
49 Q0 CACM-1341 58  0.16598572068418974 TF-IDF 
49 Q0 CACM-2530 59  0.16554430591749925 TF-IDF 
49 Q0 CACM-2888 60  0.16349506659381724 TF-IDF 
49 Q0 CACM-1747 61  0.16332122339746286 TF-IDF 
49 Q0 CACM-2163 62  0.16317001087492072 TF-IDF 
49 Q0 CACM-2965 63  0.1608144686055707 TF-IDF 
49 Q0 CACM-2976 64  0.1608144686055707 TF-IDF 
49 Q0 CACM-2870 65  0.16062288757261048 TF-IDF 
49 Q0 CACM-1808 66  0.16021203312807797 TF-IDF 
49 Q0 CACM-2812 67  0.1584675036737195 TF-IDF 
49 Q0 CACM-2690 68  0.15676429175729029 TF-IDF 
49 Q0 CACM-3068 69  0.15676429175729029 TF-IDF 
49 Q0 CACM-2552 70  0.15634740003319375 TF-IDF 
49 Q0 CACM-3168 71  0.15634740003319375 TF-IDF 
49 Q0 CACM-2795 72  0.15410541505790193 TF-IDF 
49 Q0 CACM-2832 73  0.15261599737483644 TF-IDF 
49 Q0 CACM-0643 74  0.15116556705167278 TF-IDF 
49 Q0 CACM-2329 75  0.15116556705167278 TF-IDF 
49 Q0 CACM-1745 76  0.15104128827875443 TF-IDF 
49 Q0 CACM-0269 77  0.15066679764983307 TF-IDF 
49 Q0 CACM-3100 78  0.15004695428360643 TF-IDF 
49 Q0 CACM-2127 79  0.1496603925626791 TF-IDF 
49 Q0 CACM-2781 80  0.1481185895051309 TF-IDF 
49 Q0 CACM-3169 81  0.1481185895051309 TF-IDF 
49 Q0 CACM-2522 82  0.14807765895739222 TF-IDF 
49 Q0 CACM-2168 83  0.14711611571740918 TF-IDF 
49 Q0 CACM-0143 84  0.14595296129127028 TF-IDF 
49 Q0 CACM-1071 85  0.14595296129127028 TF-IDF 
49 Q0 CACM-2853 86  0.14595296129127028 TF-IDF 
49 Q0 CACM-2631 87  0.14578922514476716 TF-IDF 
49 Q0 CACM-2138 88  0.14495328347420677 TF-IDF 
49 Q0 CACM-2412 89  0.1443206769537173 TF-IDF 
49 Q0 CACM-0797 90  0.14212726455108218 TF-IDF 
49 Q0 CACM-2738 91  0.14108786258156125 TF-IDF 
49 Q0 CACM-1380 92  0.1398511223486482 TF-IDF 
49 Q0 CACM-2198 93  0.13880691946190093 TF-IDF 
49 Q0 CACM-2516 94  0.13728064393158476 TF-IDF 
49 Q0 CACM-3011 95  0.1371936295816816 TF-IDF 
49 Q0 CACM-2307 96  0.13658886166916517 TF-IDF 
49 Q0 CACM-1387 97  0.13653664120796252 TF-IDF 
49 Q0 CACM-2689 98  0.13653664120796252 TF-IDF 
49 Q0 CACM-2160 99  0.1347657772808768 TF-IDF 
49 Q0 CACM-1462 100  0.13436939293482025 TF-IDF 
