37 Q0 CACM-2651 1  0.82645583427074 TF-IDF 
37 Q0 CACM-2244 2  0.7854505844837135 TF-IDF 
37 Q0 CACM-2243 3  0.7094392375981928 TF-IDF 
37 Q0 CACM-2265 4  0.6889039937092769 TF-IDF 
37 Q0 CACM-2241 5  0.6283604675869708 TF-IDF 
37 Q0 CACM-2242 6  0.6283604675869708 TF-IDF 
37 Q0 CACM-2956 7  0.5194960002058465 TF-IDF 
37 Q0 CACM-0457 8  0.4998321901259995 TF-IDF 
37 Q0 CACM-2958 9  0.4804871542065232 TF-IDF 
37 Q0 CACM-2376 10  0.4616909261616588 TF-IDF 
37 Q0 CACM-0549 11  0.4581795076154996 TF-IDF 
37 Q0 CACM-0676 12  0.4581795076154996 TF-IDF 
37 Q0 CACM-1736 13  0.44523212777228793 TF-IDF 
37 Q0 CACM-0618 14  0.4423688803273023 TF-IDF 
37 Q0 CACM-3031 15  0.44139839779393425 TF-IDF 
37 Q0 CACM-0538 16  0.42293493010661504 TF-IDF 
37 Q0 CACM-1922 17  0.41773358039640496 TF-IDF 
37 Q0 CACM-3105 18  0.4117219046088251 TF-IDF 
37 Q0 CACM-0033 19  0.4072706734359996 TF-IDF 
37 Q0 CACM-2941 20  0.4036077611952002 TF-IDF 
37 Q0 CACM-3103 21  0.38900352974442354 TF-IDF 
37 Q0 CACM-2558 22  0.34055687402416024 TF-IDF 
37 Q0 CACM-0100 23  0.3389408987576878 TF-IDF 
37 Q0 CACM-1828 24  0.3360874376261786 TF-IDF 
37 Q0 CACM-2023 25  0.3286094314410284 TF-IDF 
37 Q0 CACM-2080 26  0.320685524176515 TF-IDF 
37 Q0 CACM-0794 27  0.3187335705151301 TF-IDF 
37 Q0 CACM-1152 28  0.31795418752479 TF-IDF 
37 Q0 CACM-0024 29  0.30366159027337913 TF-IDF 
37 Q0 CACM-2912 30  0.28536827103424495 TF-IDF 
37 Q0 CACM-2084 31  0.27824711320117346 TF-IDF 
37 Q0 CACM-2957 32  0.2758814028265087 TF-IDF 
37 Q0 CACM-0583 33  0.2747414388187716 TF-IDF 
37 Q0 CACM-2632 34  0.27082564675988025 TF-IDF 
37 Q0 CACM-3128 35  0.27074912209093915 TF-IDF 
37 Q0 CACM-2406 36  0.26247302593285216 TF-IDF 
37 Q0 CACM-0582 37  0.2509113422598782 TF-IDF 
37 Q0 CACM-1006 38  0.24991609506299975 TF-IDF 
37 Q0 CACM-3043 39  0.24842717973207049 TF-IDF 
37 Q0 CACM-1719 40  0.2287791527297076 TF-IDF 
37 Q0 CACM-1398 41  0.22847723246772833 TF-IDF 
37 Q0 CACM-1017 42  0.22507738193147941 TF-IDF 
37 Q0 CACM-1950 43  0.22507738193147941 TF-IDF 
37 Q0 CACM-1244 44  0.2244996220219963 TF-IDF 
37 Q0 CACM-1181 45  0.2191261682932593 TF-IDF 
37 Q0 CACM-2768 46  0.21794666017516368 TF-IDF 
