35 Q0 CACM-2090 1  0.7991687135162105 TF-IDF 
35 Q0 CACM-2932 2  0.5222987439031742 TF-IDF 
35 Q0 CACM-3007 3  0.4102084129129494 TF-IDF 
35 Q0 CACM-2836 4  0.4019404887427732 TF-IDF 
35 Q0 CACM-2165 5  0.39636631390728827 TF-IDF 
35 Q0 CACM-2414 6  0.3883693985399106 TF-IDF 
35 Q0 CACM-1397 7  0.35871828293778857 TF-IDF 
35 Q0 CACM-1474 8  0.3541082452824555 TF-IDF 
35 Q0 CACM-2850 9  0.34838911316741317 TF-IDF 
35 Q0 CACM-2323 10  0.34346236138598957 TF-IDF 
35 Q0 CACM-2385 11  0.34216827928530175 TF-IDF 
35 Q0 CACM-3175 12  0.3359368778084019 TF-IDF 
35 Q0 CACM-2681 13  0.309084118671118 TF-IDF 
35 Q0 CACM-1763 14  0.29939724437463905 TF-IDF 
35 Q0 CACM-1386 15  0.2972036449099394 TF-IDF 
35 Q0 CACM-0393 16  0.28838324631595624 TF-IDF 
35 Q0 CACM-0340 17  0.273236332537504 TF-IDF 
35 Q0 CACM-0341 18  0.273236332537504 TF-IDF 
35 Q0 CACM-2170 19  0.2639176594254855 TF-IDF 
35 Q0 CACM-1644 20  0.2618168614945712 TF-IDF 
35 Q0 CACM-1020 21  0.2590267944746965 TF-IDF 
35 Q0 CACM-3071 22  0.2589667628953318 TF-IDF 
35 Q0 CACM-1667 23  0.2580599878360499 TF-IDF 
35 Q0 CACM-1893 24  0.2580599878360499 TF-IDF 
35 Q0 CACM-0125 25  0.2580565362854204 TF-IDF 
35 Q0 CACM-0055 26  0.2575569743504264 TF-IDF 
35 Q0 CACM-1080 27  0.24447461332302986 TF-IDF 
35 Q0 CACM-0371 28  0.2360494590082126 TF-IDF 
35 Q0 CACM-2167 29  0.22715763271503364 TF-IDF 
35 Q0 CACM-2676 30  0.22119131681607465 TF-IDF 
35 Q0 CACM-1689 31  0.21869615037004117 TF-IDF 
35 Q0 CACM-0021 32  0.21689008366351695 TF-IDF 
35 Q0 CACM-1214 33  0.21649562254795712 TF-IDF 
35 Q0 CACM-0206 34  0.2156138859367057 TF-IDF 
35 Q0 CACM-0819 35  0.2156138859367057 TF-IDF 
35 Q0 CACM-0646 36  0.21332963615322895 TF-IDF 
35 Q0 CACM-0937 37  0.21332963615322895 TF-IDF 
35 Q0 CACM-1940 38  0.21308855677080935 TF-IDF 
35 Q0 CACM-0112 39  0.21113716605170763 TF-IDF 
35 Q0 CACM-0325 40  0.21113716605170763 TF-IDF 
35 Q0 CACM-0342 41  0.21113716605170763 TF-IDF 
35 Q0 CACM-0647 42  0.21113716605170763 TF-IDF 
35 Q0 CACM-0765 43  0.21113716605170763 TF-IDF 
35 Q0 CACM-0099 44  0.20604557948034113 TF-IDF 
35 Q0 CACM-0351 45  0.20479645070709984 TF-IDF 
35 Q0 CACM-2325 46  0.20449092160931864 TF-IDF 
35 Q0 CACM-2169 47  0.20372431262473575 TF-IDF 
35 Q0 CACM-0526 48  0.2036353367179998 TF-IDF 
35 Q0 CACM-0928 49  0.2036353367179998 TF-IDF 
35 Q0 CACM-1935 50  0.20363188994803072 TF-IDF 
35 Q0 CACM-0764 51  0.20195728926685075 TF-IDF 
35 Q0 CACM-0878 52  0.20195728926685075 TF-IDF 
35 Q0 CACM-1599 53  0.20195728926685075 TF-IDF 
35 Q0 CACM-2458 54  0.20195728926685075 TF-IDF 
35 Q0 CACM-2166 55  0.20069873121952272 TF-IDF 
