23 Q0 CACM-3148 1  0.25469489376234355 TF-IDF 
23 Q0 CACM-2578 2  0.24493940729148309 TF-IDF 
23 Q0 CACM-2975 3  0.22360806325563898 TF-IDF 
23 Q0 CACM-3137 4  0.22193321922897205 TF-IDF 
23 Q0 CACM-1831 5  0.20196857326315779 TF-IDF 
23 Q0 CACM-0371 6  0.19976865929659884 TF-IDF 
23 Q0 CACM-0627 7  0.1956570553486841 TF-IDF 
23 Q0 CACM-2849 8  0.1938344692301347 TF-IDF 
23 Q0 CACM-0793 9  0.18414781679876152 TF-IDF 
23 Q0 CACM-0072 10  0.18388785407724964 TF-IDF 
23 Q0 CACM-1105 11  0.18388785407724964 TF-IDF 
23 Q0 CACM-2007 12  0.17979179336693898 TF-IDF 
23 Q0 CACM-1873 13  0.16737952258458969 TF-IDF 
23 Q0 CACM-0147 14  0.16549906866952468 TF-IDF 
23 Q0 CACM-3043 15  0.16470063593737658 TF-IDF 
23 Q0 CACM-3082 16  0.16054851906500572 TF-IDF 
23 Q0 CACM-1862 17  0.15913371987454297 TF-IDF 
23 Q0 CACM-1952 18  0.15863981767671087 TF-IDF 
23 Q0 CACM-0052 19  0.15407478845754582 TF-IDF 
23 Q0 CACM-2032 20  0.15270794563799736 TF-IDF 
23 Q0 CACM-2197 21  0.1512174231498195 TF-IDF 
23 Q0 CACM-0830 22  0.150453698790477 TF-IDF 
23 Q0 CACM-2709 23  0.14996468912953034 TF-IDF 
23 Q0 CACM-1342 24  0.14982649447244914 TF-IDF 
23 Q0 CACM-1660 25  0.14982649447244914 TF-IDF 
23 Q0 CACM-2325 26  0.14777407673994983 TF-IDF 
23 Q0 CACM-0088 27  0.14473692249042183 TF-IDF 
23 Q0 CACM-3166 28  0.1422718450833212 TF-IDF 
23 Q0 CACM-3011 29  0.142146439348058 TF-IDF 
23 Q0 CACM-2949 30  0.14131119651431717 TF-IDF 
23 Q0 CACM-0657 31  0.13610925589473677 TF-IDF 
23 Q0 CACM-2594 32  0.1349359002404718 TF-IDF 
23 Q0 CACM-0270 33  0.13484384502520425 TF-IDF 
23 Q0 CACM-0804 34  0.13484384502520425 TF-IDF 
23 Q0 CACM-2884 35  0.13484384502520425 TF-IDF 
23 Q0 CACM-1780 36  0.13267551228288668 TF-IDF 
23 Q0 CACM-1796 37  0.13155497075629682 TF-IDF 
23 Q0 CACM-1745 38  0.12868745668389925 TF-IDF 
23 Q0 CACM-2226 39  0.12543613490716674 TF-IDF 
23 Q0 CACM-1275 40  0.12522051542315782 TF-IDF 
23 Q0 CACM-1431 41  0.12522051542315782 TF-IDF 
23 Q0 CACM-2630 42  0.12258781935772765 TF-IDF 
23 Q0 CACM-2155 43  0.1192576337363408 TF-IDF 
23 Q0 CACM-0080 44  0.11821362047823192 TF-IDF 
23 Q0 CACM-1374 45  0.11725551741322107 TF-IDF 
23 Q0 CACM-1551 46  0.11725551741322107 TF-IDF 
23 Q0 CACM-2417 47  0.11725551741322107 TF-IDF 
23 Q0 CACM-3035 48  0.11654863990811598 TF-IDF 
23 Q0 CACM-1525 49  0.11643150559665053 TF-IDF 
23 Q0 CACM-0481 50  0.11413728873760323 TF-IDF 
23 Q0 CACM-1224 51  0.11413728873760323 TF-IDF 
23 Q0 CACM-2276 52  0.11323023246496977 TF-IDF 
23 Q0 CACM-2725 53  0.11236987085433686 TF-IDF 
23 Q0 CACM-2950 54  0.11159490622775523 TF-IDF 
23 Q0 CACM-2830 55  0.10787507602016339 TF-IDF 
23 Q0 CACM-2934 56  0.10677359269001592 TF-IDF 
23 Q0 CACM-1851 57  0.1037260346347725 TF-IDF 
23 Q0 CACM-1953 58  0.1037260346347725 TF-IDF 
23 Q0 CACM-3006 59  0.10293423284366736 TF-IDF 
23 Q0 CACM-1658 60  0.10176893964166357 TF-IDF 
23 Q0 CACM-1411 61  0.10148144318662021 TF-IDF 
23 Q0 CACM-2902 62  0.10113288376890317 TF-IDF 
23 Q0 CACM-2863 63  0.09988432964829942 TF-IDF 
23 Q0 CACM-2433 64  0.09818663511496689 TF-IDF 
23 Q0 CACM-2903 65  0.09771293117768423 TF-IDF 
23 Q0 CACM-3158 66  0.09640722446768428 TF-IDF 
23 Q0 CACM-2273 67  0.09631703216086016 TF-IDF 
23 Q0 CACM-2283 68  0.09631703216086016 TF-IDF 
23 Q0 CACM-2615 69  0.09457089638258553 TF-IDF 
23 Q0 CACM-2406 70  0.09445238065947172 TF-IDF 
23 Q0 CACM-2832 71  0.09399015784004888 TF-IDF 
23 Q0 CACM-2146 72  0.09235879796246865 TF-IDF 
23 Q0 CACM-2454 73  0.09066390806665274 TF-IDF 
23 Q0 CACM-2505 74  0.08989589668346949 TF-IDF 
23 Q0 CACM-3061 75  0.08989589668346949 TF-IDF 
23 Q0 CACM-2743 76  0.08945895603758092 TF-IDF 
23 Q0 CACM-3090 77  0.08945895603758092 TF-IDF 
23 Q0 CACM-2477 78  0.08944322530225558 TF-IDF 
23 Q0 CACM-3124 79  0.08762992159523353 TF-IDF 
23 Q0 CACM-2954 80  0.08695869126608181 TF-IDF 
23 Q0 CACM-1153 81  0.08529140075328429 TF-IDF 
23 Q0 CACM-2311 82  0.08487131726642291 TF-IDF 
23 Q0 CACM-2576 83  0.08460845636699854 TF-IDF 
23 Q0 CACM-2766 84  0.0829435432561294 TF-IDF 
23 Q0 CACM-2834 85  0.08289271594665394 TF-IDF 
23 Q0 CACM-1889 86  0.08274953433476234 TF-IDF 
23 Q0 CACM-2574 87  0.08238191804155119 TF-IDF 
23 Q0 CACM-1924 88  0.08172354243951772 TF-IDF 
23 Q0 CACM-2819 89  0.08172354243951772 TF-IDF 
23 Q0 CACM-2756 90  0.08073125300952425 TF-IDF 
23 Q0 CACM-2272 91  0.0805037880747488 TF-IDF 
23 Q0 CACM-1050 92  0.08026956116869091 TF-IDF 
23 Q0 CACM-2810 93  0.08024197268825439 TF-IDF 
23 Q0 CACM-2025 94  0.07931990883835544 TF-IDF 
23 Q0 CACM-2362 95  0.07931990883835544 TF-IDF 
23 Q0 CACM-2767 96  0.0783975843169792 TF-IDF 
23 Q0 CACM-2426 97  0.07705362572868814 TF-IDF 
23 Q0 CACM-2942 98  0.07705362572868814 TF-IDF 
23 Q0 CACM-1349 99  0.07697631100908124 TF-IDF 
23 Q0 CACM-2081 100  0.07667427528157794 TF-IDF 
