17 Q0 CACM-2491 1  0.41996934807459513 TF-IDF 
17 Q0 CACM-2748 2  0.3575354674600429 TF-IDF 
17 Q0 CACM-2464 3  0.34891352759918093 TF-IDF 
17 Q0 CACM-1795 4  0.3437252010239792 TF-IDF 
17 Q0 CACM-2495 5  0.3196408510413531 TF-IDF 
17 Q0 CACM-2897 6  0.24262388497827217 TF-IDF 
17 Q0 CACM-1655 7  0.23671640375529046 TF-IDF 
17 Q0 CACM-1757 8  0.20941381381828428 TF-IDF 
17 Q0 CACM-0031 9  0.20051271847506957 TF-IDF 
17 Q0 CACM-0797 10  0.20051271847506957 TF-IDF 
17 Q0 CACM-1362 11  0.1993401294781393 TF-IDF 
17 Q0 CACM-0048 12  0.19043107341207724 TF-IDF 
17 Q0 CACM-0195 13  0.18937312300423237 TF-IDF 
17 Q0 CACM-1289 14  0.1794061165303254 TF-IDF 
17 Q0 CACM-1231 15  0.17851389784144142 TF-IDF 
17 Q0 CACM-2611 16  0.17445676379959046 TF-IDF 
17 Q0 CACM-1947 17  0.17298945685857262 TF-IDF 
17 Q0 CACM-0230 18  0.17043581070380914 TF-IDF 
17 Q0 CACM-1064 19  0.17043581070380914 TF-IDF 
17 Q0 CACM-1992 20  0.1662788397110333 TF-IDF 
17 Q0 CACM-1187 21  0.15494164609437194 TF-IDF 
17 Q0 CACM-1414 22  0.15494164609437194 TF-IDF 
17 Q0 CACM-2117 23  0.15273872345546088 TF-IDF 
17 Q0 CACM-1676 24  0.15017799256601871 TF-IDF 
17 Q0 CACM-0091 25  0.14892025536907436 TF-IDF 
17 Q0 CACM-2079 26  0.14892025536907436 TF-IDF 
17 Q0 CACM-2527 27  0.14768950945693327 TF-IDF 
17 Q0 CACM-2835 28  0.14761726167657657 TF-IDF 
17 Q0 CACM-1658 29  0.14240024155002295 TF-IDF 
17 Q0 CACM-0066 30  0.14202984225317428 TF-IDF 
17 Q0 CACM-1232 31  0.14202984225317428 TF-IDF 
17 Q0 CACM-0035 32  0.14182881463721367 TF-IDF 
17 Q0 CACM-2533 33  0.1391312740439258 TF-IDF 
17 Q0 CACM-2107 34  0.13819119786795336 TF-IDF 
17 Q0 CACM-2904 35  0.1368495533488662 TF-IDF 
17 Q0 CACM-1275 36  0.13634864856304732 TF-IDF 
17 Q0 CACM-1756 37  0.13634864856304732 TF-IDF 
17 Q0 CACM-0593 38  0.13538205033552214 TF-IDF 
17 Q0 CACM-3080 39  0.13337604326994798 TF-IDF 
17 Q0 CACM-1652 40  0.13110446977216086 TF-IDF 
17 Q0 CACM-2834 41  0.1298558557743308 TF-IDF 
17 Q0 CACM-0079 42  0.1294958742339777 TF-IDF 
17 Q0 CACM-3054 43  0.12282652572317243 TF-IDF 
17 Q0 CACM-1223 44  0.11983198053843869 TF-IDF 
