59 Q0 CACM-3126 1  0.49222842519300647 TF-IDF 
59 Q0 CACM-0661 2  0.42197352082370454 TF-IDF 
59 Q0 CACM-2111 3  0.4114670698350107 TF-IDF 
59 Q0 CACM-0137 4  0.40326873744574787 TF-IDF 
59 Q0 CACM-2278 5  0.3906621799930956 TF-IDF 
59 Q0 CACM-1681 6  0.38937353322586493 TF-IDF 
59 Q0 CACM-2258 7  0.38033727038262866 TF-IDF 
59 Q0 CACM-2403 8  0.3763936068603568 TF-IDF 
59 Q0 CACM-2532 9  0.3658489398629279 TF-IDF 
59 Q0 CACM-2437 10  0.3616838409354267 TF-IDF 
59 Q0 CACM-1313 11  0.29978897469454513 TF-IDF 
59 Q0 CACM-0490 12  0.2984961416166632 TF-IDF 
59 Q0 CACM-2288 13  0.2963899723487245 TF-IDF 
59 Q0 CACM-1441 14  0.2940925308165277 TF-IDF 
59 Q0 CACM-1855 15  0.28460802787094647 TF-IDF 
59 Q0 CACM-0028 16  0.2835713345358301 TF-IDF 
59 Q0 CACM-2552 17  0.28261947735464066 TF-IDF 
59 Q0 CACM-0653 18  0.27924151104339645 TF-IDF 
59 Q0 CACM-1927 19  0.27824831091786395 TF-IDF 
59 Q0 CACM-1620 20  0.27266474474599045 TF-IDF 
59 Q0 CACM-2412 21  0.27204151938525406 TF-IDF 
59 Q0 CACM-0681 22  0.27193779723456163 TF-IDF 
59 Q0 CACM-2127 23  0.26496710438706167 TF-IDF 
59 Q0 CACM-0929 24  0.2640854296009959 TF-IDF 
59 Q0 CACM-2905 25  0.26119793832441673 TF-IDF 
59 Q0 CACM-1456 26  0.26044833237491666 TF-IDF 
59 Q0 CACM-1830 27  0.2600249795594574 TF-IDF 
59 Q0 CACM-2711 28  0.2582456459884936 TF-IDF 
59 Q0 CACM-0891 29  0.2578222227988321 TF-IDF 
59 Q0 CACM-0275 30  0.25584120005431704 TF-IDF 
59 Q0 CACM-0651 31  0.25584120005431704 TF-IDF 
59 Q0 CACM-2268 32  0.2554540153137941 TF-IDF 
59 Q0 CACM-0292 33  0.25450066827117823 TF-IDF 
59 Q0 CACM-2032 34  0.250876158118107 TF-IDF 
59 Q0 CACM-1699 35  0.24988705936413644 TF-IDF 
59 Q0 CACM-3134 36  0.24925539295325436 TF-IDF 
59 Q0 CACM-2808 37  0.24823316433462217 TF-IDF 
59 Q0 CACM-2084 38  0.24576242556647276 TF-IDF 
59 Q0 CACM-2070 39  0.2447176696171728 TF-IDF 
59 Q0 CACM-2705 40  0.24355872971465567 TF-IDF 
59 Q0 CACM-0144 41  0.24348494114150168 TF-IDF 
59 Q0 CACM-2795 42  0.24258428025592949 TF-IDF 
59 Q0 CACM-2730 43  0.2415601505915273 TF-IDF 
59 Q0 CACM-2050 44  0.23729675614215318 TF-IDF 
59 Q0 CACM-2615 45  0.2365902671693671 TF-IDF 
59 Q0 CACM-0117 46  0.23630944544652505 TF-IDF 
59 Q0 CACM-0852 47  0.23630944544652505 TF-IDF 
59 Q0 CACM-2739 48  0.23584881687174208 TF-IDF 
59 Q0 CACM-1703 49  0.23470824638297624 TF-IDF 
59 Q0 CACM-0654 50  0.23309953878460016 TF-IDF 
59 Q0 CACM-3139 51  0.2305458004356342 TF-IDF 
59 Q0 CACM-1457 52  0.22970220917844458 TF-IDF 
59 Q0 CACM-1051 53  0.22870517349583538 TF-IDF 
59 Q0 CACM-0102 54  0.22685706762866406 TF-IDF 
59 Q0 CACM-0380 55  0.22685706762866406 TF-IDF 
59 Q0 CACM-0191 56  0.2244996220219963 TF-IDF 
59 Q0 CACM-2519 57  0.21976401828269987 TF-IDF 
59 Q0 CACM-1235 58  0.21832358564357443 TF-IDF 
59 Q0 CACM-0105 59  0.21813179579679237 TF-IDF 
59 Q0 CACM-3087 60  0.2180135279274567 TF-IDF 
59 Q0 CACM-2140 61  0.2170611152916823 TF-IDF 
59 Q0 CACM-1112 62  0.2168584904056691 TF-IDF 
59 Q0 CACM-1700 63  0.21574631606090416 TF-IDF 
59 Q0 CACM-2203 64  0.2134542230303203 TF-IDF 
59 Q0 CACM-0161 65  0.2132746409208965 TF-IDF 
59 Q0 CACM-1746 66  0.2132593258856093 TF-IDF 
59 Q0 CACM-2107 67  0.21126557297806037 TF-IDF 
59 Q0 CACM-2250 68  0.21005284039691116 TF-IDF 
59 Q0 CACM-2139 69  0.20462381372980953 TF-IDF 
59 Q0 CACM-1693 70  0.2040794449620825 TF-IDF 
59 Q0 CACM-0208 71  0.20335555706869335 TF-IDF 
59 Q0 CACM-2990 72  0.2012569708868299 TF-IDF 
59 Q0 CACM-0239 73  0.2010180857569634 TF-IDF 
59 Q0 CACM-2407 74  0.19773434739563486 TF-IDF 
59 Q0 CACM-2282 75  0.1955664376109173 TF-IDF 
59 Q0 CACM-1808 76  0.1948816912791566 TF-IDF 
59 Q0 CACM-1926 77  0.19276108436279363 TF-IDF 
59 Q0 CACM-2673 78  0.19158126364730516 TF-IDF 
