30 Q0 CACM-1256 1  0.3932859380628447 TF-IDF 
30 Q0 CACM-1926 2  0.29505837632650916 TF-IDF 
30 Q0 CACM-2345 3  0.27307328241592504 TF-IDF 
30 Q0 CACM-2311 4  0.27132281265684854 TF-IDF 
30 Q0 CACM-1461 5  0.2645397423404274 TF-IDF 
30 Q0 CACM-2407 6  0.251942611752788 TF-IDF 
30 Q0 CACM-0025 7  0.23514643763593543 TF-IDF 
30 Q0 CACM-0953 8  0.2120581073870368 TF-IDF 
30 Q0 CACM-0018 9  0.20155408940223038 TF-IDF 
30 Q0 CACM-0597 10  0.20155408940223038 TF-IDF 
30 Q0 CACM-0652 11  0.20155408940223038 TF-IDF 
30 Q0 CACM-1360 12  0.20155408940223038 TF-IDF 
30 Q0 CACM-1912 13  0.20155408940223038 TF-IDF 
30 Q0 CACM-2583 14  0.20155408940223038 TF-IDF 
30 Q0 CACM-2479 15  0.20019223744680992 TF-IDF 
30 Q0 CACM-0651 16  0.1923925398839472 TF-IDF 
30 Q0 CACM-2995 17  0.1923925398839472 TF-IDF 
30 Q0 CACM-0795 18  0.1840276468455147 TF-IDF 
30 Q0 CACM-2111 19  0.1840276468455147 TF-IDF 
30 Q0 CACM-2501 20  0.18195953730629608 TF-IDF 
30 Q0 CACM-3150 21  0.1817696389087599 TF-IDF 
30 Q0 CACM-1959 22  0.1788437694695847 TF-IDF 
30 Q0 CACM-2738 23  0.17855091749707053 TF-IDF 
30 Q0 CACM-2882 24  0.17018854845164236 TF-IDF 
30 Q0 CACM-0238 25  0.16930543509787352 TF-IDF 
30 Q0 CACM-2818 26  0.16930543509787352 TF-IDF 
30 Q0 CACM-2151 27  0.16663920777349756 TF-IDF 
30 Q0 CACM-1341 28  0.16598572068418974 TF-IDF 
30 Q0 CACM-0987 29  0.16279368759410917 TF-IDF 
30 Q0 CACM-2690 30  0.15676429175729029 TF-IDF 
30 Q0 CACM-2852 31  0.15676429175729029 TF-IDF 
30 Q0 CACM-3068 32  0.15676429175729029 TF-IDF 
30 Q0 CACM-1747 33  0.15639870182238721 TF-IDF 
30 Q0 CACM-1196 34  0.1530436435689176 TF-IDF 
30 Q0 CACM-1324 35  0.15299012810321935 TF-IDF 
30 Q0 CACM-0239 36  0.15116556705167278 TF-IDF 
