27 Q0 CACM-1461 1  0.33601805572120325 TF-IDF 
27 Q0 CACM-2902 2  0.32803942484564524 TF-IDF 
27 Q0 CACM-3011 3  0.27709459878080345 TF-IDF 
27 Q0 CACM-2798 4  0.2762446271066996 TF-IDF 
27 Q0 CACM-2069 5  0.2699417794959443 TF-IDF 
27 Q0 CACM-2669 6  0.2530567651964247 TF-IDF 
27 Q0 CACM-2988 7  0.23666975871356863 TF-IDF 
27 Q0 CACM-2577 8  0.22935097476399777 TF-IDF 
27 Q0 CACM-3068 9  0.22930672702752627 TF-IDF 
27 Q0 CACM-2311 10  0.22614500955709724 TF-IDF 
27 Q0 CACM-2918 11  0.21509985318424055 TF-IDF 
27 Q0 CACM-2345 12  0.21242611488362373 TF-IDF 
27 Q0 CACM-2297 13  0.20390918795761329 TF-IDF 
27 Q0 CACM-2818 14  0.20354427276349882 TF-IDF 
27 Q0 CACM-0155 15  0.19815259202427007 TF-IDF 
27 Q0 CACM-2262 16  0.19660721218174443 TF-IDF 
27 Q0 CACM-2479 17  0.1954707275320062 TF-IDF 
27 Q0 CACM-2859 18  0.18712586868995446 TF-IDF 
27 Q0 CACM-2583 19  0.18479753341345437 TF-IDF 
27 Q0 CACM-2502 20  0.18401904747609832 TF-IDF 
27 Q0 CACM-2852 21  0.1829409762762228 TF-IDF 
27 Q0 CACM-2689 22  0.18210253111747304 TF-IDF 
27 Q0 CACM-1752 23  0.17723534635801355 TF-IDF 
27 Q0 CACM-2358 24  0.17632122469321576 TF-IDF 
27 Q0 CACM-2362 25  0.17484052237435596 TF-IDF 
27 Q0 CACM-2740 26  0.17414463459063578 TF-IDF 
27 Q0 CACM-2319 27  0.17342627838220714 TF-IDF 
27 Q0 CACM-2407 28  0.1679815502325636 TF-IDF 
27 Q0 CACM-2481 29  0.1671845902521682 TF-IDF 
27 Q0 CACM-1959 30  0.16397527612743135 TF-IDF 
27 Q0 CACM-3006 31  0.1587351522054481 TF-IDF 
27 Q0 CACM-2372 32  0.1548670041736234 TF-IDF 
27 Q0 CACM-3000 33  0.15377799267494532 TF-IDF 
27 Q0 CACM-2111 34  0.1487089704282501 TF-IDF 
27 Q0 CACM-2928 35  0.14861444401820256 TF-IDF 
27 Q0 CACM-2796 36  0.14818049785526513 TF-IDF 
27 Q0 CACM-1728 37  0.14749855106139803 TF-IDF 
27 Q0 CACM-1924 38  0.14656173999002764 TF-IDF 
27 Q0 CACM-1462 39  0.1448030524868347 TF-IDF 
27 Q0 CACM-0059 40  0.14474816576004268 TF-IDF 
27 Q0 CACM-2406 41  0.14458222812623064 TF-IDF 
27 Q0 CACM-2867 42  0.14447228066781637 TF-IDF 
27 Q0 CACM-1753 43  0.14408897357638747 TF-IDF 
27 Q0 CACM-1912 44  0.14278728905728477 TF-IDF 
27 Q0 CACM-1901 45  0.14126995647550356 TF-IDF 
27 Q0 CACM-1755 46  0.135832123033993 TF-IDF 
27 Q0 CACM-1750 47  0.1354199045113243 TF-IDF 
27 Q0 CACM-2681 48  0.13526005780600034 TF-IDF 
27 Q0 CACM-2379 49  0.13346473054217853 TF-IDF 
27 Q0 CACM-2526 50  0.13283972649671738 TF-IDF 
27 Q0 CACM-0084 51  0.1312832201079457 TF-IDF 
27 Q0 CACM-1069 52  0.1303988381126333 TF-IDF 
27 Q0 CACM-2668 53  0.1249752783078351 TF-IDF 
