64 Q0 CACM-2513 1  0.2885126877501302 TF-IDF 
64 Q0 CACM-2651 2  0.24461076691479547 TF-IDF 
64 Q0 CACM-2361 3  0.23379476421131243 TF-IDF 
64 Q0 CACM-1972 4  0.22302790007000198 TF-IDF 
64 Q0 CACM-1588 5  0.22229666105337903 TF-IDF 
64 Q0 CACM-2168 6  0.2201314338353266 TF-IDF 
64 Q0 CACM-1853 7  0.21431186719370307 TF-IDF 
64 Q0 CACM-0627 8  0.21187650506650188 TF-IDF 
64 Q0 CACM-2156 9  0.21187650506650188 TF-IDF 
64 Q0 CACM-0793 10  0.1994131812390606 TF-IDF 
64 Q0 CACM-2855 11  0.18000127864056797 TF-IDF 
64 Q0 CACM-0527 12  0.1797740042988501 TF-IDF 
64 Q0 CACM-1424 13  0.17842232005600156 TF-IDF 
64 Q0 CACM-1050 14  0.17384738877251435 TF-IDF 
64 Q0 CACM-0100 15  0.15409200368472864 TF-IDF 
64 Q0 CACM-0482 16  0.15409200368472864 TF-IDF 
64 Q0 CACM-0572 17  0.15409200368472864 TF-IDF 
64 Q0 CACM-0573 18  0.15409200368472864 TF-IDF 
64 Q0 CACM-1024 19  0.15409200368472864 TF-IDF 
64 Q0 CACM-2772 20  0.15236063285681034 TF-IDF 
64 Q0 CACM-1878 21  0.15066773693617913 TF-IDF 
64 Q0 CACM-1957 22  0.14739235135061 TF-IDF 
64 Q0 CACM-2857 23  0.14364508818067923 TF-IDF 
64 Q0 CACM-3106 24  0.14324045412946607 TF-IDF 
64 Q0 CACM-1549 25  0.14243798659932902 TF-IDF 
64 Q0 CACM-2725 26  0.1412510033776679 TF-IDF 
64 Q0 CACM-2723 27  0.13796609632237333 TF-IDF 
64 Q0 CACM-2998 28  0.12295424128211507 TF-IDF 
64 Q0 CACM-0367 29  0.12107228860942965 TF-IDF 
64 Q0 CACM-3112 30  0.11842878885813204 TF-IDF 
64 Q0 CACM-2882 31  0.11757308951667156 TF-IDF 
64 Q0 CACM-0143 32  0.11689738210565621 TF-IDF 
64 Q0 CACM-1389 33  0.11300080270213433 TF-IDF 
64 Q0 CACM-3061 34  0.11300080270213433 TF-IDF 
64 Q0 CACM-2607 35  0.10272800245648576 TF-IDF 
64 Q0 CACM-1830 36  0.0997065906195303 TF-IDF 
64 Q0 CACM-2767 37  0.09854721165883808 TF-IDF 
64 Q0 CACM-2665 38  0.09826156756707334 TF-IDF 
64 Q0 CACM-2766 39  0.09416733558511194 TF-IDF 
64 Q0 CACM-2838 40  0.09364707406254226 TF-IDF 
64 Q0 CACM-0731 41  0.0933034150751568 TF-IDF 
64 Q0 CACM-1288 42  0.09162227246119001 TF-IDF 
64 Q0 CACM-1717 43  0.08969061453542501 TF-IDF 
64 Q0 CACM-2137 44  0.08921116002800078 TF-IDF 
64 Q0 CACM-1051 45  0.08748449241455561 TF-IDF 
64 Q0 CACM-2262 46  0.08268351417229342 TF-IDF 
64 Q0 CACM-2756 47  0.08268351417229342 TF-IDF 
64 Q0 CACM-2879 48  0.07533386846808957 TF-IDF 
64 Q0 CACM-1307 49  0.07508981682035581 TF-IDF 
64 Q0 CACM-1255 50  0.073696175675305 TF-IDF 
64 Q0 CACM-2162 51  0.07290374367879635 TF-IDF 
64 Q0 CACM-1216 52  0.07062550168883396 TF-IDF 
64 Q0 CACM-1184 53  0.06918416491967408 TF-IDF 
64 Q0 CACM-1826 54  0.06918416491967408 TF-IDF 
64 Q0 CACM-2184 55  0.06918416491967408 TF-IDF 
64 Q0 CACM-1098 56  0.06883297626525949 TF-IDF 
64 Q0 CACM-1035 57  0.06519277078969289 TF-IDF 
64 Q0 CACM-1214 58  0.06163680147389145 TF-IDF 
64 Q0 CACM-2885 59  0.057458035272271696 TF-IDF 
64 Q0 CACM-1264 60  0.05650040135106717 TF-IDF 
64 Q0 CACM-1046 61  0.055067224833047046 TF-IDF 
64 Q0 CACM-2051 62  0.05380990604863539 TF-IDF 
64 Q0 CACM-0944 63  0.05136400122824288 TF-IDF 
64 Q0 CACM-2570 64  0.04985329530976515 TF-IDF 
64 Q0 CACM-0794 65  0.04913078378353667 TF-IDF 
64 Q0 CACM-3164 66  0.04460558001400039 TF-IDF 
64 Q0 CACM-0397 67  0.0429012100443506 TF-IDF 
64 Q0 CACM-2902 68  0.04237530101330038 TF-IDF 
64 Q0 CACM-3074 69  0.04211210038588857 TF-IDF 
