16 Q0 CACM-1461 1  0.33601805572120325 TF-IDF 
16 Q0 CACM-1736 2  0.2800964081238965 TF-IDF 
16 Q0 CACM-3141 3  0.2696493655478395 TF-IDF 
16 Q0 CACM-2740 4  0.25979389767021344 TF-IDF 
16 Q0 CACM-0307 5  0.2509337359277131 TF-IDF 
16 Q0 CACM-2009 6  0.24855790987175116 TF-IDF 
16 Q0 CACM-2432 7  0.24855790987175116 TF-IDF 
16 Q0 CACM-0395 8  0.24079047518825894 TF-IDF 
16 Q0 CACM-1191 9  0.2377266971946756 TF-IDF 
16 Q0 CACM-3068 10  0.22930672702752627 TF-IDF 
16 Q0 CACM-1076 11  0.2266263295889496 TF-IDF 
16 Q0 CACM-3043 12  0.22119010712472395 TF-IDF 
16 Q0 CACM-2477 13  0.22015129160069388 TF-IDF 
16 Q0 CACM-0043 14  0.21672428449524409 TF-IDF 
16 Q0 CACM-0225 15  0.21672428449524409 TF-IDF 
16 Q0 CACM-0507 16  0.21508605936661124 TF-IDF 
16 Q0 CACM-0394 17  0.21403597794511905 TF-IDF 
16 Q0 CACM-0428 18  0.21403597794511905 TF-IDF 
16 Q0 CACM-2574 19  0.2027709264743233 TF-IDF 
16 Q0 CACM-2080 20  0.20230637787146594 TF-IDF 
16 Q0 CACM-0525 21  0.19702207681385825 TF-IDF 
16 Q0 CACM-0412 22  0.19291768741705245 TF-IDF 
16 Q0 CACM-0107 23  0.19263238015060716 TF-IDF 
16 Q0 CACM-2345 24  0.19059720970758431 TF-IDF 
16 Q0 CACM-0776 25  0.18820030194578485 TF-IDF 
16 Q0 CACM-2407 26  0.1858240781438324 TF-IDF 
16 Q0 CACM-0786 27  0.1834594096672449 TF-IDF 
16 Q0 CACM-1058 28  0.1834594096672449 TF-IDF 
16 Q0 CACM-1922 29  0.18342596638202072 TF-IDF 
16 Q0 CACM-3119 30  0.17301349396334964 TF-IDF 
16 Q0 CACM-2320 31  0.1685960152391511 TF-IDF 
16 Q0 CACM-0296 32  0.16750641752226708 TF-IDF 
16 Q0 CACM-1750 33  0.16378423948459428 TF-IDF 
16 Q0 CACM-2376 34  0.16265186716383664 TF-IDF 
16 Q0 CACM-1846 35  0.1556700132293467 TF-IDF 
16 Q0 CACM-1950 36  0.15480306035374578 TF-IDF 
16 Q0 CACM-2704 37  0.15480306035374578 TF-IDF 
16 Q0 CACM-2342 38  0.15346085375942087 TF-IDF 
16 Q0 CACM-2378 39  0.15239768127390377 TF-IDF 
16 Q0 CACM-0269 40  0.15066679764983307 TF-IDF 
16 Q0 CACM-0089 41  0.1505602415566279 TF-IDF 
16 Q0 CACM-1210 42  0.14946502378982351 TF-IDF 
16 Q0 CACM-2111 43  0.1487089704282501 TF-IDF 
16 Q0 CACM-1324 44  0.1482718990784671 TF-IDF 
16 Q0 CACM-2796 45  0.14818049785526513 TF-IDF 
16 Q0 CACM-1462 46  0.1448030524868347 TF-IDF 
16 Q0 CACM-3073 47  0.14320159359878365 TF-IDF 
16 Q0 CACM-0243 48  0.14300562513301907 TF-IDF 
16 Q0 CACM-2168 49  0.1421812030624131 TF-IDF 
16 Q0 CACM-2522 50  0.13801318352501413 TF-IDF 
16 Q0 CACM-0792 51  0.13759455725043368 TF-IDF 
16 Q0 CACM-0409 52  0.13698906692168938 TF-IDF 
16 Q0 CACM-1755 53  0.135832123033993 TF-IDF 
16 Q0 CACM-2311 54  0.13566140632842427 TF-IDF 
16 Q0 CACM-2482 55  0.1348044251329241 TF-IDF 
16 Q0 CACM-2379 56  0.13444027007793388 TF-IDF 
16 Q0 CACM-3021 57  0.13392737587967365 TF-IDF 
16 Q0 CACM-0416 58  0.13284991734524632 TF-IDF 
16 Q0 CACM-2319 59  0.1305791786483037 TF-IDF 
16 Q0 CACM-1069 60  0.1303988381126333 TF-IDF 
16 Q0 CACM-1026 61  0.12986452594422954 TF-IDF 
16 Q0 CACM-1749 62  0.12728820656774842 TF-IDF 
16 Q0 CACM-1748 63  0.12637389569912771 TF-IDF 
16 Q0 CACM-3127 64  0.12549731337173317 TF-IDF 
16 Q0 CACM-2629 65  0.1244933348647593 TF-IDF 
16 Q0 CACM-2069 66  0.12218838389861936 TF-IDF 
16 Q0 CACM-2920 67  0.12135308496663468 TF-IDF 
16 Q0 CACM-1747 68  0.11848153335364738 TF-IDF 
16 Q0 CACM-0025 69  0.11757321881796771 TF-IDF 
16 Q0 CACM-2985 70  0.11631647594743716 TF-IDF 
16 Q0 CACM-0618 71  0.11563507999294831 TF-IDF 
16 Q0 CACM-0069 72  0.11426438341965517 TF-IDF 
16 Q0 CACM-2597 73  0.11329743616353254 TF-IDF 
16 Q0 CACM-1247 74  0.11318502929556318 TF-IDF 
16 Q0 CACM-2867 75  0.11318502929556318 TF-IDF 
16 Q0 CACM-1517 76  0.11175741561068724 TF-IDF 
16 Q0 CACM-1728 77  0.11125112569110471 TF-IDF 
16 Q0 CACM-2372 78  0.10962520255928691 TF-IDF 
16 Q0 CACM-1959 79  0.10958152667385451 TF-IDF 
16 Q0 CACM-2151 80  0.10898866650734589 TF-IDF 
16 Q0 CACM-0980 81  0.10852528459189136 TF-IDF 
16 Q0 CACM-2672 82  0.10780694296835285 TF-IDF 
16 Q0 CACM-2424 83  0.10723435173463101 TF-IDF 
16 Q0 CACM-1541 84  0.10392199918908993 TF-IDF 
16 Q0 CACM-2439 85  0.10319591793782526 TF-IDF 
16 Q0 CACM-2317 86  0.10080212493558659 TF-IDF 
16 Q0 CACM-0018 87  0.10077704470111519 TF-IDF 
16 Q0 CACM-0597 88  0.10077704470111519 TF-IDF 
16 Q0 CACM-0652 89  0.10077704470111519 TF-IDF 
16 Q0 CACM-1360 90  0.10077704470111519 TF-IDF 
16 Q0 CACM-1912 91  0.10077704470111519 TF-IDF 
16 Q0 CACM-2583 92  0.10077704470111519 TF-IDF 
16 Q0 CACM-2479 93  0.10009611872340496 TF-IDF 
16 Q0 CACM-2840 94  0.09975888156435599 TF-IDF 
16 Q0 CACM-0082 95  0.09851103840692912 TF-IDF 
16 Q0 CACM-2621 96  0.09805025274475601 TF-IDF 
16 Q0 CACM-3157 97  0.0979428158316674 TF-IDF 
16 Q0 CACM-1753 98  0.09716369793269566 TF-IDF 
16 Q0 CACM-2255 99  0.09645884370852623 TF-IDF 
16 Q0 CACM-2504 100  0.09645884370852623 TF-IDF 
