13 Q0 CACM-2491 1  0.3850429430505203 TF-IDF 
13 Q0 CACM-2748 2  0.36643958086490314 TF-IDF 
13 Q0 CACM-2464 3  0.34891352759918093 TF-IDF 
13 Q0 CACM-1795 4  0.3437252010239792 TF-IDF 
13 Q0 CACM-2495 5  0.3196408510413531 TF-IDF 
13 Q0 CACM-2897 6  0.24262388497827217 TF-IDF 
13 Q0 CACM-1655 7  0.23671640375529046 TF-IDF 
13 Q0 CACM-1947 8  0.2183853640536046 TF-IDF 
13 Q0 CACM-0031 9  0.20051271847506957 TF-IDF 
13 Q0 CACM-0797 10  0.20051271847506957 TF-IDF 
13 Q0 CACM-1362 11  0.1993401294781393 TF-IDF 
13 Q0 CACM-0048 12  0.19043107341207724 TF-IDF 
13 Q0 CACM-0195 13  0.18937312300423237 TF-IDF 
13 Q0 CACM-0164 14  0.1800807555733266 TF-IDF 
13 Q0 CACM-1289 15  0.1794061165303254 TF-IDF 
13 Q0 CACM-1231 16  0.17851389784144142 TF-IDF 
13 Q0 CACM-2611 17  0.17445676379959046 TF-IDF 
13 Q0 CACM-1901 18  0.17349896030580458 TF-IDF 
13 Q0 CACM-0267 19  0.17189526668362995 TF-IDF 
13 Q0 CACM-0230 20  0.17043581070380914 TF-IDF 
13 Q0 CACM-1064 21  0.17043581070380914 TF-IDF 
13 Q0 CACM-1992 22  0.1662788397110333 TF-IDF 
13 Q0 CACM-0117 23  0.15757066112666077 TF-IDF 
13 Q0 CACM-1187 24  0.15494164609437194 TF-IDF 
13 Q0 CACM-1414 25  0.15494164609437194 TF-IDF 
13 Q0 CACM-2745 26  0.14901580534515688 TF-IDF 
13 Q0 CACM-2835 27  0.14761726167657657 TF-IDF 
13 Q0 CACM-0066 28  0.14202984225317428 TF-IDF 
13 Q0 CACM-1232 29  0.14202984225317428 TF-IDF 
13 Q0 CACM-2711 30  0.1419198146144351 TF-IDF 
13 Q0 CACM-2508 31  0.14006280989036513 TF-IDF 
13 Q0 CACM-2533 32  0.1391312740439258 TF-IDF 
13 Q0 CACM-2078 33  0.1390814183221464 TF-IDF 
13 Q0 CACM-2107 34  0.13819119786795336 TF-IDF 
13 Q0 CACM-2904 35  0.1368495533488662 TF-IDF 
13 Q0 CACM-1275 36  0.13634864856304732 TF-IDF 
13 Q0 CACM-1756 37  0.13634864856304732 TF-IDF 
13 Q0 CACM-3080 38  0.13337604326994798 TF-IDF 
13 Q0 CACM-1652 39  0.13110446977216086 TF-IDF 
13 Q0 CACM-1969 40  0.13040330575999512 TF-IDF 
13 Q0 CACM-2834 41  0.1298558557743308 TF-IDF 
13 Q0 CACM-2680 42  0.12841988639250326 TF-IDF 
13 Q0 CACM-2537 43  0.1266238040653354 TF-IDF 
13 Q0 CACM-3054 44  0.12282652572317243 TF-IDF 
13 Q0 CACM-0149 45  0.11817799584499558 TF-IDF 
13 Q0 CACM-3129 46  0.1178656087475817 TF-IDF 
13 Q0 CACM-0333 47  0.11754193841642009 TF-IDF 
13 Q0 CACM-2964 48  0.11630450919972699 TF-IDF 
13 Q0 CACM-1369 49  0.115901181935122 TF-IDF 
13 Q0 CACM-1065 50  0.11362387380253942 TF-IDF 
13 Q0 CACM-2736 51  0.11216243413076322 TF-IDF 
13 Q0 CACM-1757 52  0.11176118734676009 TF-IDF 
13 Q0 CACM-2559 53  0.11137388186790048 TF-IDF 
13 Q0 CACM-2586 54  0.1099585875508446 TF-IDF 
13 Q0 CACM-2133 55  0.10661246676641639 TF-IDF 
13 Q0 CACM-2616 56  0.1051520220161915 TF-IDF 
13 Q0 CACM-1204 57  0.10329443072958129 TF-IDF 
13 Q0 CACM-3171 58  0.10277241301686332 TF-IDF 
13 Q0 CACM-2530 59  0.10226574876628412 TF-IDF 
13 Q0 CACM-1670 60  0.10175272280824425 TF-IDF 
13 Q0 CACM-3066 61  0.10025635923753479 TF-IDF 
13 Q0 CACM-2253 62  0.09792925699550234 TF-IDF 
13 Q0 CACM-2863 63  0.09658431827926833 TF-IDF 
13 Q0 CACM-2929 64  0.0956593758003151 TF-IDF 
13 Q0 CACM-2552 65  0.09468656150211618 TF-IDF 
13 Q0 CACM-1886 66  0.09246576846041138 TF-IDF 
13 Q0 CACM-2389 67  0.0923106758775308 TF-IDF 
13 Q0 CACM-1195 68  0.09145864169235857 TF-IDF 
13 Q0 CACM-2645 69  0.0875392561814782 TF-IDF 
13 Q0 CACM-0093 70  0.08740297984810724 TF-IDF 
13 Q0 CACM-2290 71  0.08722838189979523 TF-IDF 
13 Q0 CACM-1973 72  0.08521790535190457 TF-IDF 
13 Q0 CACM-2836 73  0.08435272095804375 TF-IDF 
13 Q0 CACM-1564 74  0.08324594712299496 TF-IDF 
13 Q0 CACM-2892 75  0.08281085840233267 TF-IDF 
13 Q0 CACM-2944 76  0.08230194690079874 TF-IDF 
13 Q0 CACM-1708 77  0.08132679283956686 TF-IDF 
13 Q0 CACM-2411 78  0.07832752660389776 TF-IDF 
13 Q0 CACM-1465 79  0.07797311066061564 TF-IDF 
13 Q0 CACM-1651 80  0.07531099198531402 TF-IDF 
13 Q0 CACM-2816 81  0.07397947783092894 TF-IDF 
13 Q0 CACM-1676 82  0.07380863083828829 TF-IDF 
13 Q0 CACM-3083 83  0.07337155184812286 TF-IDF 
13 Q0 CACM-1786 84  0.0733057250338964 TF-IDF 
13 Q0 CACM-1066 85  0.07252587689523793 TF-IDF 
13 Q0 CACM-3173 86  0.07252587689523793 TF-IDF 
13 Q0 CACM-2126 87  0.07003140494518256 TF-IDF 
13 Q0 CACM-2344 88  0.06978270551983619 TF-IDF 
13 Q0 CACM-2374 89  0.06913077452470018 TF-IDF 
13 Q0 CACM-1223 90  0.06743975463128705 TF-IDF 
13 Q0 CACM-1807 91  0.06718068982580705 TF-IDF 
13 Q0 CACM-1345 92  0.06683757282502319 TF-IDF 
13 Q0 CACM-1641 93  0.06560444260478604 TF-IDF 
13 Q0 CACM-2423 94  0.06497244653502046 TF-IDF 
13 Q0 CACM-2033 95  0.06449640899011003 TF-IDF 
13 Q0 CACM-2716 96  0.06337007423429342 TF-IDF 
13 Q0 CACM-3005 97  0.06277114564759771 TF-IDF 
13 Q0 CACM-1331 98  0.06197665843774877 TF-IDF 
13 Q0 CACM-2498 99  0.06100062207111684 TF-IDF 
13 Q0 CACM-1523 100  0.06086993239421754 TF-IDF 
