31 Q0 CACM-3047 1  0.9892015701114172 TF-IDF 
31 Q0 CACM-0195 2  0.7748381132800156 TF-IDF 
31 Q0 CACM-1839 3  0.7435115602951445 TF-IDF 
31 Q0 CACM-2065 4  0.675324717803699 TF-IDF 
31 Q0 CACM-1686 5  0.6599105619865737 TF-IDF 
31 Q0 CACM-2528 6  0.6304129325168124 TF-IDF 
31 Q0 CACM-2529 7  0.6304129325168124 TF-IDF 
31 Q0 CACM-0674 8  0.537693286145446 TF-IDF 
31 Q0 CACM-1952 9  0.5127744989981108 TF-IDF 
31 Q0 CACM-0863 10  0.5103675119817467 TF-IDF 
31 Q0 CACM-1144 11  0.5092534924609354 TF-IDF 
31 Q0 CACM-0415 12  0.49128137770935476 TF-IDF 
31 Q0 CACM-1660 13  0.48428702683154906 TF-IDF 
31 Q0 CACM-1899 14  0.47950384033256843 TF-IDF 
31 Q0 CACM-0931 15  0.4583238516203815 TF-IDF 
31 Q0 CACM-2370 16  0.4576890285092222 TF-IDF 
31 Q0 CACM-2125 17  0.4552652537525864 TF-IDF 
31 Q0 CACM-1327 18  0.43924585895061274 TF-IDF 
31 Q0 CACM-1251 19  0.4367357936664267 TF-IDF 
31 Q0 CACM-1796 20  0.4252276333155065 TF-IDF 
31 Q0 CACM-2826 21  0.4106938303082773 TF-IDF 
31 Q0 CACM-1424 22  0.4065174276579685 TF-IDF 
31 Q0 CACM-0175 23  0.400303344800215 TF-IDF 
31 Q0 CACM-1085 24  0.3987587681302156 TF-IDF 
31 Q0 CACM-2283 25  0.3970947908723669 TF-IDF 
31 Q0 CACM-1261 26  0.39419664467252974 TF-IDF 
31 Q0 CACM-0657 27  0.3888450682762715 TF-IDF 
31 Q0 CACM-2415 28  0.3874190566400078 TF-IDF 
31 Q0 CACM-2727 29  0.3837234058816004 TF-IDF 
31 Q0 CACM-0987 30  0.3738843441923287 TF-IDF 
31 Q0 CACM-1105 31  0.3736250118751017 TF-IDF 
31 Q0 CACM-1106 32  0.3736250118751017 TF-IDF 
31 Q0 CACM-0721 33  0.37137472994237064 TF-IDF 
31 Q0 CACM-0165 34  0.3711763723503612 TF-IDF 
31 Q0 CACM-0307 35  0.3696704644037499 TF-IDF 
31 Q0 CACM-0178 36  0.36589418873074325 TF-IDF 
31 Q0 CACM-0922 37  0.36589418873074325 TF-IDF 
31 Q0 CACM-2244 38  0.3591166336046305 TF-IDF 
31 Q0 CACM-2689 39  0.3574418607394486 TF-IDF 
31 Q0 CACM-0413 40  0.35503826920469334 TF-IDF 
31 Q0 CACM-0135 41  0.35396053756588586 TF-IDF 
31 Q0 CACM-0148 42  0.35396053756588586 TF-IDF 
31 Q0 CACM-0533 43  0.3477747772881791 TF-IDF 
31 Q0 CACM-3013 44  0.3455990624407452 TF-IDF 
31 Q0 CACM-0159 45  0.3455667338012575 TF-IDF 
31 Q0 CACM-0687 46  0.3455667338012575 TF-IDF 
31 Q0 CACM-0871 47  0.3455667338012575 TF-IDF 
31 Q0 CACM-0900 48  0.3455667338012575 TF-IDF 
31 Q0 CACM-0606 49  0.3408658202430959 TF-IDF 
31 Q0 CACM-0986 50  0.3396833950738874 TF-IDF 
31 Q0 CACM-2142 51  0.3388289998044678 TF-IDF 
31 Q0 CACM-0157 52  0.3362625106875916 TF-IDF 
31 Q0 CACM-0171 53  0.3362625106875916 TF-IDF 
31 Q0 CACM-2788 54  0.33578572268766393 TF-IDF 
31 Q0 CACM-3015 55  0.3348575871717915 TF-IDF 
31 Q0 CACM-0597 56  0.33322655176518734 TF-IDF 
31 Q0 CACM-0158 57  0.32737901096961236 TF-IDF 
31 Q0 CACM-0160 58  0.32737901096961236 TF-IDF 
31 Q0 CACM-0419 59  0.32737901096961236 TF-IDF 
31 Q0 CACM-0512 60  0.32737901096961236 TF-IDF 
31 Q0 CACM-0621 61  0.32737901096961236 TF-IDF 
