24 Q0 CACM-0268 1  0.2660594599238214 TF-IDF 
24 Q0 CACM-1696 2  0.23040200653196904 TF-IDF 
24 Q0 CACM-3043 3  0.22119010712472395 TF-IDF 
24 Q0 CACM-0412 4  0.19291768741705245 TF-IDF 
24 Q0 CACM-0293 5  0.1444577134250066 TF-IDF 
24 Q0 CACM-0927 6  0.13334558162308302 TF-IDF 
24 Q0 CACM-2342 7  0.13195569819326386 TF-IDF 
24 Q0 CACM-0020 8  0.1251301961951606 TF-IDF 
24 Q0 CACM-2376 9  0.12017823150570481 TF-IDF 
24 Q0 CACM-2844 10  0.1118382297483922 TF-IDF 
24 Q0 CACM-2740 11  0.1110738200279999 TF-IDF 
24 Q0 CACM-2672 12  0.10780694296835285 TF-IDF 
24 Q0 CACM-3141 13  0.10276923535300925 TF-IDF 
24 Q0 CACM-1749 14  0.09818132306046419 TF-IDF 
24 Q0 CACM-2255 15  0.09645884370852623 TF-IDF 
24 Q0 CACM-2504 16  0.09645884370852623 TF-IDF 
24 Q0 CACM-2371 17  0.0905045940968888 TF-IDF 
24 Q0 CACM-2320 18  0.08524269909125573 TF-IDF 
24 Q0 CACM-1846 19  0.07596758675490149 TF-IDF 
24 Q0 CACM-0618 20  0.07330872121847994 TF-IDF 
24 Q0 CACM-1748 21  0.0714045985894285 TF-IDF 
24 Q0 CACM-3073 22  0.06981782973188566 TF-IDF 
24 Q0 CACM-1438 23  0.06933970244400317 TF-IDF 
24 Q0 CACM-3128 24  0.06915917096083013 TF-IDF 
24 Q0 CACM-1540 25  0.06813717876097866 TF-IDF 
24 Q0 CACM-1753 26  0.06725570753988985 TF-IDF 
24 Q0 CACM-2228 27  0.06725570753988985 TF-IDF 
24 Q0 CACM-1410 28  0.06562187744201592 TF-IDF 
24 Q0 CACM-2378 29  0.06506691232409462 TF-IDF 
24 Q0 CACM-2882 30  0.06459247003930924 TF-IDF 
24 Q0 CACM-2080 31  0.06374671410302603 TF-IDF 
24 Q0 CACM-2150 32  0.062126034930915196 TF-IDF 
24 Q0 CACM-0942 33  0.06044424731461148 TF-IDF 
24 Q0 CACM-1563 34  0.058762459698307776 TF-IDF 
24 Q0 CACM-2912 35  0.058646976974783945 TF-IDF 
24 Q0 CACM-1441 36  0.057783085370002644 TF-IDF 
24 Q0 CACM-1198 37  0.05727243845193745 TF-IDF 
24 Q0 CACM-3184 38  0.05727243845193745 TF-IDF 
24 Q0 CACM-3039 39  0.05596085589196941 TF-IDF 
24 Q0 CACM-3078 40  0.05312226175252169 TF-IDF 
24 Q0 CACM-2920 41  0.05199200086417016 TF-IDF 
24 Q0 CACM-3020 42  0.048489302408393824 TF-IDF 
24 Q0 CACM-1541 43  0.04822942185426311 TF-IDF 
24 Q0 CACM-1673 44  0.04815257114166887 TF-IDF 
24 Q0 CACM-2409 45  0.04815257114166887 TF-IDF 
24 Q0 CACM-3120 46  0.04692382357318523 TF-IDF 
24 Q0 CACM-1110 47  0.04561822529210735 TF-IDF 
