29 Q0 CACM-1840 1  0.47507686501238067 TF-IDF 
29 Q0 CACM-1539 2  0.44442674468900123 TF-IDF 
29 Q0 CACM-2089 3  0.4421166903103094 TF-IDF 
29 Q0 CACM-2694 4  0.41878892904206927 TF-IDF 
29 Q0 CACM-1841 5  0.4174917904654255 TF-IDF 
29 Q0 CACM-1537 6  0.32802926393712 TF-IDF 
29 Q0 CACM-1538 7  0.32802926393712 TF-IDF 
29 Q0 CACM-2462 8  0.32802926393712 TF-IDF 
29 Q0 CACM-2229 9  0.3166643451481365 TF-IDF 
29 Q0 CACM-0804 10  0.31631904761010093 TF-IDF 
29 Q0 CACM-2087 11  0.3147855361780685 TF-IDF 
29 Q0 CACM-1780 12  0.30245867097482776 TF-IDF 
29 Q0 CACM-2644 13  0.29647225449965575 TF-IDF 
29 Q0 CACM-1933 14  0.27302415541738945 TF-IDF 
29 Q0 CACM-1094 15  0.2709658473757955 TF-IDF 
29 Q0 CACM-1995 16  0.24196693677986222 TF-IDF 
29 Q0 CACM-2332 17  0.24196693677986222 TF-IDF 
29 Q0 CACM-1967 18  0.229620484755984 TF-IDF 
29 Q0 CACM-0738 19  0.20163911398321852 TF-IDF 
29 Q0 CACM-2521 20  0.20163911398321852 TF-IDF 
29 Q0 CACM-0371 21  0.19976865929659884 TF-IDF 
29 Q0 CACM-2420 22  0.1925272862870632 TF-IDF 
29 Q0 CACM-0455 23  0.1910265290367333 TF-IDF 
29 Q0 CACM-0470 24  0.1910265290367333 TF-IDF 
29 Q0 CACM-0706 25  0.1910265290367333 TF-IDF 
29 Q0 CACM-0737 26  0.1910265290367333 TF-IDF 
29 Q0 CACM-0807 27  0.1910265290367333 TF-IDF 
29 Q0 CACM-0903 28  0.1910265290367333 TF-IDF 
29 Q0 CACM-0904 29  0.1910265290367333 TF-IDF 
29 Q0 CACM-0659 30  0.1814752025848967 TF-IDF 
29 Q0 CACM-2007 31  0.17979179336693898 TF-IDF 
29 Q0 CACM-2325 32  0.17903702382612785 TF-IDF 
29 Q0 CACM-2410 33  0.1770489781316065 TF-IDF 
29 Q0 CACM-0201 34  0.17283352627133014 TF-IDF 
29 Q0 CACM-1118 35  0.17283352627133014 TF-IDF 
29 Q0 CACM-1109 36  0.17013300242334062 TF-IDF 
29 Q0 CACM-1812 37  0.1690514916511849 TF-IDF 
29 Q0 CACM-0286 38  0.1649774568953606 TF-IDF 
29 Q0 CACM-0313 39  0.1649774568953606 TF-IDF 
29 Q0 CACM-0826 40  0.1649774568953606 TF-IDF 
29 Q0 CACM-1039 41  0.1649774568953606 TF-IDF 
29 Q0 CACM-1480 42  0.1649774568953606 TF-IDF 
29 Q0 CACM-1420 43  0.16401463196856 TF-IDF 
29 Q0 CACM-2200 44  0.1626818243936924 TF-IDF 
29 Q0 CACM-1952 45  0.15863981767671087 TF-IDF 
29 Q0 CACM-2825 46  0.15780452398686667 TF-IDF 
29 Q0 CACM-1717 47  0.15354731351295078 TF-IDF 
29 Q0 CACM-2770 48  0.153080323170656 TF-IDF 
29 Q0 CACM-1342 49  0.14982649447244914 TF-IDF 
29 Q0 CACM-1660 50  0.14982649447244914 TF-IDF 
29 Q0 CACM-1495 51  0.14326989677755 TF-IDF 
29 Q0 CACM-2334 52  0.14263719608068728 TF-IDF 
29 Q0 CACM-2762 53  0.13959630968068976 TF-IDF 
29 Q0 CACM-2122 54  0.13831485680551495 TF-IDF 
29 Q0 CACM-3131 55  0.13675634284962968 TF-IDF 
29 Q0 CACM-2927 56  0.13635949117927051 TF-IDF 
29 Q0 CACM-2067 57  0.13548292368789774 TF-IDF 
29 Q0 CACM-0270 58  0.13484384502520425 TF-IDF 
29 Q0 CACM-2884 59  0.13484384502520425 TF-IDF 
29 Q0 CACM-3166 60  0.13476975576872632 TF-IDF 
29 Q0 CACM-1697 61  0.13461464994097366 TF-IDF 
29 Q0 CACM-0294 62  0.13424677278182331 TF-IDF 
29 Q0 CACM-1796 63  0.13155497075629682 TF-IDF 
29 Q0 CACM-1794 64  0.13041115070234266 TF-IDF 
29 Q0 CACM-2507 65  0.12997385929584 TF-IDF 
29 Q0 CACM-2350 66  0.12962514470349762 TF-IDF 
29 Q0 CACM-0537 67  0.12772084243153675 TF-IDF 
29 Q0 CACM-2206 68  0.12756693597554666 TF-IDF 
29 Q0 CACM-0197 69  0.1267886187383887 TF-IDF 
29 Q0 CACM-1894 70  0.1267886187383887 TF-IDF 
29 Q0 CACM-2226 71  0.12543613490716674 TF-IDF 
29 Q0 CACM-1679 72  0.125335677274728 TF-IDF 
29 Q0 CACM-0184 73  0.12515531212751493 TF-IDF 
29 Q0 CACM-2146 74  0.12362174504864669 TF-IDF 
29 Q0 CACM-1716 75  0.12336189931302685 TF-IDF 
29 Q0 CACM-1924 76  0.12321799948117221 TF-IDF 
29 Q0 CACM-2057 77  0.12011553354163139 TF-IDF 
29 Q0 CACM-3026 78  0.1186112435195403 TF-IDF 
29 Q0 CACM-0942 79  0.11779480069636275 TF-IDF 
29 Q0 CACM-1374 80  0.11725551741322107 TF-IDF 
29 Q0 CACM-1551 81  0.11725551741322107 TF-IDF 
29 Q0 CACM-2417 82  0.11725551741322107 TF-IDF 
29 Q0 CACM-2418 83  0.11708077586122365 TF-IDF 
29 Q0 CACM-0626 84  0.11703564806620495 TF-IDF 
29 Q0 CACM-2794 85  0.11517023941803314 TF-IDF 
29 Q0 CACM-2490 86  0.11504564523722043 TF-IDF 
29 Q0 CACM-1511 87  0.11342200161556042 TF-IDF 
29 Q0 CACM-1857 88  0.11342200161556042 TF-IDF 
29 Q0 CACM-2071 89  0.11342200161556042 TF-IDF 
29 Q0 CACM-2548 90  0.11342200161556042 TF-IDF 
29 Q0 CACM-1385 91  0.11268304966969145 TF-IDF 
29 Q0 CACM-2283 92  0.11261842599865299 TF-IDF 
29 Q0 CACM-2725 93  0.11236987085433686 TF-IDF 
29 Q0 CACM-2950 94  0.11159490622775523 TF-IDF 
29 Q0 CACM-0353 95  0.10867595891861888 TF-IDF 
29 Q0 CACM-0355 96  0.10867595891861888 TF-IDF 
29 Q0 CACM-0567 97  0.10867595891861888 TF-IDF 
29 Q0 CACM-0568 98  0.10867595891861888 TF-IDF 
29 Q0 CACM-1268 99  0.10867595891861888 TF-IDF 
29 Q0 CACM-2767 100  0.10820988855547808 TF-IDF 
