64 Q0 CACM-2651 1  16.266051291197094 SMQ 
64 Q0 CACM-1717 2  8.515924450396689 SMQ 
64 Q0 CACM-1307 3  7.645374184357697 SMQ 
64 Q0 CACM-1046 4  7.425143119537549 SMQ 
64 Q0 CACM-0397 5  7.175657464742956 SMQ 
64 Q0 CACM-2513 6  4.993962032537673 SMQ 
64 Q0 CACM-2361 7  4.785251883307039 SMQ 
64 Q0 CACM-1972 8  4.738508224571057 SMQ 
64 Q0 CACM-1588 9  4.7352529374160515 SMQ 
64 Q0 CACM-2168 10  4.7255512902162655 SMQ 
64 Q0 CACM-1853 11  4.6989994927369345 SMQ 
64 Q0 CACM-0627 12  4.687675439501835 SMQ 
64 Q0 CACM-2156 13  4.687675439501835 SMQ 
64 Q0 CACM-0793 14  4.627626156271644 SMQ 
64 Q0 CACM-2855 15  4.526265079302163 SMQ 
64 Q0 CACM-0527 16  4.525015335334169 SMQ 
64 Q0 CACM-1424 17  4.517550206241656 SMQ 
64 Q0 CACM-1050 18  4.491861934699643 SMQ 
64 Q0 CACM-0100 19  4.372668785133201 SMQ 
64 Q0 CACM-0482 20  4.372668785133201 SMQ 
64 Q0 CACM-0572 21  4.372668785133201 SMQ 
64 Q0 CACM-0573 22  4.372668785133201 SMQ 
64 Q0 CACM-1024 23  4.372668785133201 SMQ 
64 Q0 CACM-2772 24  4.3615126005346 SMQ 
64 Q0 CACM-1878 25  4.35048265003961 SMQ 
64 Q0 CACM-1957 26  4.3287903818940725 SMQ 
64 Q0 CACM-2857 27  4.3033817436613555 SMQ 
64 Q0 CACM-3106 28  4.300599066452047 SMQ 
64 Q0 CACM-1549 29  4.295057468035246 SMQ 
64 Q0 CACM-2725 30  4.286803798254429 SMQ 
64 Q0 CACM-2723 31  4.26360059963521 SMQ 
64 Q0 CACM-2998 32  4.150121450887049 SMQ 
64 Q0 CACM-0367 33  4.134941963535074 SMQ 
64 Q0 CACM-3112 34  4.113223171124913 SMQ 
64 Q0 CACM-2882 35  4.1060905324842825 SMQ 
64 Q0 CACM-0143 36  4.100422037372175 SMQ 
64 Q0 CACM-1389 37  4.0670915530406 SMQ 
64 Q0 CACM-3061 38  4.0670915530406 SMQ 
64 Q0 CACM-2607 39  3.9734926211645476 SMQ 
64 Q0 CACM-1830 40  3.9442094238602663 SMQ 
64 Q0 CACM-2767 41  3.9327411995690253 SMQ 
64 Q0 CACM-2665 42  3.9298953856706174 SMQ 
64 Q0 CACM-2766 43  3.8881895687356125 SMQ 
64 Q0 CACM-2838 44  3.882763172966607 SMQ 
64 Q0 CACM-0731 45  3.879162547449599 SMQ 
64 Q0 CACM-1288 46  3.861359388155359 SMQ 
64 Q0 CACM-2137 47  3.835259611338797 SMQ 
64 Q0 CACM-1051 48  3.816141155992711 SMQ 
64 Q0 CACM-2262 49  3.760977178775093 SMQ 
64 Q0 CACM-2756 50  3.760977178775093 SMQ 
64 Q0 CACM-2879 51  3.6701535503546525 SMQ 
64 Q0 CACM-1255 52  3.6487405403378195 SMQ 
64 Q0 CACM-2162 53  3.638212452540209 SMQ 
64 Q0 CACM-1216 54  3.6073117595108406 SMQ 
64 Q0 CACM-1184 55  3.5872574099210257 SMQ 
64 Q0 CACM-1826 56  3.5872574099210257 SMQ 
64 Q0 CACM-2184 57  3.5872574099210257 SMQ 
64 Q0 CACM-1098 58  3.5823095249629753 SMQ 
64 Q0 CACM-1035 59  3.5295268898824705 SMQ 
64 Q0 CACM-1214 60  3.475127462594622 SMQ 
64 Q0 CACM-2885 61  3.4071721558665686 SMQ 
64 Q0 CACM-1264 62  3.390926486145296 SMQ 
64 Q0 CACM-2051 63  3.3438187788881724 SMQ 
64 Q0 CACM-0944 64  3.2989783942581283 SMQ 
64 Q0 CACM-2570 65  3.2702436198450777 SMQ 
64 Q0 CACM-0794 66  3.2562034462617335 SMQ 
64 Q0 CACM-3164 67  3.1634782780075446 SMQ 
64 Q0 CACM-2902 68  3.114407692041015 SMQ 
64 Q0 CACM-3074 69  3.1084546337902803 SMQ 
64 Q0 CACM-2314 70  3.0640594986842284 SMQ 
64 Q0 CACM-1935 71  3.0565545262322984 SMQ 
64 Q0 CACM-1890 72  2.991661916273896 SMQ 
64 Q0 CACM-1708 73  2.971024704492266 SMQ 
64 Q0 CACM-1247 74  2.9508488661268752 SMQ 
64 Q0 CACM-1671 75  2.8975910785747203 SMQ 
64 Q0 CACM-2648 76  2.883598876910324 SMQ 
64 Q0 CACM-2605 77  2.8562550796455297 SMQ 
64 Q0 CACM-1641 78  2.8473236490238487 SMQ 
64 Q0 CACM-2954 79  2.8297252448406836 SMQ 
64 Q0 CACM-1614 80  2.8039646242065595 SMQ 
64 Q0 CACM-2339 81  2.795541476128148 SMQ 
64 Q0 CACM-3030 82  2.795541476128148 SMQ 
64 Q0 CACM-2594 83  2.762629272854203 SMQ 
64 Q0 CACM-2323 84  2.754589567143946 SMQ 
64 Q0 CACM-2719 85  2.738727197664772 SMQ 
64 Q0 CACM-3095 86  2.738727197664772 SMQ 
64 Q0 CACM-1457 87  2.730902099490238 SMQ 
64 Q0 CACM-1847 88  2.7270155544995296 SMQ 
64 Q0 CACM-2114 89  2.7231461533181207 SMQ 
64 Q0 CACM-0106 90  2.692791446040076 SMQ 
64 Q0 CACM-2421 91  2.689070154990271 SMQ 
64 Q0 CACM-1485 92  2.685364663555349 SMQ 
64 Q0 CACM-2742 93  2.663456571256531 SMQ 
64 Q0 CACM-2299 94  2.6491517953350403 SMQ 
64 Q0 CACM-2927 95  2.6350789677824427 SMQ 
64 Q0 CACM-2944 96  2.6281273485289476 SMQ 
64 Q0 CACM-1710 97  2.621231132096066 SMQ 
64 Q0 CACM-1590 98  2.6143894967448205 SMQ 
64 Q0 CACM-1324 99  2.607601638803128 SMQ 
64 Q0 CACM-1626 100  2.5941841276598607 SMQ 
