15 Q0 CACM-3125 1  21.52359939470091 SMQ 
15 Q0 CACM-2944 2  20.667988133934863 SMQ 
15 Q0 CACM-2701 3  20.226372109032553 SMQ 
15 Q0 CACM-1947 4  18.739257088722503 SMQ 
15 Q0 CACM-2464 5  18.01496257160708 SMQ 
15 Q0 CACM-1807 6  17.48942256101542 SMQ 
15 Q0 CACM-2195 7  16.97562648774487 SMQ 
15 Q0 CACM-3054 8  16.617017383226415 SMQ 
15 Q0 CACM-2716 9  16.546514811070587 SMQ 
15 Q0 CACM-2877 10  16.466724849679544 SMQ 
15 Q0 CACM-1231 11  16.01154421380664 SMQ 
15 Q0 CACM-2611 12  15.942911180420422 SMQ 
15 Q0 CACM-2897 13  15.707716716084043 SMQ 
15 Q0 CACM-2835 14  15.444431746695072 SMQ 
15 Q0 CACM-2388 15  15.44277006370045 SMQ 
15 Q0 CACM-2923 16  15.0409601541298 SMQ 
15 Q0 CACM-3069 17  14.993201053096666 SMQ 
15 Q0 CACM-1223 18  14.94364918189569 SMQ 
15 Q0 CACM-1795 19  14.920109902310596 SMQ 
15 Q0 CACM-2964 20  14.73388784654034 SMQ 
15 Q0 CACM-2133 21  14.474861118397497 SMQ 
15 Q0 CACM-2616 22  14.433815588585961 SMQ 
15 Q0 CACM-1886 23  14.167749858304433 SMQ 
15 Q0 CACM-2904 24  14.124520599370888 SMQ 
15 Q0 CACM-2142 25  13.97411194039293 SMQ 
15 Q0 CACM-2290 26  13.878195548612421 SMQ 
15 Q0 CACM-2495 27  13.878195548612421 SMQ 
15 Q0 CACM-2836 28  13.77862888444469 SMQ 
15 Q0 CACM-2411 29  13.558640296722235 SMQ 
15 Q0 CACM-1676 30  13.3823702997596 SMQ 
15 Q0 CACM-2929 31  13.3823702997596 SMQ 
15 Q0 CACM-3080 32  13.25224255879553 SMQ 
15 Q0 CACM-2188 33  13.248480071870457 SMQ 
15 Q0 CACM-2344 34  13.216100831458878 SMQ 
15 Q0 CACM-2680 35  12.48156890644388 SMQ 
15 Q0 CACM-0693 36  12.460699288496716 SMQ 
15 Q0 CACM-2537 37  12.43997841753135 SMQ 
15 Q0 CACM-2253 38  12.338534171682628 SMQ 
15 Q0 CACM-3018 39  11.66550709434377 SMQ 
15 Q0 CACM-2134 40  11.541813538611198 SMQ 
15 Q0 CACM-2953 41  11.452415066873696 SMQ 
15 Q0 CACM-2579 42  11.39432589379091 SMQ 
15 Q0 CACM-2812 43  11.365716506047262 SMQ 
15 Q0 CACM-1658 44  11.281562731199099 SMQ 
15 Q0 CACM-2969 45  11.09432343262143 SMQ 
15 Q0 CACM-1195 46  10.967719314612513 SMQ 
15 Q0 CACM-0104 47  10.89437160419481 SMQ 
15 Q0 CACM-2715 48  10.89437160419481 SMQ 
15 Q0 CACM-2015 49  10.7531182106942 SMQ 
15 Q0 CACM-3053 50  10.7531182106942 SMQ 
15 Q0 CACM-1564 51  10.730244214667486 SMQ 
15 Q0 CACM-2000 52  10.70755318648634 SMQ 
15 Q0 CACM-2858 53  10.640549952604621 SMQ 
15 Q0 CACM-2570 54  10.553609489710503 SMQ 
15 Q0 CACM-2321 55  10.511121448203184 SMQ 
15 Q0 CACM-2903 56  10.511121448203184 SMQ 
15 Q0 CACM-1410 57  10.448564298422847 SMQ 
15 Q0 CACM-3020 58  10.407617010589522 SMQ 
15 Q0 CACM-1719 59  10.367256036810414 SMQ 
15 Q0 CACM-2433 60  10.173705207511162 SMQ 
15 Q0 CACM-2699 61  10.173705207511162 SMQ 
15 Q0 CACM-1951 62  10.081715448194178 SMQ 
15 Q0 CACM-2423 63  10.010240136422883 SMQ 
15 Q0 CACM-1974 64  9.757421416396532 SMQ 
15 Q0 CACM-2451 65  9.438209011898666 SMQ 
15 Q0 CACM-2883 66  9.367356006343144 SMQ 
15 Q0 CACM-3002 67  9.113670633087981 SMQ 
15 Q0 CACM-1808 68  8.972446828366275 SMQ 
15 Q0 CACM-2314 69  8.767000756905754 SMQ 
15 Q0 CACM-2722 70  8.74465439475621 SMQ 
15 Q0 CACM-2827 71  8.688329959096173 SMQ 
15 Q0 CACM-2940 72  8.449351531092919 SMQ 
15 Q0 CACM-2943 73  8.346915552653353 SMQ 
15 Q0 CACM-1710 74  8.01566806487962 SMQ 
15 Q0 CACM-2851 75  7.8323494796437405 SMQ 
15 Q0 CACM-1750 76  7.647315036983368 SMQ 
15 Q0 CACM-2880 77  7.53542889821605 SMQ 
15 Q0 CACM-2081 78  7.531505320299309 SMQ 
15 Q0 CACM-2065 79  7.475835617330105 SMQ 
15 Q0 CACM-0695 80  7.259193544715082 SMQ 
15 Q0 CACM-2396 81  7.031361857103178 SMQ 
15 Q0 CACM-3087 82  6.952705140794537 SMQ 
15 Q0 CACM-1548 83  6.948069207951009 SMQ 
15 Q0 CACM-0820 84  6.936572717795456 SMQ 
15 Q0 CACM-2181 85  6.814097117302768 SMQ 
15 Q0 CACM-2541 86  6.794078596623247 SMQ 
15 Q0 CACM-1737 87  6.745722006184178 SMQ 
