28 Q0 CACM-1685 1  1.0314896211828803 TF-IDF 
28 Q0 CACM-2890 2  0.9828235976707791 TF-IDF 
28 Q0 CACM-3032 3  0.8858469827200246 TF-IDF 
28 Q0 CACM-2949 4  0.7854112276953109 TF-IDF 
28 Q0 CACM-2776 5  0.7137983178095144 TF-IDF 
28 Q0 CACM-2849 6  0.6634359318815874 TF-IDF 
28 Q0 CACM-2515 7  0.6128051146616332 TF-IDF 
28 Q0 CACM-0383 8  0.6092583767091273 TF-IDF 
28 Q0 CACM-2614 9  0.5984974503208869 TF-IDF 
28 Q0 CACM-2197 10  0.5625993844682099 TF-IDF 
28 Q0 CACM-3158 11  0.562231616389667 TF-IDF 
28 Q0 CACM-2892 12  0.538986648882692 TF-IDF 
28 Q0 CACM-1688 13  0.5300307271400824 TF-IDF 
28 Q0 CACM-2371 14  0.5069960901199454 TF-IDF 
28 Q0 CACM-1723 15  0.5031500455452509 TF-IDF 
28 Q0 CACM-1989 16  0.501452412025877 TF-IDF 
28 Q0 CACM-0828 17  0.500193356623334 TF-IDF 
28 Q0 CACM-0820 18  0.49063964830983764 TF-IDF 
28 Q0 CACM-2951 19  0.4851441591124809 TF-IDF 
28 Q0 CACM-1687 20  0.4818461155818931 TF-IDF 
28 Q0 CACM-1690 21  0.4818461155818931 TF-IDF 
28 Q0 CACM-2088 22  0.4818461155818931 TF-IDF 
28 Q0 CACM-2445 23  0.4787906196466233 TF-IDF 
28 Q0 CACM-1458 24  0.47258322663653035 TF-IDF 
28 Q0 CACM-1695 25  0.447707725868793 TF-IDF 
28 Q0 CACM-2454 26  0.4475544907074024 TF-IDF 
28 Q0 CACM-1261 27  0.4465412032013659 TF-IDF 
28 Q0 CACM-1233 28  0.44424505265827985 TF-IDF 
28 Q0 CACM-2934 29  0.44369642692159195 TF-IDF 
28 Q0 CACM-3038 30  0.43748752377512945 TF-IDF 
28 Q0 CACM-2630 31  0.43543061361044594 TF-IDF 
28 Q0 CACM-1928 32  0.43299777040431114 TF-IDF 
28 Q0 CACM-0757 33  0.42978928613725803 TF-IDF 
28 Q0 CACM-1611 34  0.42900530452158625 TF-IDF 
28 Q0 CACM-3133 35  0.4121084706094531 TF-IDF 
28 Q0 CACM-1551 36  0.40881953880662864 TF-IDF 
28 Q0 CACM-2969 37  0.4000771765042111 TF-IDF 
28 Q0 CACM-1457 38  0.3986330672911214 TF-IDF 
28 Q0 CACM-1890 39  0.3982200298970834 TF-IDF 
28 Q0 CACM-1353 40  0.39354097605649474 TF-IDF 
28 Q0 CACM-0517 41  0.3888569731718049 TF-IDF 
28 Q0 CACM-2572 42  0.38253620371429276 TF-IDF 
28 Q0 CACM-2845 43  0.3812882758118107 TF-IDF 
28 Q0 CACM-1516 44  0.38037941275009274 TF-IDF 
28 Q0 CACM-1251 45  0.3800177690923815 TF-IDF 
28 Q0 CACM-0367 46  0.3765384337095687 TF-IDF 
28 Q0 CACM-1601 47  0.37237697607973097 TF-IDF 
28 Q0 CACM-0248 48  0.3721301447481507 TF-IDF 
28 Q0 CACM-1612 49  0.3719305929954439 TF-IDF 
28 Q0 CACM-0596 50  0.3708980163020578 TF-IDF 
28 Q0 CACM-2274 51  0.370756836755779 TF-IDF 
28 Q0 CACM-3028 52  0.3697392964147065 TF-IDF 
28 Q0 CACM-0371 53  0.36970683603767607 TF-IDF 
28 Q0 CACM-1455 54  0.36866012724735153 TF-IDF 
28 Q0 CACM-1362 55  0.3683180268592766 TF-IDF 
28 Q0 CACM-1906 56  0.367877558742259 TF-IDF 
28 Q0 CACM-1062 57  0.3661938344500551 TF-IDF 
28 Q0 CACM-1622 58  0.3642705888473019 TF-IDF 
28 Q0 CACM-3040 59  0.3634448128645422 TF-IDF 
28 Q0 CACM-2289 60  0.36252658069050614 TF-IDF 
28 Q0 CACM-2916 61  0.3615903386029733 TF-IDF 
28 Q0 CACM-2598 62  0.3615065438578904 TF-IDF 
28 Q0 CACM-2450 63  0.36075279674737787 TF-IDF 
28 Q0 CACM-2163 64  0.3604865749827911 TF-IDF 
28 Q0 CACM-2216 65  0.3587553181444782 TF-IDF 
28 Q0 CACM-2479 66  0.35874196021799504 TF-IDF 
28 Q0 CACM-0036 67  0.3582599120260326 TF-IDF 
28 Q0 CACM-2345 68  0.3575570690708627 TF-IDF 
28 Q0 CACM-1877 69  0.3571663531191432 TF-IDF 
28 Q0 CACM-0441 70  0.35612996282223414 TF-IDF 
28 Q0 CACM-2932 71  0.3553782263267269 TF-IDF 
28 Q0 CACM-3059 72  0.355204932525868 TF-IDF 
28 Q0 CACM-1199 73  0.3526242769263135 TF-IDF 
28 Q0 CACM-3134 74  0.3522763520731076 TF-IDF 
28 Q0 CACM-1755 75  0.35171870800630517 TF-IDF 
28 Q0 CACM-2283 76  0.35002118079075606 TF-IDF 
28 Q0 CACM-3166 77  0.3499165732440308 TF-IDF 
28 Q0 CACM-1014 78  0.34867800477244815 TF-IDF 
28 Q0 CACM-2852 79  0.3482275884022168 TF-IDF 
28 Q0 CACM-1397 80  0.3478707220477558 TF-IDF 
28 Q0 CACM-3070 81  0.34751812604545523 TF-IDF 
28 Q0 CACM-1533 82  0.34735628519864586 TF-IDF 
28 Q0 CACM-1206 83  0.3461593366355574 TF-IDF 
28 Q0 CACM-0136 84  0.3458935106379313 TF-IDF 
28 Q0 CACM-1572 85  0.34581616500957674 TF-IDF 
28 Q0 CACM-1503 86  0.3458047397022531 TF-IDF 
28 Q0 CACM-2562 87  0.34558416063835473 TF-IDF 
28 Q0 CACM-2967 88  0.34478834501810873 TF-IDF 
28 Q0 CACM-0857 89  0.34428182914222666 TF-IDF 
28 Q0 CACM-1927 90  0.34386324853352834 TF-IDF 
28 Q0 CACM-1387 91  0.3438270951474296 TF-IDF 
28 Q0 CACM-2712 92  0.3437494249172408 TF-IDF 
28 Q0 CACM-1623 93  0.34161265957334175 TF-IDF 
28 Q0 CACM-2973 94  0.34099051606029207 TF-IDF 
28 Q0 CACM-1032 95  0.3398587082566423 TF-IDF 
28 Q0 CACM-2439 96  0.33927165091490125 TF-IDF 
28 Q0 CACM-1770 97  0.3385959415351125 TF-IDF 
28 Q0 CACM-1727 98  0.3382099136961518 TF-IDF 
28 Q0 CACM-1745 99  0.3378786579109819 TF-IDF 
28 Q0 CACM-0975 100  0.33757492296888136 TF-IDF 
