43 Q0 CACM-2910 1  0.4350208467983812 TF-IDF 
43 Q0 CACM-2569 2  0.41744228480830325 TF-IDF 
43 Q0 CACM-0633 3  0.4015067464041189 TF-IDF 
43 Q0 CACM-1404 4  0.3932879051957412 TF-IDF 
43 Q0 CACM-2685 5  0.37517630380458084 TF-IDF 
43 Q0 CACM-0204 6  0.37052910162489916 TF-IDF 
43 Q0 CACM-2825 7  0.3703691295569806 TF-IDF 
43 Q0 CACM-3107 8  0.3647118588211292 TF-IDF 
43 Q0 CACM-3100 9  0.35548377327742625 TF-IDF 
43 Q0 CACM-2607 10  0.3529041230990446 TF-IDF 
43 Q0 CACM-3046 11  0.33574451639531083 TF-IDF 
43 Q0 CACM-1399 12  0.32593832360586955 TF-IDF 
43 Q0 CACM-0002 13  0.31509368568203533 TF-IDF 
43 Q0 CACM-0847 14  0.3108441495490227 TF-IDF 
43 Q0 CACM-2847 15  0.30774201798546497 TF-IDF 
43 Q0 CACM-1732 16  0.30475165739228544 TF-IDF 
43 Q0 CACM-1823 17  0.30475165739228544 TF-IDF 
43 Q0 CACM-3098 18  0.30363318094452507 TF-IDF 
43 Q0 CACM-2746 19  0.29949026087386743 TF-IDF 
43 Q0 CACM-2303 20  0.2938553242371503 TF-IDF 
43 Q0 CACM-2455 21  0.291617574380073 TF-IDF 
43 Q0 CACM-2771 22  0.2905080630134537 TF-IDF 
43 Q0 CACM-2754 23  0.28844374305490805 TF-IDF 
43 Q0 CACM-1528 24  0.2871720732333785 TF-IDF 
43 Q0 CACM-1553 25  0.28707652136894235 TF-IDF 
43 Q0 CACM-1801 26  0.2819991635492438 TF-IDF 
43 Q0 CACM-0436 27  0.2783849049310076 TF-IDF 
43 Q0 CACM-3052 28  0.2774525604840366 TF-IDF 
43 Q0 CACM-1107 29  0.2752072095455885 TF-IDF 
43 Q0 CACM-2325 30  0.27448223974432323 TF-IDF 
43 Q0 CACM-2494 31  0.2693802108943457 TF-IDF 
43 Q0 CACM-0409 32  0.26923071182987285 TF-IDF 
43 Q0 CACM-2703 33  0.2685301277687195 TF-IDF 
43 Q0 CACM-3125 34  0.2641642340712692 TF-IDF 
43 Q0 CACM-1260 35  0.2638813898791573 TF-IDF 
43 Q0 CACM-2113 36  0.25818221571664746 TF-IDF 
43 Q0 CACM-1243 37  0.2556413350486532 TF-IDF 
43 Q0 CACM-3055 38  0.25322408923682216 TF-IDF 
43 Q0 CACM-1208 39  0.25187205684234015 TF-IDF 
43 Q0 CACM-1855 40  0.25160210474895944 TF-IDF 
43 Q0 CACM-2370 41  0.250730985739174 TF-IDF 
43 Q0 CACM-1045 42  0.2459474286661037 TF-IDF 
43 Q0 CACM-0999 43  0.242000932977052 TF-IDF 
43 Q0 CACM-2367 44  0.24027628315428826 TF-IDF 
43 Q0 CACM-2812 45  0.23976547660373648 TF-IDF 
43 Q0 CACM-2756 46  0.2395271009604159 TF-IDF 
43 Q0 CACM-2788 47  0.23946045602726532 TF-IDF 
43 Q0 CACM-2556 48  0.2390377249039827 TF-IDF 
43 Q0 CACM-1366 49  0.23765394030193537 TF-IDF 
43 Q0 CACM-2719 50  0.23416211573770618 TF-IDF 
43 Q0 CACM-3170 51  0.22879961711508603 TF-IDF 
43 Q0 CACM-1106 52  0.2285564367005491 TF-IDF 
43 Q0 CACM-1809 53  0.22737465625589487 TF-IDF 
43 Q0 CACM-0912 54  0.2272433908497497 TF-IDF 
43 Q0 CACM-1653 55  0.2272157984291776 TF-IDF 
43 Q0 CACM-1507 56  0.22698318791978037 TF-IDF 
43 Q0 CACM-3162 57  0.22616837063907624 TF-IDF 
43 Q0 CACM-1771 58  0.22405794230713094 TF-IDF 
43 Q0 CACM-0525 59  0.22393873544617865 TF-IDF 
43 Q0 CACM-3143 60  0.2233098788671407 TF-IDF 
43 Q0 CACM-3078 61  0.22182858689326335 TF-IDF 
43 Q0 CACM-2308 62  0.22157106614725564 TF-IDF 
43 Q0 CACM-0462 63  0.2211260331378849 TF-IDF 
43 Q0 CACM-2253 64  0.22089870622887972 TF-IDF 
43 Q0 CACM-2883 65  0.22027526753100415 TF-IDF 
43 Q0 CACM-0059 66  0.22027325767201877 TF-IDF 
43 Q0 CACM-2829 67  0.2173651378975223 TF-IDF 
43 Q0 CACM-0004 68  0.21655093272144682 TF-IDF 
43 Q0 CACM-0007 69  0.21655093272144682 TF-IDF 
43 Q0 CACM-0010 70  0.21655093272144682 TF-IDF 
43 Q0 CACM-0013 71  0.21655093272144682 TF-IDF 
43 Q0 CACM-0019 72  0.21655093272144682 TF-IDF 
43 Q0 CACM-1802 73  0.21643897303853277 TF-IDF 
43 Q0 CACM-2339 74  0.2139937697824006 TF-IDF 
43 Q0 CACM-1764 75  0.2138590428205398 TF-IDF 
43 Q0 CACM-2874 76  0.21376599447241432 TF-IDF 
43 Q0 CACM-2387 77  0.21125343601623015 TF-IDF 
43 Q0 CACM-2811 78  0.20527993938726194 TF-IDF 
43 Q0 CACM-0931 79  0.20527717415899704 TF-IDF 
43 Q0 CACM-2322 80  0.2047179783635391 TF-IDF 
43 Q0 CACM-1034 81  0.20452415165966226 TF-IDF 
43 Q0 CACM-2402 82  0.20447443545049004 TF-IDF 
43 Q0 CACM-0210 83  0.20427344648453427 TF-IDF 
43 Q0 CACM-2050 84  0.20372319080676907 TF-IDF 
43 Q0 CACM-0068 85  0.2036385995039785 TF-IDF 
43 Q0 CACM-1265 86  0.2028105093279456 TF-IDF 
43 Q0 CACM-2933 87  0.20252777806981198 TF-IDF 
43 Q0 CACM-0086 88  0.20225375069141324 TF-IDF 
43 Q0 CACM-2187 89  0.20172396453197464 TF-IDF 
43 Q0 CACM-1335 90  0.201047986022771 TF-IDF 
43 Q0 CACM-0329 91  0.2006235452734193 TF-IDF 
43 Q0 CACM-0643 92  0.20022561665238617 TF-IDF 
43 Q0 CACM-2287 93  0.20002956477390701 TF-IDF 
43 Q0 CACM-3122 94  0.19989316866595092 TF-IDF 
43 Q0 CACM-0084 95  0.19978272207462167 TF-IDF 
43 Q0 CACM-1272 96  0.19971322313158252 TF-IDF 
43 Q0 CACM-2302 97  0.19966104449393163 TF-IDF 
43 Q0 CACM-3197 98  0.19962989183662433 TF-IDF 
43 Q0 CACM-3049 99  0.19950309329763405 TF-IDF 
43 Q0 CACM-2310 100  0.1987621240741541 TF-IDF 
