23 Q0 CACM-3148 1  0.27972382042360305 TF-IDF 
23 Q0 CACM-0371 2  0.27902692705725396 TF-IDF 
23 Q0 CACM-2578 3  0.24493940729148309 TF-IDF 
23 Q0 CACM-3137 4  0.22899583714823835 TF-IDF 
23 Q0 CACM-2975 5  0.22360806325563898 TF-IDF 
23 Q0 CACM-1831 6  0.20196857326315779 TF-IDF 
23 Q0 CACM-2849 7  0.20167319900866104 TF-IDF 
23 Q0 CACM-0627 8  0.1956570553486841 TF-IDF 
23 Q0 CACM-3043 9  0.195447377741079 TF-IDF 
23 Q0 CACM-1862 10  0.18656927409938512 TF-IDF 
23 Q0 CACM-0793 11  0.18414781679876152 TF-IDF 
23 Q0 CACM-0072 12  0.18388785407724964 TF-IDF 
23 Q0 CACM-1105 13  0.18388785407724964 TF-IDF 
23 Q0 CACM-2007 14  0.17979179336693898 TF-IDF 
23 Q0 CACM-3082 15  0.1785314873804485 TF-IDF 
23 Q0 CACM-2325 16  0.17708877851443872 TF-IDF 
23 Q0 CACM-2709 17  0.17559311104016134 TF-IDF 
23 Q0 CACM-2032 18  0.17010610197570214 TF-IDF 
23 Q0 CACM-1873 19  0.16737952258458969 TF-IDF 
23 Q0 CACM-0657 20  0.1671233606706453 TF-IDF 
23 Q0 CACM-2197 21  0.16570116751217273 TF-IDF 
23 Q0 CACM-0147 22  0.16549906866952468 TF-IDF 
23 Q0 CACM-2949 23  0.16241546899496498 TF-IDF 
23 Q0 CACM-1952 24  0.15863981767671087 TF-IDF 
23 Q0 CACM-3011 25  0.15527510946792114 TF-IDF 
23 Q0 CACM-1745 26  0.15416332846410982 TF-IDF 
23 Q0 CACM-0052 27  0.15407478845754582 TF-IDF 
23 Q0 CACM-1275 28  0.15375349181699366 TF-IDF 
23 Q0 CACM-1224 29  0.15103337890204613 TF-IDF 
23 Q0 CACM-0830 30  0.150453698790477 TF-IDF 
23 Q0 CACM-2756 31  0.1503238783603434 TF-IDF 
23 Q0 CACM-1342 32  0.14982649447244914 TF-IDF 
23 Q0 CACM-1660 33  0.14982649447244914 TF-IDF 
23 Q0 CACM-2417 34  0.1482696221891296 TF-IDF 
23 Q0 CACM-3166 35  0.14747859260044452 TF-IDF 
23 Q0 CACM-2594 36  0.14723459696195276 TF-IDF 
