48 Q0 CACM-2325 1  0.8485155679772823 TF-IDF 
48 Q0 CACM-2932 2  0.5764665274779542 TF-IDF 
48 Q0 CACM-1353 3  0.5590346407651631 TF-IDF 
48 Q0 CACM-1771 4  0.5552447418344348 TF-IDF 
48 Q0 CACM-3130 5  0.5405407201456544 TF-IDF 
48 Q0 CACM-2226 6  0.5234090363608687 TF-IDF 
48 Q0 CACM-1990 7  0.5229355329239378 TF-IDF 
48 Q0 CACM-0371 8  0.5150763860654666 TF-IDF 
48 Q0 CACM-2899 9  0.4940474309887201 TF-IDF 
48 Q0 CACM-1809 10  0.49228274164180474 TF-IDF 
48 Q0 CACM-2553 11  0.48367325777259346 TF-IDF 
48 Q0 CACM-2884 12  0.48099011651139606 TF-IDF 
48 Q0 CACM-1658 13  0.4747095261260495 TF-IDF 
48 Q0 CACM-2310 14  0.47087216507444285 TF-IDF 
48 Q0 CACM-2329 15  0.4653965836812498 TF-IDF 
48 Q0 CACM-2930 16  0.4637763938301554 TF-IDF 
48 Q0 CACM-3010 17  0.4633641884746086 TF-IDF 
48 Q0 CACM-1205 18  0.4614217844499035 TF-IDF 
48 Q0 CACM-1654 19  0.46080122053168676 TF-IDF 
48 Q0 CACM-2324 20  0.4505962820539189 TF-IDF 
48 Q0 CACM-2464 21  0.44322837344873034 TF-IDF 
48 Q0 CACM-2155 22  0.4381391780748447 TF-IDF 
48 Q0 CACM-2968 23  0.43811214048745856 TF-IDF 
48 Q0 CACM-1066 24  0.4346707099542464 TF-IDF 
48 Q0 CACM-2813 25  0.4273528649242766 TF-IDF 
48 Q0 CACM-2475 26  0.427223859648437 TF-IDF 
48 Q0 CACM-2406 27  0.42627856107044076 TF-IDF 
48 Q0 CACM-2950 28  0.41783733407084833 TF-IDF 
48 Q0 CACM-3166 29  0.41780053591144994 TF-IDF 
48 Q0 CACM-3122 30  0.4164379536977184 TF-IDF 
48 Q0 CACM-2283 31  0.41629048302108135 TF-IDF 
48 Q0 CACM-1551 32  0.4159984398889206 TF-IDF 
48 Q0 CACM-3124 33  0.41363234770080193 TF-IDF 
48 Q0 CACM-3003 34  0.41241140133429005 TF-IDF 
48 Q0 CACM-0086 35  0.409064606691172 TF-IDF 
48 Q0 CACM-1196 36  0.4076659439734814 TF-IDF 
48 Q0 CACM-1171 37  0.40705520217631397 TF-IDF 
48 Q0 CACM-1678 38  0.40502071265269796 TF-IDF 
48 Q0 CACM-2592 39  0.4024514035227088 TF-IDF 
48 Q0 CACM-2273 40  0.40168963760654286 TF-IDF 
48 Q0 CACM-2187 41  0.40105055387539723 TF-IDF 
48 Q0 CACM-1927 42  0.3998526801315883 TF-IDF 
48 Q0 CACM-2975 43  0.3978714303970242 TF-IDF 
48 Q0 CACM-2594 44  0.3961149499352922 TF-IDF 
48 Q0 CACM-2478 45  0.393861327303704 TF-IDF 
48 Q0 CACM-2997 46  0.3922896329680142 TF-IDF 
48 Q0 CACM-1392 47  0.3914042336333793 TF-IDF 
48 Q0 CACM-1457 48  0.38967776932832426 TF-IDF 
48 Q0 CACM-2146 49  0.38801091811985516 TF-IDF 
48 Q0 CACM-1977 50  0.3874196303539391 TF-IDF 
48 Q0 CACM-1601 51  0.3850073541276093 TF-IDF 
