3 Q0 CACM-0929 1  0.2640854296009959 TF-IDF 
3 Q0 CACM-2316 2  0.25261720825558565 TF-IDF 
3 Q0 CACM-2603 3  0.24407488437902977 TF-IDF 
3 Q0 CACM-0249 4  0.23213370505200787 TF-IDF 
3 Q0 CACM-0077 5  0.19965238650128522 TF-IDF 
3 Q0 CACM-1313 6  0.19965238650128522 TF-IDF 
3 Q0 CACM-0463 7  0.18538489208909487 TF-IDF 
3 Q0 CACM-1466 8  0.18135445707188114 TF-IDF 
3 Q0 CACM-0100 9  0.1800582474552245 TF-IDF 
3 Q0 CACM-0051 10  0.17569410012113096 TF-IDF 
3 Q0 CACM-2587 11  0.17569410012113096 TF-IDF 
3 Q0 CACM-2411 12  0.17410451844537767 TF-IDF 
3 Q0 CACM-1988 13  0.17256180848437525 TF-IDF 
3 Q0 CACM-2295 14  0.16980707438542425 TF-IDF 
3 Q0 CACM-1142 15  0.16663711860817168 TF-IDF 
3 Q0 CACM-1098 16  0.1648348804361151 TF-IDF 
3 Q0 CACM-1496 17  0.1630365352125953 TF-IDF 
3 Q0 CACM-1102 18  0.1612039618416721 TF-IDF 
3 Q0 CACM-2551 19  0.15891026575489126 TF-IDF 
3 Q0 CACM-2814 20  0.15870201772206827 TF-IDF 
3 Q0 CACM-1366 21  0.15534612099897507 TF-IDF 
3 Q0 CACM-0205 22  0.15452055970408352 TF-IDF 
3 Q0 CACM-0651 23  0.15148828964379246 TF-IDF 
3 Q0 CACM-2066 24  0.151460431138906 TF-IDF 
3 Q0 CACM-2112 25  0.15140344075718995 TF-IDF 
3 Q0 CACM-1678 26  0.14520077679426976 TF-IDF 
3 Q0 CACM-0762 27  0.14490184226797537 TF-IDF 
3 Q0 CACM-0920 28  0.14490184226797537 TF-IDF 
3 Q0 CACM-2658 29  0.14446387795899204 TF-IDF 
3 Q0 CACM-2705 30  0.142530413681836 TF-IDF 
3 Q0 CACM-2659 31  0.1416887904202669 TF-IDF 
3 Q0 CACM-0070 32  0.1415419161043652 TF-IDF 
3 Q0 CACM-1459 33  0.14100277227496896 TF-IDF 
3 Q0 CACM-1703 34  0.14093646183113023 TF-IDF 
3 Q0 CACM-1306 35  0.1348419146153642 TF-IDF 
3 Q0 CACM-1723 36  0.13468905193114844 TF-IDF 
3 Q0 CACM-1387 37  0.13385659667169902 TF-IDF 
3 Q0 CACM-0857 38  0.13347997160172195 TF-IDF 
3 Q0 CACM-2061 39  0.13121963587102758 TF-IDF 
3 Q0 CACM-0799 40  0.1308820543259293 TF-IDF 
3 Q0 CACM-2317 41  0.13038182728331363 TF-IDF 
3 Q0 CACM-2939 42  0.12884230642487673 TF-IDF 
3 Q0 CACM-0303 43  0.12881850643446735 TF-IDF 
3 Q0 CACM-1787 44  0.12853961275812492 TF-IDF 
3 Q0 CACM-1360 45  0.12833732748672103 TF-IDF 
3 Q0 CACM-1007 46  0.1262608572851405 TF-IDF 
3 Q0 CACM-1565 47  0.12468598931276298 TF-IDF 
3 Q0 CACM-1134 48  0.12332635004818768 TF-IDF 
3 Q0 CACM-2867 49  0.12274601327591042 TF-IDF 
3 Q0 CACM-1852 50  0.12151149427227473 TF-IDF 
3 Q0 CACM-0637 51  0.12098217294210795 TF-IDF 
3 Q0 CACM-1457 52  0.11924132476773788 TF-IDF 
3 Q0 CACM-3099 53  0.1177319298148137 TF-IDF 
3 Q0 CACM-0628 54  0.11606685252600393 TF-IDF 
3 Q0 CACM-1533 55  0.1154770716231882 TF-IDF 
3 Q0 CACM-2782 56  0.11492215076425634 TF-IDF 
3 Q0 CACM-2886 57  0.11448698170573923 TF-IDF 
3 Q0 CACM-1467 58  0.11424599899521422 TF-IDF 
3 Q0 CACM-3148 59  0.11368078017709454 TF-IDF 
3 Q0 CACM-1402 60  0.11347648334251609 TF-IDF 
3 Q0 CACM-1783 61  0.11241804194664509 TF-IDF 
3 Q0 CACM-2254 62  0.11170886941974624 TF-IDF 
3 Q0 CACM-1484 63  0.11141802862664217 TF-IDF 
3 Q0 CACM-3102 64  0.1105089826100021 TF-IDF 
3 Q0 CACM-0252 65  0.10990176250969934 TF-IDF 
3 Q0 CACM-3030 66  0.1093072693460617 TF-IDF 
3 Q0 CACM-2808 67  0.10775017515653951 TF-IDF 
3 Q0 CACM-1835 68  0.10356940522517523 TF-IDF 
3 Q0 CACM-0689 69  0.10346922251988082 TF-IDF 
3 Q0 CACM-2652 70  0.1024559081066918 TF-IDF 
3 Q0 CACM-3150 71  0.10225341584031089 TF-IDF 
3 Q0 CACM-3171 72  0.10199780265696082 TF-IDF 
3 Q0 CACM-2111 73  0.10165192382921873 TF-IDF 
3 Q0 CACM-3115 74  0.10126422327387022 TF-IDF 
3 Q0 CACM-1314 75  0.10037259475773005 TF-IDF 
3 Q0 CACM-3056 76  0.1002263561771489 TF-IDF 
3 Q0 CACM-0464 77  0.10000994593747775 TF-IDF 
3 Q0 CACM-2406 78  0.09962015030611555 TF-IDF 
3 Q0 CACM-1485 79  0.09943284032678923 TF-IDF 
3 Q0 CACM-2645 80  0.09857991819988017 TF-IDF 
3 Q0 CACM-1788 81  0.09795066988053447 TF-IDF 
3 Q0 CACM-1807 82  0.09763235971899781 TF-IDF 
3 Q0 CACM-0596 83  0.09726727231806796 TF-IDF 
3 Q0 CACM-2305 84  0.09723063744273548 TF-IDF 
3 Q0 CACM-2572 85  0.0968599483470855 TF-IDF 
3 Q0 CACM-2684 86  0.0962038042361005 TF-IDF 
3 Q0 CACM-1365 87  0.09522998331147452 TF-IDF 
3 Q0 CACM-1572 88  0.09509077842825281 TF-IDF 
3 Q0 CACM-3105 89  0.09473751027135789 TF-IDF 
3 Q0 CACM-1916 90  0.09415883245634474 TF-IDF 
3 Q0 CACM-2647 91  0.09409533577941924 TF-IDF 
3 Q0 CACM-3124 92  0.09373607360784428 TF-IDF 
3 Q0 CACM-2579 93  0.09370624151358999 TF-IDF 
3 Q0 CACM-1251 94  0.09362336821110182 TF-IDF 
3 Q0 CACM-3093 95  0.0933856096353247 TF-IDF 
3 Q0 CACM-1029 96  0.09298856441088486 TF-IDF 
3 Q0 CACM-1392 97  0.09282948221553045 TF-IDF 
3 Q0 CACM-1383 98  0.09232964339834171 TF-IDF 
3 Q0 CACM-1185 99  0.09176903544097798 TF-IDF 
3 Q0 CACM-2990 100  0.09142485700641838 TF-IDF 
