18 Q0 CACM-1795 1  0.38963020663063663 TF-IDF 
18 Q0 CACM-2491 2  0.35616425800317 TF-IDF 
18 Q0 CACM-2495 3  0.33953910146869926 TF-IDF 
18 Q0 CACM-2748 4  0.3305213546179659 TF-IDF 
18 Q0 CACM-0249 5  0.2907582965810149 TF-IDF 
18 Q0 CACM-2714 6  0.2790534821190095 TF-IDF 
18 Q0 CACM-2685 7  0.27024083350978434 TF-IDF 
18 Q0 CACM-1811 8  0.26395879545789286 TF-IDF 
18 Q0 CACM-0082 9  0.25703397122155985 TF-IDF 
18 Q0 CACM-2316 10  0.2567276271357164 TF-IDF 
18 Q0 CACM-1988 11  0.2547037889222725 TF-IDF 
18 Q0 CACM-1655 12  0.24716488123278046 TF-IDF 
18 Q0 CACM-0797 13  0.24476509367385074 TF-IDF 
18 Q0 CACM-2897 14  0.23954770687055257 TF-IDF 
18 Q0 CACM-3075 15  0.23491665121582522 TF-IDF 
18 Q0 CACM-3156 16  0.22673874081189238 TF-IDF 
18 Q0 CACM-2896 17  0.221972823268686 TF-IDF 
18 Q0 CACM-2603 18  0.22160796115991038 TF-IDF 
18 Q0 CACM-1362 19  0.22088118184556405 TF-IDF 
18 Q0 CACM-1158 20  0.21921266572489043 TF-IDF 
18 Q0 CACM-1289 21  0.21900034697134013 TF-IDF 
18 Q0 CACM-1302 22  0.21656093178816543 TF-IDF 
18 Q0 CACM-2661 23  0.21523107910395325 TF-IDF 
18 Q0 CACM-0048 24  0.21499444975104667 TF-IDF 
18 Q0 CACM-0100 25  0.21248208426640158 TF-IDF 
18 Q0 CACM-0230 26  0.20805032962277314 TF-IDF 
18 Q0 CACM-1064 27  0.20805032962277314 TF-IDF 
18 Q0 CACM-0066 28  0.20472070711811424 TF-IDF 
18 Q0 CACM-0031 29  0.20051271847506957 TF-IDF 
18 Q0 CACM-0141 30  0.19976258890379972 TF-IDF 
18 Q0 CACM-0651 31  0.198513004607967 TF-IDF 
18 Q0 CACM-1275 32  0.19497324009205436 TF-IDF 
18 Q0 CACM-1367 33  0.19485570286656928 TF-IDF 
18 Q0 CACM-1310 34  0.19050941060229382 TF-IDF 
18 Q0 CACM-2706 35  0.19024488147645757 TF-IDF 
18 Q0 CACM-1852 36  0.18950609764846713 TF-IDF 
18 Q0 CACM-0195 37  0.18937312300423237 TF-IDF 
18 Q0 CACM-1414 38  0.1891366632934301 TF-IDF 
18 Q0 CACM-2156 39  0.18727230520338795 TF-IDF 
18 Q0 CACM-2112 40  0.1847041005678638 TF-IDF 
18 Q0 CACM-1992 41  0.18462738552516206 TF-IDF 
18 Q0 CACM-1466 42  0.18135445707188114 TF-IDF 
18 Q0 CACM-0392 43  0.18073758043677116 TF-IDF 
18 Q0 CACM-2266 44  0.17540904651753986 TF-IDF 
18 Q0 CACM-2814 45  0.17399817578711324 TF-IDF 
18 Q0 CACM-1262 46  0.17189005895801834 TF-IDF 
18 Q0 CACM-1923 47  0.17179301690769339 TF-IDF 
18 Q0 CACM-1204 48  0.17050367820244358 TF-IDF 
18 Q0 CACM-2973 49  0.17020486230156714 TF-IDF 
18 Q0 CACM-1366 50  0.1693797140832582 TF-IDF 
18 Q0 CACM-2138 51  0.16273999539266537 TF-IDF 
18 Q0 CACM-0763 52  0.16234981369900317 TF-IDF 
18 Q0 CACM-2705 53  0.1622379597563138 TF-IDF 
18 Q0 CACM-1102 54  0.1612039618416721 TF-IDF 
18 Q0 CACM-3110 55  0.16118416242004407 TF-IDF 
18 Q0 CACM-1154 56  0.160852022903037 TF-IDF 
18 Q0 CACM-3066 57  0.16058569859733318 TF-IDF 
18 Q0 CACM-2785 58  0.1594385968251577 TF-IDF 
18 Q0 CACM-3148 59  0.15803628957238663 TF-IDF 
18 Q0 CACM-2107 60  0.1574702359718965 TF-IDF 
18 Q0 CACM-1463 61  0.15693860974182822 TF-IDF 
18 Q0 CACM-0303 62  0.15666257128241146 TF-IDF 
18 Q0 CACM-2022 63  0.15559089989927255 TF-IDF 
18 Q0 CACM-2085 64  0.15559089989927255 TF-IDF 
18 Q0 CACM-1828 65  0.15514660086899584 TF-IDF 
18 Q0 CACM-1187 66  0.15494164609437194 TF-IDF 
18 Q0 CACM-1652 67  0.15483475783594525 TF-IDF 
18 Q0 CACM-1098 68  0.15463711933634464 TF-IDF 
18 Q0 CACM-2533 69  0.15368891506118898 TF-IDF 
18 Q0 CACM-1703 70  0.15163692375915705 TF-IDF 
18 Q0 CACM-2834 71  0.15023655319849924 TF-IDF 
18 Q0 CACM-0950 72  0.14743150650288328 TF-IDF 
18 Q0 CACM-0628 73  0.14615846766117513 TF-IDF 
18 Q0 CACM-0463 74  0.1450835656575049 TF-IDF 
18 Q0 CACM-1142 75  0.1450835656575049 TF-IDF 
18 Q0 CACM-1163 76  0.14505639723767572 TF-IDF 
18 Q0 CACM-2723 77  0.1435059043252766 TF-IDF 
18 Q0 CACM-2700 78  0.1432007312300421 TF-IDF 
18 Q0 CACM-1232 79  0.14202984225317428 TF-IDF 
18 Q0 CACM-2411 80  0.14006026035030686 TF-IDF 
18 Q0 CACM-1065 81  0.1387002197485154 TF-IDF 
18 Q0 CACM-1825 82  0.13646645403352595 TF-IDF 
