31 Q0 CACM-3047 1  1.1690971387769435 TF-IDF 
31 Q0 CACM-2065 2  0.8931427534981801 TF-IDF 
31 Q0 CACM-1686 3  0.8819809677226027 TF-IDF 
31 Q0 CACM-1144 4  0.8803039677790305 TF-IDF 
31 Q0 CACM-3013 5  0.8752664711184086 TF-IDF 
31 Q0 CACM-1839 6  0.856281642103665 TF-IDF 
31 Q0 CACM-0195 7  0.821112576302707 TF-IDF 
31 Q0 CACM-2283 8  0.784598750687725 TF-IDF 
31 Q0 CACM-1327 9  0.7770405697638741 TF-IDF 
31 Q0 CACM-0415 10  0.7634262123863413 TF-IDF 
31 Q0 CACM-1251 11  0.7579632495708788 TF-IDF 
31 Q0 CACM-2370 12  0.7578681339635123 TF-IDF 
31 Q0 CACM-0674 13  0.7505367196930538 TF-IDF 
31 Q0 CACM-2125 14  0.7351412226119645 TF-IDF 
31 Q0 CACM-1796 15  0.7116659419373725 TF-IDF 
31 Q0 CACM-2142 16  0.6847555001379478 TF-IDF 
31 Q0 CACM-1952 17  0.6588794035719167 TF-IDF 
31 Q0 CACM-1261 18  0.6544234420550523 TF-IDF 
31 Q0 CACM-2826 19  0.6478611879462587 TF-IDF 
31 Q0 CACM-1233 20  0.6409308754713894 TF-IDF 
31 Q0 CACM-0533 21  0.6341323511615052 TF-IDF 
31 Q0 CACM-0171 22  0.6324129231755059 TF-IDF 
31 Q0 CACM-2528 23  0.6304129325168124 TF-IDF 
31 Q0 CACM-2529 24  0.6304129325168124 TF-IDF 
31 Q0 CACM-1588 25  0.6255555490181038 TF-IDF 
31 Q0 CACM-1660 26  0.6222749922623657 TF-IDF 
31 Q0 CACM-1383 27  0.6218694176873159 TF-IDF 
31 Q0 CACM-1424 28  0.6200996235859748 TF-IDF 
31 Q0 CACM-3015 29  0.6143756733527113 TF-IDF 
31 Q0 CACM-1529 30  0.5994830560011021 TF-IDF 
31 Q0 CACM-1108 31  0.5985762573154161 TF-IDF 
31 Q0 CACM-0721 32  0.5893445758612885 TF-IDF 
31 Q0 CACM-1440 33  0.5847449807108175 TF-IDF 
31 Q0 CACM-1388 34  0.5772720187042788 TF-IDF 
31 Q0 CACM-1645 35  0.5665595588578113 TF-IDF 
31 Q0 CACM-2999 36  0.5634888539493054 TF-IDF 
31 Q0 CACM-2721 37  0.5589098505767637 TF-IDF 
31 Q0 CACM-1381 38  0.558622300436661 TF-IDF 
31 Q0 CACM-0694 39  0.5586189145161634 TF-IDF 
31 Q0 CACM-0605 40  0.5569675493787437 TF-IDF 
31 Q0 CACM-0730 41  0.5566714561334398 TF-IDF 
31 Q0 CACM-1571 42  0.5503401871206205 TF-IDF 
31 Q0 CACM-0078 43  0.5474633384890193 TF-IDF 
31 Q0 CACM-0216 44  0.5446182843906787 TF-IDF 
31 Q0 CACM-2211 45  0.5439395072801892 TF-IDF 
31 Q0 CACM-1929 46  0.541516378660455 TF-IDF 
31 Q0 CACM-3198 47  0.5408749058902176 TF-IDF 
31 Q0 CACM-0086 48  0.5397516183642685 TF-IDF 
31 Q0 CACM-2554 49  0.5397403408162155 TF-IDF 
31 Q0 CACM-1961 50  0.538130353024049 TF-IDF 
31 Q0 CACM-1543 51  0.5331437775818446 TF-IDF 
31 Q0 CACM-1384 52  0.5307246092032569 TF-IDF 
31 Q0 CACM-1428 53  0.5306493422380302 TF-IDF 
31 Q0 CACM-0464 54  0.5257479183799473 TF-IDF 
31 Q0 CACM-1601 55  0.5250213182934542 TF-IDF 
31 Q0 CACM-2231 56  0.520070540508301 TF-IDF 
31 Q0 CACM-1563 57  0.5179163033601678 TF-IDF 
31 Q0 CACM-0615 58  0.5148757348070039 TF-IDF 
31 Q0 CACM-1721 59  0.5142007965268054 TF-IDF 
31 Q0 CACM-2051 60  0.5140277419427293 TF-IDF 
31 Q0 CACM-0236 61  0.5130754941688502 TF-IDF 
31 Q0 CACM-2727 62  0.5117382077311983 TF-IDF 
31 Q0 CACM-2188 63  0.5115697195159082 TF-IDF 
31 Q0 CACM-0863 64  0.5103675119817467 TF-IDF 
31 Q0 CACM-3200 65  0.5102054597356239 TF-IDF 
31 Q0 CACM-2195 66  0.5068851040971607 TF-IDF 
31 Q0 CACM-1638 67  0.5060597279949421 TF-IDF 
31 Q0 CACM-2315 68  0.502378157507003 TF-IDF 
31 Q0 CACM-0606 69  0.4983979908207228 TF-IDF 
31 Q0 CACM-1891 70  0.49691325263574565 TF-IDF 
31 Q0 CACM-2893 71  0.49657890738495186 TF-IDF 
31 Q0 CACM-0894 72  0.49585405253834186 TF-IDF 
31 Q0 CACM-1741 73  0.4932763209595524 TF-IDF 
31 Q0 CACM-0104 74  0.4913173756036465 TF-IDF 
31 Q0 CACM-0493 75  0.4912453029796495 TF-IDF 
31 Q0 CACM-3028 76  0.4909149648182055 TF-IDF 
31 Q0 CACM-2302 77  0.4908029791782114 TF-IDF 
31 Q0 CACM-1182 78  0.49036691137854765 TF-IDF 
31 Q0 CACM-0849 79  0.4883410966471447 TF-IDF 
31 Q0 CACM-0059 80  0.4869714554374458 TF-IDF 
31 Q0 CACM-0962 81  0.4862549946784357 TF-IDF 
31 Q0 CACM-0696 82  0.4858492854845317 TF-IDF 
31 Q0 CACM-1625 83  0.484545116168607 TF-IDF 
31 Q0 CACM-2421 84  0.48369532886332745 TF-IDF 
31 Q0 CACM-1783 85  0.4823874759614094 TF-IDF 
31 Q0 CACM-0670 86  0.4819219325163474 TF-IDF 
31 Q0 CACM-0657 87  0.4818873826039971 TF-IDF 
31 Q0 CACM-0329 88  0.4812650071978587 TF-IDF 
31 Q0 CACM-1325 89  0.4804912581081712 TF-IDF 
31 Q0 CACM-0175 90  0.4803370911678193 TF-IDF 
31 Q0 CACM-0981 91  0.48027549048830853 TF-IDF 
31 Q0 CACM-1899 92  0.47950384033256843 TF-IDF 
31 Q0 CACM-0986 93  0.47874471549875147 TF-IDF 
31 Q0 CACM-2163 94  0.4783066704165004 TF-IDF 
31 Q0 CACM-1423 95  0.47822219159968743 TF-IDF 
31 Q0 CACM-0323 96  0.4771915646791248 TF-IDF 
31 Q0 CACM-0931 97  0.4762851457459371 TF-IDF 
31 Q0 CACM-1614 98  0.4757643468262253 TF-IDF 
31 Q0 CACM-2367 99  0.4752791384953398 TF-IDF 
31 Q0 CACM-1463 100  0.4745776197252437 TF-IDF 
