55 Q0 CACM-1896 1  1.1014411901453427 TF-IDF 
55 Q0 CACM-1898 2  1.0659108291729122 TF-IDF 
55 Q0 CACM-1993 3  0.9718598736576551 TF-IDF 
55 Q0 CACM-1355 4  0.8695588343252705 TF-IDF 
55 Q0 CACM-1739 5  0.6376058431118784 TF-IDF 
55 Q0 CACM-2650 6  0.573052552911784 TF-IDF 
55 Q0 CACM-2921 7  0.39751809012282724 TF-IDF 
55 Q0 CACM-2112 8  0.2763849940625767 TF-IDF 
55 Q0 CACM-3056 9  0.26711732139188216 TF-IDF 
55 Q0 CACM-2316 10  0.25727531309956075 TF-IDF 
55 Q0 CACM-3064 11  0.25379346882704185 TF-IDF 
55 Q0 CACM-1818 12  0.24142799646780855 TF-IDF 
55 Q0 CACM-1846 13  0.23796631220437342 TF-IDF 
55 Q0 CACM-2051 14  0.23539872001422973 TF-IDF 
55 Q0 CACM-0249 15  0.23213370505200787 TF-IDF 
55 Q0 CACM-1665 16  0.22964414705272707 TF-IDF 
55 Q0 CACM-1152 17  0.22556816709568953 TF-IDF 
55 Q0 CACM-2603 18  0.22510955429357568 TF-IDF 
55 Q0 CACM-0028 19  0.22461552008077998 TF-IDF 
55 Q0 CACM-0344 20  0.22461552008077998 TF-IDF 
55 Q0 CACM-0544 21  0.22461552008077998 TF-IDF 
55 Q0 CACM-0510 22  0.21391954293407614 TF-IDF 
55 Q0 CACM-1886 23  0.2132485434953882 TF-IDF 
55 Q0 CACM-1694 24  0.2084008379957195 TF-IDF 
55 Q0 CACM-0154 25  0.19976258890379972 TF-IDF 
55 Q0 CACM-1551 26  0.19797376585350462 TF-IDF 
55 Q0 CACM-1287 27  0.19531784354850432 TF-IDF 
55 Q0 CACM-0556 28  0.19211637491752412 TF-IDF 
55 Q0 CACM-1488 29  0.19040480040927685 TF-IDF 
55 Q0 CACM-3096 30  0.18857198411797677 TF-IDF 
55 Q0 CACM-0778 31  0.18234746150477538 TF-IDF 
55 Q0 CACM-1466 32  0.18135445707188114 TF-IDF 
55 Q0 CACM-1612 33  0.1805126059937841 TF-IDF 
55 Q0 CACM-0354 34  0.17583505216531908 TF-IDF 
55 Q0 CACM-1259 35  0.1757113563231773 TF-IDF 
55 Q0 CACM-0628 36  0.1725300588599465 TF-IDF 
55 Q0 CACM-2495 37  0.1725222358714634 TF-IDF 
