39 Q0 CACM-2651 1  0.9230297950996842 TF-IDF 
39 Q0 CACM-2533 2  0.7529600130232964 TF-IDF 
39 Q0 CACM-2958 3  0.6551933625716241 TF-IDF 
39 Q0 CACM-3105 4  0.608154195802831 TF-IDF 
39 Q0 CACM-2406 5  0.6038479581985376 TF-IDF 
39 Q0 CACM-3103 6  0.5821832379137001 TF-IDF 
39 Q0 CACM-2603 7  0.5770201190925274 TF-IDF 
39 Q0 CACM-2394 8  0.5676160098175619 TF-IDF 
39 Q0 CACM-1142 9  0.5524380299200591 TF-IDF 
39 Q0 CACM-2940 10  0.5426281340918107 TF-IDF 
39 Q0 CACM-1861 11  0.5395389953330436 TF-IDF 
39 Q0 CACM-2956 12  0.530341504297418 TF-IDF 
39 Q0 CACM-2316 13  0.5097172460018649 TF-IDF 
39 Q0 CACM-2126 14  0.4804839355935696 TF-IDF 
39 Q0 CACM-0249 15  0.46426741010401573 TF-IDF 
39 Q0 CACM-1678 16  0.4632909835551452 TF-IDF 
39 Q0 CACM-1614 17  0.4447790361622616 TF-IDF 
39 Q0 CACM-3031 18  0.4446988137769697 TF-IDF 
39 Q0 CACM-2799 19  0.43092232303358585 TF-IDF 
39 Q0 CACM-2731 20  0.4293604440709657 TF-IDF 
39 Q0 CACM-2705 21  0.4254025469693054 TF-IDF 
39 Q0 CACM-2941 22  0.40551817170267845 TF-IDF 
39 Q0 CACM-2265 23  0.40450268789368127 TF-IDF 
39 Q0 CACM-2627 24  0.39640063668388925 TF-IDF 
39 Q0 CACM-1098 25  0.3946387597476268 TF-IDF 
39 Q0 CACM-1463 26  0.3902168633759999 TF-IDF 
39 Q0 CACM-1703 27  0.3743373374357556 TF-IDF 
39 Q0 CACM-2295 28  0.3675834066579325 TF-IDF 
39 Q0 CACM-2254 29  0.3667013822667273 TF-IDF 
39 Q0 CACM-1466 30  0.3627089141437623 TF-IDF 
39 Q0 CACM-1366 31  0.360342421993941 TF-IDF 
39 Q0 CACM-2470 32  0.3561679913826698 TF-IDF 
39 Q0 CACM-2078 33  0.3452766638631038 TF-IDF 
39 Q0 CACM-2939 34  0.3412578723010388 TF-IDF 
39 Q0 CACM-3159 35  0.34116560301313714 TF-IDF 
39 Q0 CACM-0602 36  0.339568623660812 TF-IDF 
39 Q0 CACM-0100 37  0.3389408987576878 TF-IDF 
39 Q0 CACM-3167 38  0.3382600085550285 TF-IDF 
39 Q0 CACM-2957 39  0.33515193357218614 TF-IDF 
39 Q0 CACM-1210 40  0.33363300996776324 TF-IDF 
39 Q0 CACM-2717 41  0.33319557165421376 TF-IDF 
39 Q0 CACM-2305 42  0.3327157664955906 TF-IDF 
39 Q0 CACM-0463 43  0.3304684577465998 TF-IDF 
39 Q0 CACM-2082 44  0.3301647705054042 TF-IDF 
39 Q0 CACM-0630 45  0.33014275164446755 TF-IDF 
39 Q0 CACM-2909 46  0.3274529630243944 TF-IDF 
39 Q0 CACM-1459 47  0.3259512656690465 TF-IDF 
39 Q0 CACM-1102 48  0.3224079236833442 TF-IDF 
39 Q0 CACM-0867 49  0.3199492183184801 TF-IDF 
39 Q0 CACM-2713 50  0.3197972681614202 TF-IDF 
39 Q0 CACM-3185 51  0.31899807097779453 TF-IDF 
39 Q0 CACM-2814 52  0.31740403544413653 TF-IDF 
39 Q0 CACM-2699 53  0.314556316296448 TF-IDF 
39 Q0 CACM-1469 54  0.3124786507016897 TF-IDF 
39 Q0 CACM-2937 55  0.31247531399874223 TF-IDF 
39 Q0 CACM-1213 56  0.3097979926554976 TF-IDF 
39 Q0 CACM-2558 57  0.30945906115977534 TF-IDF 
39 Q0 CACM-0527 58  0.30920148819501236 TF-IDF 
39 Q0 CACM-2178 59  0.30869747940283754 TF-IDF 
39 Q0 CACM-0205 60  0.30498776258006366 TF-IDF 
39 Q0 CACM-0961 61  0.30465311985431853 TF-IDF 
39 Q0 CACM-2684 62  0.3031973829040778 TF-IDF 
39 Q0 CACM-0651 63  0.3029765792875849 TF-IDF 
39 Q0 CACM-2138 64  0.3022577666995596 TF-IDF 
39 Q0 CACM-1457 65  0.30188503043571213 TF-IDF 
39 Q0 CACM-1467 66  0.3003227696220422 TF-IDF 
39 Q0 CACM-2317 67  0.29864303230755895 TF-IDF 
39 Q0 CACM-3198 68  0.29727896164801343 TF-IDF 
39 Q0 CACM-1783 69  0.29667056912814055 TF-IDF 
39 Q0 CACM-0166 70  0.2958861093846442 TF-IDF 
39 Q0 CACM-2735 71  0.29517835891765376 TF-IDF 
39 Q0 CACM-0464 72  0.2926754660874345 TF-IDF 
39 Q0 CACM-2931 73  0.2917374014280091 TF-IDF 
39 Q0 CACM-0762 74  0.28980368453595073 TF-IDF 
39 Q0 CACM-0920 75  0.28980368453595073 TF-IDF 
39 Q0 CACM-2264 76  0.28957319452274005 TF-IDF 
39 Q0 CACM-3150 77  0.2894896813225918 TF-IDF 
39 Q0 CACM-3148 78  0.28823111256227285 TF-IDF 
39 Q0 CACM-1902 79  0.28791398792404554 TF-IDF 
39 Q0 CACM-2782 80  0.2869427699826437 TF-IDF 
39 Q0 CACM-1835 81  0.2866178812335932 TF-IDF 
39 Q0 CACM-1625 82  0.28625702761355054 TF-IDF 
39 Q0 CACM-3124 83  0.28307679572346195 TF-IDF 
39 Q0 CACM-1180 84  0.28109705153138437 TF-IDF 
39 Q0 CACM-1923 85  0.28092643080973595 TF-IDF 
39 Q0 CACM-0890 86  0.28064273046527105 TF-IDF 
39 Q0 CACM-2718 87  0.2798387157522203 TF-IDF 
39 Q0 CACM-1626 88  0.2790780385427501 TF-IDF 
39 Q0 CACM-1306 89  0.27864948821211577 TF-IDF 
39 Q0 CACM-1379 90  0.2781901396935499 TF-IDF 
39 Q0 CACM-0794 91  0.2779787830391205 TF-IDF 
39 Q0 CACM-3171 92  0.2776950954360425 TF-IDF 
39 Q0 CACM-1383 93  0.27759722584934743 TF-IDF 
39 Q0 CACM-2046 94  0.27731222740146255 TF-IDF 
39 Q0 CACM-2645 95  0.27184688232542986 TF-IDF 
39 Q0 CACM-0618 96  0.27168035894789455 TF-IDF 
39 Q0 CACM-2785 97  0.27166873661375374 TF-IDF 
