60 Q0 CACM-2976 1  0.8329436913692622 TF-IDF 
60 Q0 CACM-2967 2  0.7326414674578785 TF-IDF 
60 Q0 CACM-1532 3  0.6335804163064748 TF-IDF 
60 Q0 CACM-2311 4  0.6096270312866804 TF-IDF 
60 Q0 CACM-2882 5  0.5353322119656556 TF-IDF 
60 Q0 CACM-3087 6  0.535175413941553 TF-IDF 
60 Q0 CACM-2876 7  0.5112755933126558 TF-IDF 
60 Q0 CACM-0695 8  0.4781815964914447 TF-IDF 
60 Q0 CACM-2593 9  0.47560070607535676 TF-IDF 
60 Q0 CACM-2816 10  0.47533822159996764 TF-IDF 
60 Q0 CACM-2318 11  0.46315186355903115 TF-IDF 
60 Q0 CACM-1462 12  0.46308396617647624 TF-IDF 
60 Q0 CACM-2424 13  0.45499063189493283 TF-IDF 
60 Q0 CACM-1685 14  0.4494587189012872 TF-IDF 
60 Q0 CACM-1142 15  0.4383275854074314 TF-IDF 
60 Q0 CACM-3030 16  0.43552500440285036 TF-IDF 
60 Q0 CACM-2516 17  0.4317411316242099 TF-IDF 
60 Q0 CACM-3011 18  0.42906330201164844 TF-IDF 
60 Q0 CACM-3025 19  0.4271314059349658 TF-IDF 
60 Q0 CACM-3158 20  0.42706764120440954 TF-IDF 
60 Q0 CACM-3142 21  0.4127355642734015 TF-IDF 
60 Q0 CACM-2345 22  0.4091658511366344 TF-IDF 
60 Q0 CACM-0234 23  0.3984796230976649 TF-IDF 
60 Q0 CACM-2817 24  0.3946374388490966 TF-IDF 
60 Q0 CACM-2852 25  0.39205771640927156 TF-IDF 
60 Q0 CACM-2738 26  0.3837070822411324 TF-IDF 
60 Q0 CACM-2151 27  0.38038556901306175 TF-IDF 
60 Q0 CACM-2716 28  0.37821586630675114 TF-IDF 
60 Q0 CACM-2356 29  0.3759024006759649 TF-IDF 
60 Q0 CACM-3089 30  0.3621132214219718 TF-IDF 
60 Q0 CACM-2407 31  0.3606062827659752 TF-IDF 
60 Q0 CACM-1844 32  0.35955876443378976 TF-IDF 
60 Q0 CACM-1152 33  0.359535236629397 TF-IDF 
60 Q0 CACM-1266 34  0.35862488098255213 TF-IDF 
60 Q0 CACM-3136 35  0.3575662892074375 TF-IDF 
60 Q0 CACM-3026 36  0.35258476153148927 TF-IDF 
60 Q0 CACM-2138 37  0.3525020828453827 TF-IDF 
60 Q0 CACM-2988 38  0.3516913266495841 TF-IDF 
60 Q0 CACM-2875 39  0.35102996441853207 TF-IDF 
60 Q0 CACM-1264 40  0.3470160191898225 TF-IDF 
60 Q0 CACM-1818 41  0.34556233858581537 TF-IDF 
60 Q0 CACM-3092 42  0.34527854383940304 TF-IDF 
60 Q0 CACM-2479 43  0.34513945943463475 TF-IDF 
60 Q0 CACM-2888 44  0.34409745895303556 TF-IDF 
60 Q0 CACM-2536 45  0.34240872802754974 TF-IDF 
60 Q0 CACM-3056 46  0.33861231463101893 TF-IDF 
60 Q0 CACM-2964 47  0.33744718730896645 TF-IDF 
60 Q0 CACM-0028 48  0.33692328012117 TF-IDF 
60 Q0 CACM-0344 49  0.33692328012117 TF-IDF 
60 Q0 CACM-0544 50  0.33692328012117 TF-IDF 
60 Q0 CACM-2685 51  0.33662188385407654 TF-IDF 
60 Q0 CACM-2379 52  0.3354119982680765 TF-IDF 
60 Q0 CACM-0698 53  0.33462269632675545 TF-IDF 
60 Q0 CACM-2002 54  0.3329127422958609 TF-IDF 
60 Q0 CACM-1518 55  0.3324825032296467 TF-IDF 
60 Q0 CACM-2928 56  0.33238644760735225 TF-IDF 
