52 Q0 CACM-2721 1  0.296860455421261 TF-IDF 
52 Q0 CACM-0557 2  0.2096035273058222 TF-IDF 
52 Q0 CACM-1928 3  0.2072343990905569 TF-IDF 
52 Q0 CACM-3070 4  0.2032338917007649 TF-IDF 
52 Q0 CACM-2749 5  0.20243686142490902 TF-IDF 
52 Q0 CACM-3051 6  0.19027275086236425 TF-IDF 
52 Q0 CACM-1329 7  0.1890764984329525 TF-IDF 
52 Q0 CACM-1366 8  0.18406928984789278 TF-IDF 
52 Q0 CACM-0757 9  0.1765082335206924 TF-IDF 
52 Q0 CACM-1870 10  0.174979997938157 TF-IDF 
52 Q0 CACM-1207 11  0.16768282184465777 TF-IDF 
52 Q0 CACM-0238 12  0.16267923386956207 TF-IDF 
52 Q0 CACM-1208 13  0.15969792556634071 TF-IDF 
52 Q0 CACM-2767 14  0.1588390899060423 TF-IDF 
52 Q0 CACM-0633 15  0.1493845392682796 TF-IDF 
52 Q0 CACM-0643 16  0.14524931595496612 TF-IDF 
52 Q0 CACM-2725 17  0.13973568487054813 TF-IDF 
52 Q0 CACM-2742 18  0.1352306851994699 TF-IDF 
52 Q0 CACM-1030 19  0.13455190626112876 TF-IDF 
52 Q0 CACM-1890 20  0.1309731687064844 TF-IDF 
52 Q0 CACM-1812 21  0.12420949766270946 TF-IDF 
52 Q0 CACM-0678 22  0.12243515591506093 TF-IDF 
52 Q0 CACM-2902 23  0.11933537282234545 TF-IDF 
52 Q0 CACM-3048 24  0.11655962213457427 TF-IDF 
52 Q0 CACM-2218 25  0.11536452645667572 TF-IDF 
52 Q0 CACM-3061 26  0.11178854789643851 TF-IDF 
52 Q0 CACM-2057 27  0.10946534119802512 TF-IDF 
52 Q0 CACM-2844 28  0.10818246570623082 TF-IDF 
52 Q0 CACM-1752 29  0.1066686077351172 TF-IDF 
52 Q0 CACM-1637 30  0.10625381228831349 TF-IDF 
52 Q0 CACM-1805 31  0.10485060401706955 TF-IDF 
52 Q0 CACM-0605 32  0.10446006856567075 TF-IDF 
52 Q0 CACM-2970 33  0.1037604731461572 TF-IDF 
52 Q0 CACM-1695 34  0.10215066904440019 TF-IDF 
52 Q0 CACM-3064 35  0.10038143486223125 TF-IDF 
52 Q0 CACM-1653 36  0.09981157653526714 TF-IDF 
52 Q0 CACM-1912 37  0.09793647395552388 TF-IDF 
52 Q0 CACM-2798 38  0.09749208058608488 TF-IDF 
52 Q0 CACM-2914 39  0.09619905107611931 TF-IDF 
52 Q0 CACM-1572 40  0.09342329537817812 TF-IDF 
