32 Q0 CACM-2172 1  1.3096735272655722 TF-IDF 
32 Q0 CACM-2630 2  1.2739069303406028 TF-IDF 
32 Q0 CACM-1839 3  1.1817608598502845 TF-IDF 
32 Q0 CACM-2934 4  1.1367388241817467 TF-IDF 
32 Q0 CACM-3139 5  1.1302204031878962 TF-IDF 
32 Q0 CACM-2290 6  1.0898698525043726 TF-IDF 
32 Q0 CACM-2177 7  0.9859182902217911 TF-IDF 
32 Q0 CACM-2430 8  0.933140994619418 TF-IDF 
32 Q0 CACM-2752 9  0.9312221060628574 TF-IDF 
32 Q0 CACM-2490 10  0.9051245969764578 TF-IDF 
32 Q0 CACM-2368 11  0.8915760901402262 TF-IDF 
32 Q0 CACM-1481 12  0.8731156848437148 TF-IDF 
32 Q0 CACM-2461 13  0.8731156848437148 TF-IDF 
32 Q0 CACM-2161 14  0.8372874435715267 TF-IDF 
32 Q0 CACM-1563 15  0.8329817972582311 TF-IDF 
32 Q0 CACM-2790 16  0.8125906126869175 TF-IDF 
32 Q0 CACM-1529 17  0.8034244111741884 TF-IDF 
32 Q0 CACM-2408 18  0.775225375888322 TF-IDF 
32 Q0 CACM-1961 19  0.7705517346349607 TF-IDF 
32 Q0 CACM-1791 20  0.7299079878400474 TF-IDF 
32 Q0 CACM-2289 21  0.7223340804212924 TF-IDF 
32 Q0 CACM-2199 22  0.7159559037271674 TF-IDF 
32 Q0 CACM-2619 23  0.6937630938172576 TF-IDF 
32 Q0 CACM-1847 24  0.6801897626074763 TF-IDF 
32 Q0 CACM-2052 25  0.6701617202297122 TF-IDF 
32 Q0 CACM-1905 26  0.6635188721662282 TF-IDF 
32 Q0 CACM-1983 27  0.6548367636327861 TF-IDF 
32 Q0 CACM-2980 28  0.6469733644182273 TF-IDF 
32 Q0 CACM-2845 29  0.6393339342452222 TF-IDF 
32 Q0 CACM-1899 30  0.6367969752045898 TF-IDF 
32 Q0 CACM-2484 31  0.6342201216047245 TF-IDF 
32 Q0 CACM-2883 32  0.6249317998230105 TF-IDF 
32 Q0 CACM-3156 33  0.605107695761731 TF-IDF 
32 Q0 CACM-2015 34  0.6030456879882379 TF-IDF 
32 Q0 CACM-1804 35  0.5887871099025183 TF-IDF 
32 Q0 CACM-2763 36  0.5859776572800465 TF-IDF 
32 Q0 CACM-2877 37  0.5771868624020385 TF-IDF 
32 Q0 CACM-2059 38  0.5621180045708111 TF-IDF 
32 Q0 CACM-1727 39  0.5596617818256254 TF-IDF 
32 Q0 CACM-1429 40  0.5526359369763935 TF-IDF 
32 Q0 CACM-1504 41  0.5396008221279229 TF-IDF 
32 Q0 CACM-0371 42  0.5258649298248391 TF-IDF 
32 Q0 CACM-1822 43  0.523869410906229 TF-IDF 
32 Q0 CACM-2178 44  0.5224277143519458 TF-IDF 
32 Q0 CACM-3028 45  0.5211940290951287 TF-IDF 
32 Q0 CACM-3018 46  0.5107933817426579 TF-IDF 
32 Q0 CACM-2226 47  0.5067572699338613 TF-IDF 
32 Q0 CACM-3166 48  0.4950663173053681 TF-IDF 
32 Q0 CACM-2695 49  0.4917184893026017 TF-IDF 
32 Q0 CACM-1145 50  0.4884127740748883 TF-IDF 
32 Q0 CACM-1924 51  0.4864386651532295 TF-IDF 
32 Q0 CACM-1775 52  0.48476291892490886 TF-IDF 
32 Q0 CACM-1882 53  0.4802161010759934 TF-IDF 
32 Q0 CACM-1551 54  0.4796337334452755 TF-IDF 
32 Q0 CACM-2819 55  0.4761914545645609 TF-IDF 
32 Q0 CACM-2283 56  0.4761261880361024 TF-IDF 
32 Q0 CACM-2769 57  0.47366304983235996 TF-IDF 
32 Q0 CACM-1721 58  0.47311021866032443 TF-IDF 
32 Q0 CACM-1172 59  0.47289695932265585 TF-IDF 
