29 Q0 CACM-1840 1  0.47507686501238067 TF-IDF 
29 Q0 CACM-1539 2  0.44442674468900123 TF-IDF 
29 Q0 CACM-2089 3  0.4421166903103094 TF-IDF 
29 Q0 CACM-2694 4  0.41878892904206927 TF-IDF 
29 Q0 CACM-1841 5  0.4174917904654255 TF-IDF 
29 Q0 CACM-2229 6  0.35043118111717303 TF-IDF 
29 Q0 CACM-1537 7  0.32802926393712 TF-IDF 
29 Q0 CACM-1538 8  0.32802926393712 TF-IDF 
29 Q0 CACM-2462 9  0.32802926393712 TF-IDF 
29 Q0 CACM-0804 10  0.31631904761010093 TF-IDF 
29 Q0 CACM-2087 11  0.3147855361780685 TF-IDF 
29 Q0 CACM-2644 12  0.3095607757812318 TF-IDF 
29 Q0 CACM-1780 13  0.30245867097482776 TF-IDF 
29 Q0 CACM-1933 14  0.284346765097483 TF-IDF 
29 Q0 CACM-0371 15  0.27902692705725396 TF-IDF 
29 Q0 CACM-1094 16  0.2709658473757955 TF-IDF 
29 Q0 CACM-1995 17  0.24196693677986222 TF-IDF 
29 Q0 CACM-2332 18  0.24196693677986222 TF-IDF 
29 Q0 CACM-1967 19  0.229620484755984 TF-IDF 
29 Q0 CACM-2325 20  0.20835172560061674 TF-IDF 
29 Q0 CACM-2420 21  0.20660605753402167 TF-IDF 
29 Q0 CACM-0738 22  0.20163911398321852 TF-IDF 
29 Q0 CACM-2521 23  0.20163911398321852 TF-IDF 
29 Q0 CACM-0455 24  0.1910265290367333 TF-IDF 
29 Q0 CACM-0470 25  0.1910265290367333 TF-IDF 
29 Q0 CACM-0706 26  0.1910265290367333 TF-IDF 
29 Q0 CACM-0737 27  0.1910265290367333 TF-IDF 
29 Q0 CACM-0807 28  0.1910265290367333 TF-IDF 
29 Q0 CACM-0903 29  0.1910265290367333 TF-IDF 
29 Q0 CACM-0904 30  0.1910265290367333 TF-IDF 
29 Q0 CACM-1717 31  0.18525062061721284 TF-IDF 
29 Q0 CACM-0659 32  0.1814752025848967 TF-IDF 
29 Q0 CACM-1109 33  0.18127869632718274 TF-IDF 
29 Q0 CACM-1420 34  0.1809985464887004 TF-IDF 
29 Q0 CACM-2007 35  0.17979179336693898 TF-IDF 
29 Q0 CACM-2200 36  0.1784169216697048 TF-IDF 
29 Q0 CACM-2410 37  0.1770489781316065 TF-IDF 
29 Q0 CACM-2825 38  0.17331157637482095 TF-IDF 
29 Q0 CACM-0201 39  0.17283352627133014 TF-IDF 
29 Q0 CACM-1118 40  0.17283352627133014 TF-IDF 
29 Q0 CACM-1812 41  0.1690514916511849 TF-IDF 
29 Q0 CACM-0286 42  0.1649774568953606 TF-IDF 
29 Q0 CACM-0313 43  0.1649774568953606 TF-IDF 
29 Q0 CACM-0826 44  0.1649774568953606 TF-IDF 
29 Q0 CACM-1039 45  0.1649774568953606 TF-IDF 
29 Q0 CACM-1480 46  0.1649774568953606 TF-IDF 
29 Q0 CACM-1495 47  0.16204159177349464 TF-IDF 
29 Q0 CACM-1952 48  0.15863981767671087 TF-IDF 
29 Q0 CACM-1697 49  0.15855171067405743 TF-IDF 
29 Q0 CACM-3131 50  0.15360652575937525 TF-IDF 
29 Q0 CACM-2770 51  0.153080323170656 TF-IDF 
29 Q0 CACM-1342 52  0.14982649447244914 TF-IDF 
29 Q0 CACM-1660 53  0.14982649447244914 TF-IDF 
29 Q0 CACM-2417 54  0.1482696221891296 TF-IDF 
29 Q0 CACM-1679 55  0.14721679414116653 TF-IDF 
29 Q0 CACM-2927 56  0.14708617403409602 TF-IDF 
29 Q0 CACM-0537 57  0.14601121191476485 TF-IDF 
29 Q0 CACM-2884 58  0.14503419373728849 TF-IDF 
29 Q0 CACM-2334 59  0.14263719608068728 TF-IDF 
29 Q0 CACM-2490 60  0.1409847146861621 TF-IDF 
29 Q0 CACM-3166 61  0.13997650328584965 TF-IDF 
29 Q0 CACM-2794 62  0.1399098143259833 TF-IDF 
29 Q0 CACM-2762 63  0.13959630968068976 TF-IDF 
29 Q0 CACM-2122 64  0.13831485680551495 TF-IDF 
29 Q0 CACM-2146 65  0.13827909593589113 TF-IDF 
29 Q0 CACM-1385 66  0.13672769269820478 TF-IDF 
29 Q0 CACM-1924 67  0.13618753420564306 TF-IDF 
29 Q0 CACM-1511 68  0.13571338942324468 TF-IDF 
29 Q0 CACM-2067 69  0.13548292368789774 TF-IDF 
29 Q0 CACM-0626 70  0.13532601754943305 TF-IDF 
29 Q0 CACM-0270 71  0.13484384502520425 TF-IDF 
29 Q0 CACM-0294 72  0.13424677278182331 TF-IDF 
29 Q0 CACM-2283 73  0.13299912342282144 TF-IDF 
29 Q0 CACM-3026 74  0.13259799665377356 TF-IDF 
29 Q0 CACM-1796 75  0.13155497075629682 TF-IDF 
29 Q0 CACM-1794 76  0.13041115070234266 TF-IDF 
29 Q0 CACM-0334 77  0.13023998031029968 TF-IDF 
29 Q0 CACM-2507 78  0.12997385929584 TF-IDF 
29 Q0 CACM-2350 79  0.12962514470349762 TF-IDF 
29 Q0 CACM-1551 80  0.1275935523385239 TF-IDF 
29 Q0 CACM-2206 81  0.12756693597554666 TF-IDF 
29 Q0 CACM-0197 82  0.1267886187383887 TF-IDF 
29 Q0 CACM-1894 83  0.1267886187383887 TF-IDF 
29 Q0 CACM-3037 84  0.12657377424161098 TF-IDF 
29 Q0 CACM-2950 85  0.12635334229353237 TF-IDF 
29 Q0 CACM-2226 86  0.12543613490716674 TF-IDF 
29 Q0 CACM-0184 87  0.12515531212751493 TF-IDF 
29 Q0 CACM-0785 88  0.12481331446403718 TF-IDF 
29 Q0 CACM-3006 89  0.12471513085422907 TF-IDF 
29 Q0 CACM-0942 90  0.12383992281370085 TF-IDF 
29 Q0 CACM-1716 91  0.12336189931302685 TF-IDF 
29 Q0 CACM-1658 92  0.12195736633541535 TF-IDF 
29 Q0 CACM-1783 93  0.12090859617517588 TF-IDF 
29 Q0 CACM-2057 94  0.12011553354163139 TF-IDF 
29 Q0 CACM-0977 95  0.11982078188547571 TF-IDF 
29 Q0 CACM-1520 96  0.11982078188547571 TF-IDF 
29 Q0 CACM-2544 97  0.11863410968074645 TF-IDF 
29 Q0 CACM-2031 98  0.1177526567647218 TF-IDF 
29 Q0 CACM-0063 99  0.11757260531536452 TF-IDF 
29 Q0 CACM-1374 100  0.11725551741322107 TF-IDF 
