21 Q0 CACM-2337 1  0.3258727537820333 TF-IDF 
21 Q0 CACM-1659 2  0.3234198798485585 TF-IDF 
21 Q0 CACM-2932 3  0.30561174107216965 TF-IDF 
21 Q0 CACM-2325 4  0.2827657614372203 TF-IDF 
21 Q0 CACM-0371 5  0.27902692705725396 TF-IDF 
21 Q0 CACM-3007 6  0.23598307633187238 TF-IDF 
21 Q0 CACM-2743 7  0.20849783117197457 TF-IDF 
21 Q0 CACM-3086 8  0.20584077961580743 TF-IDF 
21 Q0 CACM-2997 9  0.19050470917563636 TF-IDF 
21 Q0 CACM-0895 10  0.18988243362672966 TF-IDF 
21 Q0 CACM-2927 11  0.1870594956518915 TF-IDF 
21 Q0 CACM-0164 12  0.1800807555733266 TF-IDF 
21 Q0 CACM-2007 13  0.17979179336693898 TF-IDF 
21 Q0 CACM-2950 14  0.17851466459753043 TF-IDF 
21 Q0 CACM-0267 15  0.17189526668362995 TF-IDF 
21 Q0 CACM-2226 16  0.16849087276439031 TF-IDF 
21 Q0 CACM-1952 17  0.15863981767671087 TF-IDF 
21 Q0 CACM-0117 18  0.15757066112666077 TF-IDF 
21 Q0 CACM-1658 19  0.1568885687478798 TF-IDF 
21 Q0 CACM-2837 20  0.15289225617530172 TF-IDF 
21 Q0 CACM-3166 21  0.1503452063400849 TF-IDF 
21 Q0 CACM-1342 22  0.14982649447244914 TF-IDF 
21 Q0 CACM-1660 23  0.14982649447244914 TF-IDF 
21 Q0 CACM-2417 24  0.1482696221891296 TF-IDF 
21 Q0 CACM-2454 25  0.14818559929315017 TF-IDF 
21 Q0 CACM-3131 26  0.1467862157299964 TF-IDF 
21 Q0 CACM-2884 27  0.14503419373728849 TF-IDF 
21 Q0 CACM-2508 28  0.14006280989036513 TF-IDF 
21 Q0 CACM-2903 29  0.13488217955024234 TF-IDF 
21 Q0 CACM-0270 30  0.13484384502520425 TF-IDF 
21 Q0 CACM-0804 31  0.13484384502520425 TF-IDF 
21 Q0 CACM-1796 32  0.13155497075629682 TF-IDF 
21 Q0 CACM-1969 33  0.13040330575999512 TF-IDF 
21 Q0 CACM-1551 34  0.1275935523385239 TF-IDF 
21 Q0 CACM-3006 35  0.12471513085422907 TF-IDF 
21 Q0 CACM-2706 36  0.12245110719623903 TF-IDF 
21 Q0 CACM-2679 37  0.12070183776996474 TF-IDF 
21 Q0 CACM-2936 38  0.11934311848682135 TF-IDF 
21 Q0 CACM-2645 39  0.11911519424027432 TF-IDF 
21 Q0 CACM-1619 40  0.11854847943452015 TF-IDF 
21 Q0 CACM-0149 41  0.11817799584499558 TF-IDF 
21 Q0 CACM-1374 42  0.11725551741322107 TF-IDF 
21 Q0 CACM-1309 43  0.11687155550536185 TF-IDF 
21 Q0 CACM-2283 44  0.11669772958502861 TF-IDF 
21 Q0 CACM-2504 45  0.11621136488334538 TF-IDF 
21 Q0 CACM-1465 46  0.11474241013720822 TF-IDF 
21 Q0 CACM-2505 47  0.11367337701166602 TF-IDF 
21 Q0 CACM-2863 48  0.11309404094174194 TF-IDF 
21 Q0 CACM-2272 49  0.1124436870230725 TF-IDF 
21 Q0 CACM-2725 50  0.11236987085433686 TF-IDF 
21 Q0 CACM-2892 51  0.10884459598794931 TF-IDF 
21 Q0 CACM-2830 52  0.10787507602016339 TF-IDF 
21 Q0 CACM-3162 53  0.10714471879670914 TF-IDF 
21 Q0 CACM-2146 54  0.1070161488497131 TF-IDF 
21 Q0 CACM-2273 55  0.10650738087294438 TF-IDF 
21 Q0 CACM-2902 56  0.10559116133044003 TF-IDF 
21 Q0 CACM-2953 57  0.1052311007642119 TF-IDF 
21 Q0 CACM-2457 58  0.10468074031455143 TF-IDF 
21 Q0 CACM-3055 59  0.1038878282884202 TF-IDF 
21 Q0 CACM-1851 60  0.1037260346347725 TF-IDF 
21 Q0 CACM-1873 61  0.1037260346347725 TF-IDF 
21 Q0 CACM-1953 62  0.1037260346347725 TF-IDF 
21 Q0 CACM-2828 63  0.10213642579805246 TF-IDF 
21 Q0 CACM-2784 64  0.10153908630372235 TF-IDF 
21 Q0 CACM-2365 65  0.10134899470815045 TF-IDF 
21 Q0 CACM-2236 66  0.10057379805355798 TF-IDF 
21 Q0 CACM-2968 67  0.09950244967301447 TF-IDF 
21 Q0 CACM-2490 68  0.09949025764450761 TF-IDF 
21 Q0 CACM-3151 69  0.09887457887749346 TF-IDF 
21 Q0 CACM-1392 70  0.09859394901707963 TF-IDF 
21 Q0 CACM-2938 71  0.0982207342755351 TF-IDF 
21 Q0 CACM-2702 72  0.09815932679742707 TF-IDF 
21 Q0 CACM-2819 73  0.09793546084510626 TF-IDF 
21 Q0 CACM-1899 74  0.09743966988740074 TF-IDF 
21 Q0 CACM-2426 75  0.09743432315285659 TF-IDF 
21 Q0 CACM-2110 76  0.0968218561551148 TF-IDF 
21 Q0 CACM-2126 77  0.0964508275320676 TF-IDF 
21 Q0 CACM-1947 78  0.0960729204318555 TF-IDF 
21 Q0 CACM-0409 79  0.09562593816387122 TF-IDF 
21 Q0 CACM-2627 80  0.09539024644335611 TF-IDF 
21 Q0 CACM-1924 81  0.09469307716398856 TF-IDF 
21 Q0 CACM-2251 82  0.09408221412626 TF-IDF 
21 Q0 CACM-1529 83  0.09216760298243193 TF-IDF 
21 Q0 CACM-3070 84  0.09190898267059738 TF-IDF 
21 Q0 CACM-3061 85  0.08989589668346949 TF-IDF 
21 Q0 CACM-3018 86  0.08964943872903607 TF-IDF 
21 Q0 CACM-2767 87  0.08669205419890823 TF-IDF 
21 Q0 CACM-2630 88  0.08601518606836712 TF-IDF 
21 Q0 CACM-2216 89  0.08599675777824187 TF-IDF 
21 Q0 CACM-2389 90  0.08560796690339421 TF-IDF 
21 Q0 CACM-3163 91  0.08297285693788002 TF-IDF 
21 Q0 CACM-1708 92  0.08132679283956686 TF-IDF 
21 Q0 CACM-2520 93  0.08119526929404715 TF-IDF 
21 Q0 CACM-1957 94  0.08114669919067416 TF-IDF 
21 Q0 CACM-2267 95  0.08024003083176424 TF-IDF 
21 Q0 CACM-3154 96  0.080072041606541 TF-IDF 
21 Q0 CACM-3037 97  0.0797167786277802 TF-IDF 
21 Q0 CACM-3032 98  0.0795663520797987 TF-IDF 
21 Q0 CACM-3064 99  0.07947254812025942 TF-IDF 
21 Q0 CACM-2025 100  0.07931990883835544 TF-IDF 
