38 Q0 CACM-2845 1  0.8840969126901768 TF-IDF 
38 Q0 CACM-0171 2  0.7272459317373832 TF-IDF 
38 Q0 CACM-2867 3  0.7215938214038433 TF-IDF 
38 Q0 CACM-2958 4  0.7126765987273165 TF-IDF 
38 Q0 CACM-3031 5  0.7034974808452805 TF-IDF 
38 Q0 CACM-3188 6  0.6985092160801467 TF-IDF 
38 Q0 CACM-0477 7  0.6977413181646969 TF-IDF 
38 Q0 CACM-0204 8  0.6806771356570559 TF-IDF 
38 Q0 CACM-3028 9  0.6660857198688289 TF-IDF 
38 Q0 CACM-1727 10  0.6657216020542889 TF-IDF 
38 Q0 CACM-2956 11  0.6294516451118514 TF-IDF 
38 Q0 CACM-2651 12  0.6235504170780481 TF-IDF 
38 Q0 CACM-0497 13  0.6201779671645664 TF-IDF 
38 Q0 CACM-0200 14  0.6158507417849554 TF-IDF 
38 Q0 CACM-0201 15  0.6158507417849554 TF-IDF 
38 Q0 CACM-3105 16  0.6153363436578664 TF-IDF 
38 Q0 CACM-1014 17  0.597150723298678 TF-IDF 
38 Q0 CACM-2784 18  0.5902011161345243 TF-IDF 
38 Q0 CACM-2905 19  0.5900384597503956 TF-IDF 
38 Q0 CACM-0452 20  0.5810407233259739 TF-IDF 
38 Q0 CACM-2470 21  0.568467411647746 TF-IDF 
38 Q0 CACM-3057 22  0.5615169492291285 TF-IDF 
38 Q0 CACM-0483 23  0.559830094297171 TF-IDF 
38 Q0 CACM-3103 24  0.5559382960689208 TF-IDF 
38 Q0 CACM-1638 25  0.553016518171697 TF-IDF 
38 Q0 CACM-1248 26  0.5481222893405873 TF-IDF 
38 Q0 CACM-1698 27  0.5478628947286378 TF-IDF 
38 Q0 CACM-0210 28  0.5345574654598959 TF-IDF 
38 Q0 CACM-2876 29  0.5259083632825804 TF-IDF 
38 Q0 CACM-2305 30  0.5246860191274089 TF-IDF 
38 Q0 CACM-1408 31  0.5216906346701767 TF-IDF 
38 Q0 CACM-2219 32  0.5215712555422861 TF-IDF 
