26 Q0 CACM-1461 1  0.33601805572120325 TF-IDF 
26 Q0 CACM-2844 2  0.31058443678495273 TF-IDF 
26 Q0 CACM-2626 3  0.260806396792489 TF-IDF 
26 Q0 CACM-3068 4  0.24423314422441145 TF-IDF 
26 Q0 CACM-1922 5  0.2396994909420491 TF-IDF 
26 Q0 CACM-2578 6  0.22926833378660985 TF-IDF 
26 Q0 CACM-2256 7  0.18239759243401715 TF-IDF 
26 Q0 CACM-2364 8  0.1770329573624284 TF-IDF 
26 Q0 CACM-2840 9  0.17456677258728281 TF-IDF 
26 Q0 CACM-2939 10  0.1662170520279919 TF-IDF 
26 Q0 CACM-1338 11  0.16589507842578616 TF-IDF 
26 Q0 CACM-0483 12  0.16318843288700907 TF-IDF 
26 Q0 CACM-2111 13  0.16272682310010747 TF-IDF 
26 Q0 CACM-2345 14  0.1625374969702786 TF-IDF 
26 Q0 CACM-2377 15  0.1600776602132083 TF-IDF 
26 Q0 CACM-0121 16  0.1583979092190149 TF-IDF 
26 Q0 CACM-2709 17  0.15382356442247822 TF-IDF 
26 Q0 CACM-2870 18  0.153765173966745 TF-IDF 
26 Q0 CACM-0059 19  0.1521001216029872 TF-IDF 
26 Q0 CACM-2796 20  0.14818049785526513 TF-IDF 
26 Q0 CACM-2407 21  0.14516241370096064 TF-IDF 
26 Q0 CACM-1462 22  0.1448030524868347 TF-IDF 
26 Q0 CACM-1341 23  0.14410723671158976 TF-IDF 
26 Q0 CACM-1290 24  0.1439860979259862 TF-IDF 
26 Q0 CACM-0617 25  0.14379370111820874 TF-IDF 
26 Q0 CACM-2632 26  0.14314342862907853 TF-IDF 
26 Q0 CACM-3154 27  0.14150658063475752 TF-IDF 
26 Q0 CACM-2319 28  0.14029034164386753 TF-IDF 
26 Q0 CACM-0597 29  0.13915926035024848 TF-IDF 
26 Q0 CACM-0652 30  0.13915926035024848 TF-IDF 
26 Q0 CACM-3128 31  0.1390283529324305 TF-IDF 
26 Q0 CACM-2867 32  0.1386384986207779 TF-IDF 
26 Q0 CACM-0084 33  0.1379512730817791 TF-IDF 
26 Q0 CACM-1755 34  0.135832123033993 TF-IDF 
