13 Q0 CACM-2491 1  0.3850429430505203 TF-IDF 
13 Q0 CACM-2748 2  0.37987333762167597 TF-IDF 
13 Q0 CACM-2464 3  0.3717102057318864 TF-IDF 
13 Q0 CACM-1795 4  0.36799263258460113 TF-IDF 
13 Q0 CACM-2495 5  0.33673835964088217 TF-IDF 
13 Q0 CACM-2897 6  0.25379651436014267 TF-IDF 
13 Q0 CACM-1655 7  0.24716488123278046 TF-IDF 
13 Q0 CACM-0797 8  0.24476509367385074 TF-IDF 
13 Q0 CACM-1289 9  0.21900034697134013 TF-IDF 
13 Q0 CACM-1947 10  0.2183853640536046 TF-IDF 
13 Q0 CACM-1362 11  0.2125382062918109 TF-IDF 
13 Q0 CACM-2611 12  0.20865178099864862 TF-IDF 
13 Q0 CACM-0230 13  0.20805032962277314 TF-IDF 
13 Q0 CACM-1064 14  0.20805032962277314 TF-IDF 
13 Q0 CACM-0267 15  0.20609028388268813 TF-IDF 
13 Q0 CACM-0066 16  0.20472070711811424 TF-IDF 
13 Q0 CACM-0048 17  0.2030392920441322 TF-IDF 
13 Q0 CACM-0031 18  0.20051271847506957 TF-IDF 
13 Q0 CACM-0195 19  0.18937312300423237 TF-IDF 
13 Q0 CACM-1414 20  0.1891366632934301 TF-IDF 
13 Q0 CACM-1992 21  0.18462738552516206 TF-IDF 
13 Q0 CACM-0164 22  0.1800807555733266 TF-IDF 
13 Q0 CACM-1231 23  0.17851389784144142 TF-IDF 
13 Q0 CACM-1901 24  0.17349896030580458 TF-IDF 
13 Q0 CACM-2835 25  0.16931794566828656 TF-IDF 
13 Q0 CACM-1275 26  0.16644026369821852 TF-IDF 
13 Q0 CACM-2745 27  0.15976281075057516 TF-IDF 
13 Q0 CACM-0117 28  0.15757066112666077 TF-IDF 
13 Q0 CACM-1187 29  0.15494164609437194 TF-IDF 
13 Q0 CACM-2078 30  0.154127225889732 TF-IDF 
13 Q0 CACM-2711 31  0.1521550578576906 TF-IDF 
13 Q0 CACM-1204 32  0.14888778699499217 TF-IDF 
13 Q0 CACM-2904 33  0.14613708888441285 TF-IDF 
13 Q0 CACM-2680 34  0.1444260646558922 TF-IDF 
13 Q0 CACM-1232 35  0.14202984225317428 TF-IDF 
13 Q0 CACM-0149 36  0.14168707016934806 TF-IDF 
13 Q0 CACM-2508 37  0.14006280989036513 TF-IDF 
13 Q0 CACM-2533 38  0.1391312740439258 TF-IDF 
13 Q0 CACM-1065 39  0.1387002197485154 TF-IDF 
13 Q0 CACM-2107 40  0.13819119786795336 TF-IDF 
13 Q0 CACM-3080 41  0.13799132166491287 TF-IDF 
13 Q0 CACM-2537 42  0.13714534781889176 TF-IDF 
13 Q0 CACM-3129 43  0.13699163531654646 TF-IDF 
13 Q0 CACM-1757 44  0.13642644565427747 TF-IDF 
13 Q0 CACM-1756 45  0.13634864856304732 TF-IDF 
13 Q0 CACM-1652 46  0.13523793338962944 TF-IDF 
13 Q0 CACM-2586 47  0.13422601911146653 TF-IDF 
13 Q0 CACM-1969 48  0.13040330575999512 TF-IDF 
13 Q0 CACM-2834 49  0.1298558557743308 TF-IDF 
13 Q0 CACM-1369 50  0.12843935490810998 TF-IDF 
13 Q0 CACM-2133 51  0.12750942172139637 TF-IDF 
13 Q0 CACM-3171 52  0.12522884222221495 TF-IDF 
13 Q0 CACM-2530 53  0.1243919363656747 TF-IDF 
13 Q0 CACM-2559 54  0.12322097444080253 TF-IDF 
13 Q0 CACM-3054 55  0.12282652572317243 TF-IDF 
13 Q0 CACM-0333 56  0.11754193841642009 TF-IDF 
13 Q0 CACM-2964 57  0.11630450919972699 TF-IDF 
13 Q0 CACM-2253 58  0.11317838628697423 TF-IDF 
13 Q0 CACM-1670 59  0.11298093741092007 TF-IDF 
13 Q0 CACM-2736 60  0.11216243413076322 TF-IDF 
13 Q0 CACM-1195 61  0.11058466826132331 TF-IDF 
13 Q0 CACM-2645 62  0.1084362111364582 TF-IDF 
13 Q0 CACM-0093 63  0.10669247672962723 TF-IDF 
13 Q0 CACM-1708 64  0.10559422440018879 TF-IDF 
13 Q0 CACM-2929 65  0.10530412424107509 TF-IDF 
13 Q0 CACM-2616 66  0.1051520220161915 TF-IDF 
13 Q0 CACM-2892 67  0.10477554098274959 TF-IDF 
13 Q0 CACM-2863 68  0.10354996993092833 TF-IDF 
13 Q0 CACM-1886 69  0.10026152367677697 TF-IDF 
13 Q0 CACM-3066 70  0.10025635923753479 TF-IDF 
13 Q0 CACM-2389 71  0.0989681128543386 TF-IDF 
13 Q0 CACM-1564 72  0.0950004842851712 TF-IDF 
13 Q0 CACM-2552 73  0.09468656150211618 TF-IDF 
13 Q0 CACM-1523 74  0.09445432428614967 TF-IDF 
13 Q0 CACM-2836 75  0.09261964819298088 TF-IDF 
13 Q0 CACM-1651 76  0.0914892796923953 TF-IDF 
13 Q0 CACM-1066 77  0.08853205515862686 TF-IDF 
13 Q0 CACM-2290 78  0.08722838189979523 TF-IDF 
13 Q0 CACM-1030 79  0.0861688430066173 TF-IDF 
13 Q0 CACM-1465 80  0.08572868157174224 TF-IDF 
13 Q0 CACM-1973 81  0.08521790535190457 TF-IDF 
13 Q0 CACM-2126 82  0.08396270824850255 TF-IDF 
13 Q0 CACM-2230 83  0.08302693691353699 TF-IDF 
13 Q0 CACM-1331 84  0.08249366875718367 TF-IDF 
13 Q0 CACM-2944 85  0.08230194690079874 TF-IDF 
13 Q0 CACM-1345 86  0.08158836455795024 TF-IDF 
13 Q0 CACM-1786 87  0.08139486888743705 TF-IDF 
13 Q0 CACM-3053 88  0.08075532701719915 TF-IDF 
13 Q0 CACM-3134 89  0.08034864862600354 TF-IDF 
13 Q0 CACM-2816 90  0.07931487058539191 TF-IDF 
13 Q0 CACM-0124 91  0.07924672533604422 TF-IDF 
13 Q0 CACM-1676 92  0.07863100505866828 TF-IDF 
13 Q0 CACM-2411 93  0.07832752660389776 TF-IDF 
13 Q0 CACM-2858 94  0.07769641311503252 TF-IDF 
13 Q0 CACM-3005 95  0.0765325550081943 TF-IDF 
13 Q0 CACM-2374 96  0.07629544479497904 TF-IDF 
13 Q0 CACM-2716 97  0.07619320568394022 TF-IDF 
13 Q0 CACM-1352 98  0.07551823748283454 TF-IDF 
13 Q0 CACM-1429 99  0.07551823748283454 TF-IDF 
13 Q0 CACM-2498 100  0.07419869888478842 TF-IDF 
