36 Q0 CACM-2982 1  0.32984351340538376 TF-IDF 
36 Q0 CACM-2084 2  0.24576242556647276 TF-IDF 
36 Q0 CACM-1335 3  0.23687133737416527 TF-IDF 
36 Q0 CACM-1162 4  0.23366450565028987 TF-IDF 
36 Q0 CACM-2030 5  0.22966376485005702 TF-IDF 
36 Q0 CACM-0204 6  0.2222109319199048 TF-IDF 
36 Q0 CACM-1073 7  0.22216964777180276 TF-IDF 
36 Q0 CACM-2811 8  0.21764880158039804 TF-IDF 
36 Q0 CACM-2492 9  0.21553353219875285 TF-IDF 
36 Q0 CACM-1548 10  0.1891137139054062 TF-IDF 
36 Q0 CACM-1669 11  0.1874199298088237 TF-IDF 
36 Q0 CACM-1527 12  0.18632393696668867 TF-IDF 
36 Q0 CACM-1668 13  0.18381570038942324 TF-IDF 
36 Q0 CACM-1989 14  0.1785249767157557 TF-IDF 
36 Q0 CACM-2581 15  0.17745665930666055 TF-IDF 
36 Q0 CACM-2350 16  0.17474477918007672 TF-IDF 
36 Q0 CACM-1917 17  0.17378938945909103 TF-IDF 
36 Q0 CACM-2739 18  0.1694445007636307 TF-IDF 
36 Q0 CACM-2301 19  0.16756511882309277 TF-IDF 
36 Q0 CACM-3184 20  0.16482246902507433 TF-IDF 
36 Q0 CACM-1399 21  0.1613386980936081 TF-IDF 
36 Q0 CACM-0344 22  0.16128683965106855 TF-IDF 
36 Q0 CACM-0544 23  0.16128683965106855 TF-IDF 
36 Q0 CACM-1265 24  0.16066487052426973 TF-IDF 
36 Q0 CACM-3198 25  0.16056670453377705 TF-IDF 
36 Q0 CACM-1818 26  0.15959441980021666 TF-IDF 
36 Q0 CACM-2246 27  0.15687954821389938 TF-IDF 
36 Q0 CACM-2481 28  0.15597881505520791 TF-IDF 
36 Q0 CACM-1767 29  0.15516764908314556 TF-IDF 
36 Q0 CACM-0510 30  0.15360651395339858 TF-IDF 
36 Q0 CACM-1454 31  0.15323683680004735 TF-IDF 
36 Q0 CACM-2641 32  0.1529879205497577 TF-IDF 
36 Q0 CACM-2110 33  0.15164313633188797 TF-IDF 
36 Q0 CACM-1455 34  0.15097256509855222 TF-IDF 
36 Q0 CACM-1149 35  0.15066523467954146 TF-IDF 
36 Q0 CACM-0028 36  0.14992227895935398 TF-IDF 
36 Q0 CACM-3045 37  0.14962843298010162 TF-IDF 
36 Q0 CACM-1837 38  0.14925637359102928 TF-IDF 
36 Q0 CACM-1921 39  0.14925637359102928 TF-IDF 
36 Q0 CACM-2733 40  0.148283444490407 TF-IDF 
36 Q0 CACM-2112 41  0.14787149906806674 TF-IDF 
36 Q0 CACM-0778 42  0.14733433968150556 TF-IDF 
36 Q0 CACM-1178 43  0.14729981397386913 TF-IDF 
36 Q0 CACM-1612 44  0.14614904225981834 TF-IDF 
36 Q0 CACM-1496 45  0.14521950330558214 TF-IDF 
36 Q0 CACM-1860 46  0.1440639358709629 TF-IDF 
36 Q0 CACM-0354 47  0.14207239897859464 TF-IDF 
36 Q0 CACM-2880 48  0.14112860488553572 TF-IDF 
36 Q0 CACM-1287 49  0.14024942578353786 TF-IDF 
36 Q0 CACM-2126 50  0.1395432097039616 TF-IDF 
36 Q0 CACM-2091 51  0.1379321544062209 TF-IDF 
36 Q0 CACM-0082 52  0.13696839516321951 TF-IDF 
36 Q0 CACM-1787 53  0.1366911888767739 TF-IDF 
36 Q0 CACM-2050 54  0.13606026524216108 TF-IDF 
36 Q0 CACM-2509 55  0.1355726781403211 TF-IDF 
36 Q0 CACM-1395 56  0.13507319130550471 TF-IDF 
36 Q0 CACM-1865 57  0.1350248294760467 TF-IDF 
36 Q0 CACM-2906 58  0.13443859003995867 TF-IDF 
36 Q0 CACM-1184 59  0.1335306565719978 TF-IDF 
36 Q0 CACM-1794 60  0.13330178866308165 TF-IDF 
36 Q0 CACM-2310 61  0.13201145246594922 TF-IDF 
36 Q0 CACM-0633 62  0.13193774082744347 TF-IDF 
36 Q0 CACM-2059 63  0.1317341492666949 TF-IDF 
