20 Q0 CACM-1963 1  0.4395548574400309 TF-IDF 
20 Q0 CACM-2199 2  0.37980730694666986 TF-IDF 
20 Q0 CACM-2506 3  0.37980730694666986 TF-IDF 
20 Q0 CACM-2172 4  0.32741838181639304 TF-IDF 
20 Q0 CACM-2630 5  0.2973216356083808 TF-IDF 
20 Q0 CACM-2442 6  0.2753602975363357 TF-IDF 
20 Q0 CACM-2290 7  0.2678877669406852 TF-IDF 
20 Q0 CACM-1047 8  0.2550131669392482 TF-IDF 
20 Q0 CACM-2934 9  0.2534851988255946 TF-IDF 
20 Q0 CACM-1563 10  0.2467949099496672 TF-IDF 
20 Q0 CACM-2335 11  0.2380922144466834 TF-IDF 
20 Q0 CACM-0749 12  0.22408679006746673 TF-IDF 
20 Q0 CACM-2490 13  0.2239512801934911 TF-IDF 
20 Q0 CACM-1481 14  0.2182789212109287 TF-IDF 
20 Q0 CACM-2430 15  0.2182789212109287 TF-IDF 
20 Q0 CACM-2461 16  0.2182789212109287 TF-IDF 
20 Q0 CACM-2752 17  0.21237949090793065 TF-IDF 
20 Q0 CACM-0315 18  0.21163752395260746 TF-IDF 
20 Q0 CACM-2133 19  0.21163752395260746 TF-IDF 
20 Q0 CACM-2758 20  0.21163752395260746 TF-IDF 
20 Q0 CACM-0955 21  0.2107910556241743 TF-IDF 
20 Q0 CACM-1952 22  0.20734145253464614 TF-IDF 
20 Q0 CACM-0349 23  0.20049870690247024 TF-IDF 
20 Q0 CACM-0371 24  0.19976865929659884 TF-IDF 
20 Q0 CACM-1660 25  0.19582248294938803 TF-IDF 
20 Q0 CACM-1796 26  0.1921350531405578 TF-IDF 
20 Q0 CACM-0635 27  0.19047377155734674 TF-IDF 
20 Q0 CACM-0777 28  0.19047377155734674 TF-IDF 
20 Q0 CACM-0936 29  0.19047377155734674 TF-IDF 
20 Q0 CACM-0956 30  0.19047377155734674 TF-IDF 
20 Q0 CACM-2368 31  0.19019694487188715 TF-IDF 
20 Q0 CACM-1707 32  0.188976121330518 TF-IDF 
20 Q0 CACM-3139 33  0.18664076487254622 TF-IDF 
20 Q0 CACM-0256 34  0.18140359195937783 TF-IDF 
20 Q0 CACM-0285 35  0.18140359195937783 TF-IDF 
20 Q0 CACM-0301 36  0.18140359195937783 TF-IDF 
20 Q0 CACM-0511 37  0.18140359195937783 TF-IDF 
20 Q0 CACM-0896 38  0.18140359195937783 TF-IDF 
20 Q0 CACM-1151 39  0.18140359195937783 TF-IDF 
20 Q0 CACM-1876 40  0.18140359195937783 TF-IDF 
20 Q0 CACM-2778 41  0.18140359195937783 TF-IDF 
20 Q0 CACM-2007 42  0.17979179336693898 TF-IDF 
20 Q0 CACM-2790 43  0.1785918446271235 TF-IDF 
20 Q0 CACM-2805 44  0.17416244649234575 TF-IDF 
20 Q0 CACM-2695 45  0.174127190408816 TF-IDF 
20 Q0 CACM-0496 46  0.1731579741430425 TF-IDF 
20 Q0 CACM-0660 47  0.1731579741430425 TF-IDF 
20 Q0 CACM-2405 48  0.1721001859602098 TF-IDF 
20 Q0 CACM-2986 49  0.1682329951050433 TF-IDF 
20 Q0 CACM-2134 50  0.16562710842446018 TF-IDF 
20 Q0 CACM-2769 51  0.1655721147794737 TF-IDF 
20 Q0 CACM-2780 52  0.16470985925111514 TF-IDF 
20 Q0 CACM-1983 53  0.16370919090819652 TF-IDF 
20 Q0 CACM-2161 54  0.16370919090819652 TF-IDF 
20 Q0 CACM-3152 55  0.16011481746705264 TF-IDF 
20 Q0 CACM-2177 56  0.15907702038242083 TF-IDF 
20 Q0 CACM-0751 57  0.1587281429644556 TF-IDF 
20 Q0 CACM-3115 58  0.15720010927904526 TF-IDF 
20 Q0 CACM-2052 59  0.15021942234889316 TF-IDF 
