35 Q0 CACM-2090 1  0.8085398234947613 TF-IDF 
35 Q0 CACM-2932 2  0.5765715335207268 TF-IDF 
35 Q0 CACM-2165 3  0.47043814645871573 TF-IDF 
35 Q0 CACM-1397 4  0.43910127474026567 TF-IDF 
35 Q0 CACM-3007 5  0.43556553403138093 TF-IDF 
35 Q0 CACM-1474 6  0.4334839875064978 TF-IDF 
35 Q0 CACM-2836 7  0.4316634924283619 TF-IDF 
35 Q0 CACM-2414 8  0.3883693985399106 TF-IDF 
35 Q0 CACM-2850 9  0.3808486609298845 TF-IDF 
35 Q0 CACM-2385 10  0.3791172272007305 TF-IDF 
35 Q0 CACM-0762 11  0.37085884266529967 TF-IDF 
35 Q0 CACM-2323 12  0.3655685695405196 TF-IDF 
35 Q0 CACM-0371 13  0.362377070239854 TF-IDF 
35 Q0 CACM-0717 14  0.3604788948301318 TF-IDF 
35 Q0 CACM-3175 15  0.35323461562638386 TF-IDF 
35 Q0 CACM-1386 16  0.3448111765451728 TF-IDF 
35 Q0 CACM-0278 17  0.3440527027259792 TF-IDF 
35 Q0 CACM-0393 18  0.3406639929214586 TF-IDF 
35 Q0 CACM-2681 19  0.32699963283974215 TF-IDF 
35 Q0 CACM-2166 20  0.3144463561144295 TF-IDF 
35 Q0 CACM-1763 21  0.3101740208499724 TF-IDF 
35 Q0 CACM-1214 22  0.3075614342798525 TF-IDF 
35 Q0 CACM-1396 23  0.3071618868832532 TF-IDF 
35 Q0 CACM-2170 24  0.2994678992878739 TF-IDF 
35 Q0 CACM-1667 25  0.29900973450719076 TF-IDF 
35 Q0 CACM-1893 26  0.29900973450719076 TF-IDF 
35 Q0 CACM-1644 27  0.2984466536482374 TF-IDF 
35 Q0 CACM-0064 28  0.2973490918150801 TF-IDF 
35 Q0 CACM-3071 29  0.2967591450022968 TF-IDF 
35 Q0 CACM-2167 30  0.29596913119903223 TF-IDF 
35 Q0 CACM-0265 31  0.2951705926384362 TF-IDF 
35 Q0 CACM-2169 32  0.28765582188722194 TF-IDF 
35 Q0 CACM-0340 33  0.273236332537504 TF-IDF 
35 Q0 CACM-0341 34  0.273236332537504 TF-IDF 
35 Q0 CACM-2325 35  0.2692361213849036 TF-IDF 
35 Q0 CACM-0842 36  0.2644567077444805 TF-IDF 
35 Q0 CACM-1020 37  0.2590267944746965 TF-IDF 
35 Q0 CACM-0125 38  0.2580565362854204 TF-IDF 
35 Q0 CACM-0055 39  0.2575569743504264 TF-IDF 
35 Q0 CACM-0044 40  0.25675161253921197 TF-IDF 
35 Q0 CACM-0646 41  0.24925222440434025 TF-IDF 
35 Q0 CACM-0937 42  0.24925222440434025 TF-IDF 
35 Q0 CACM-1689 43  0.24881182060317883 TF-IDF 
35 Q0 CACM-2430 44  0.2470886725399919 TF-IDF 
35 Q0 CACM-3203 45  0.2460018427114357 TF-IDF 
35 Q0 CACM-2038 46  0.2448566518502837 TF-IDF 
35 Q0 CACM-2045 47  0.2448566518502837 TF-IDF 
35 Q0 CACM-1080 48  0.24447461332302986 TF-IDF 
35 Q0 CACM-1940 49  0.24243203033130245 TF-IDF 
35 Q0 CACM-2676 50  0.24171851010242396 TF-IDF 
35 Q0 CACM-0021 51  0.23957803413790302 TF-IDF 
35 Q0 CACM-2458 52  0.23944172918105386 TF-IDF 
35 Q0 CACM-0351 53  0.23928213542816668 TF-IDF 
35 Q0 CACM-0719 54  0.2389341612751638 TF-IDF 
35 Q0 CACM-0705 55  0.23825789739195982 TF-IDF 
35 Q0 CACM-2560 56  0.23662210653743304 TF-IDF 
35 Q0 CACM-1935 57  0.23563026638016954 TF-IDF 
35 Q0 CACM-2714 58  0.23559644757791598 TF-IDF 
35 Q0 CACM-2490 59  0.2316324911170104 TF-IDF 
35 Q0 CACM-0112 60  0.23073130509776835 TF-IDF 
35 Q0 CACM-0325 61  0.23073130509776835 TF-IDF 
35 Q0 CACM-0342 62  0.23073130509776835 TF-IDF 
35 Q0 CACM-0647 63  0.23073130509776835 TF-IDF 
35 Q0 CACM-2283 64  0.2285877844365281 TF-IDF 
35 Q0 CACM-1450 65  0.22266973546141539 TF-IDF 
35 Q0 CACM-0210 66  0.2211068529173418 TF-IDF 
35 Q0 CACM-0764 67  0.22069950922395232 TF-IDF 
35 Q0 CACM-0878 68  0.22069950922395232 TF-IDF 
35 Q0 CACM-1599 69  0.22069950922395232 TF-IDF 
35 Q0 CACM-2532 70  0.217885599085083 TF-IDF 
35 Q0 CACM-0496 71  0.21661621585991897 TF-IDF 
35 Q0 CACM-0206 72  0.2156138859367057 TF-IDF 
35 Q0 CACM-0819 73  0.2156138859367057 TF-IDF 
35 Q0 CACM-0634 74  0.21560563789143852 TF-IDF 
35 Q0 CACM-2516 75  0.21461109829814712 TF-IDF 
35 Q0 CACM-2266 76  0.21443681709810686 TF-IDF 
35 Q0 CACM-1524 77  0.21419348102385954 TF-IDF 
35 Q0 CACM-2270 78  0.21394804229434633 TF-IDF 
35 Q0 CACM-0888 79  0.21273026552853555 TF-IDF 
35 Q0 CACM-2164 80  0.2125836515024021 TF-IDF 
35 Q0 CACM-1210 81  0.21150863366964673 TF-IDF 
35 Q0 CACM-0179 82  0.21150369633962096 TF-IDF 
35 Q0 CACM-0180 83  0.21150369633962096 TF-IDF 
35 Q0 CACM-0181 84  0.21150369633962096 TF-IDF 
35 Q0 CACM-0182 85  0.21150369633962096 TF-IDF 
35 Q0 CACM-0226 86  0.21150369633962096 TF-IDF 
35 Q0 CACM-0388 87  0.21150369633962096 TF-IDF 
35 Q0 CACM-1037 88  0.21150369633962096 TF-IDF 
35 Q0 CACM-0765 89  0.21113716605170763 TF-IDF 
35 Q0 CACM-2096 90  0.20842174774374356 TF-IDF 
35 Q0 CACM-1216 91  0.2080621292158833 TF-IDF 
35 Q0 CACM-1392 92  0.20683448152124156 TF-IDF 
35 Q0 CACM-0111 93  0.206466452548804 TF-IDF 
35 Q0 CACM-2466 94  0.2060489836713655 TF-IDF 
35 Q0 CACM-0099 95  0.20604557948034113 TF-IDF 
35 Q0 CACM-1696 96  0.20543490475264212 TF-IDF 
35 Q0 CACM-3189 97  0.2040512582678159 TF-IDF 
35 Q0 CACM-2440 98  0.20396888041349032 TF-IDF 
35 Q0 CACM-0526 99  0.2036353367179998 TF-IDF 
35 Q0 CACM-0928 100  0.2036353367179998 TF-IDF 
