10 Q0 CACM-0249 1  0.4943590252391869 TF-IDF 
10 Q0 CACM-2316 2  0.4579846693827733 TF-IDF 
10 Q0 CACM-2603 3  0.40964771479766093 TF-IDF 
10 Q0 CACM-0141 4  0.39952517780759944 TF-IDF 
10 Q0 CACM-1302 5  0.39729851222493656 TF-IDF 
10 Q0 CACM-1795 6  0.37403685481635107 TF-IDF 
10 Q0 CACM-2685 7  0.3735002444891035 TF-IDF 
10 Q0 CACM-1466 8  0.3627089141437623 TF-IDF 
10 Q0 CACM-0392 9  0.3614751608735423 TF-IDF 
10 Q0 CACM-1158 10  0.34763619819681957 TF-IDF 
10 Q0 CACM-2714 11  0.34324292373751597 TF-IDF 
10 Q0 CACM-1102 12  0.3224079236833442 TF-IDF 
10 Q0 CACM-2814 13  0.3121730002228322 TF-IDF 
10 Q0 CACM-1367 14  0.30900995395272846 TF-IDF 
10 Q0 CACM-2785 15  0.30863640982106605 TF-IDF 
10 Q0 CACM-1262 16  0.3080812266510578 TF-IDF 
10 Q0 CACM-2973 17  0.30506082246820426 TF-IDF 
10 Q0 CACM-2700 18  0.3028449302338808 TF-IDF 
10 Q0 CACM-0651 19  0.29798331839452163 TF-IDF 
10 Q0 CACM-2896 20  0.29043488288163516 TF-IDF 
10 Q0 CACM-0463 21  0.2901671313150098 TF-IDF 
10 Q0 CACM-1142 22  0.2901671313150098 TF-IDF 
10 Q0 CACM-1828 23  0.2788101252009863 TF-IDF 
10 Q0 CACM-2182 24  0.27110637065515675 TF-IDF 
10 Q0 CACM-2266 25  0.26470566956129754 TF-IDF 
10 Q0 CACM-2295 26  0.2637883011954635 TF-IDF 
10 Q0 CACM-0628 27  0.26222532018717903 TF-IDF 
10 Q0 CACM-0762 28  0.25231924462174765 TF-IDF 
10 Q0 CACM-0920 29  0.25231924462174765 TF-IDF 
10 Q0 CACM-1098 30  0.247124934748931 TF-IDF 
10 Q0 CACM-2895 31  0.2461532253830932 TF-IDF 
10 Q0 CACM-2705 32  0.24392715061144088 TF-IDF 
10 Q0 CACM-1703 33  0.24035369010932742 TF-IDF 
10 Q0 CACM-1366 34  0.23255666355318627 TF-IDF 
10 Q0 CACM-3075 35  0.23133940869222638 TF-IDF 
10 Q0 CACM-1601 36  0.224970928610451 TF-IDF 
10 Q0 CACM-2952 37  0.22326406995130557 TF-IDF 
10 Q0 CACM-0034 38  0.22245356227569402 TF-IDF 
10 Q0 CACM-1459 39  0.2136743324385867 TF-IDF 
