16 Q0 CACM-1461 1  0.4154475728284926 TF-IDF 
16 Q0 CACM-3141 2  0.33464869206621745 TF-IDF 
16 Q0 CACM-2452 3  0.304843139371875 TF-IDF 
16 Q0 CACM-2114 4  0.29871024531312085 TF-IDF 
16 Q0 CACM-2740 5  0.2884387436315329 TF-IDF 
16 Q0 CACM-2629 6  0.2832821901890517 TF-IDF 
16 Q0 CACM-1736 7  0.2800964081238965 TF-IDF 
16 Q0 CACM-0409 8  0.2739450783237412 TF-IDF 
16 Q0 CACM-3068 9  0.27217293508638685 TF-IDF 
16 Q0 CACM-0855 10  0.26526201650069076 TF-IDF 
16 Q0 CACM-2080 11  0.2603656959680636 TF-IDF 
16 Q0 CACM-3043 12  0.25936910856658735 TF-IDF 
16 Q0 CACM-1210 13  0.2567602777811965 TF-IDF 
16 Q0 CACM-0307 14  0.2509337359277131 TF-IDF 
16 Q0 CACM-2009 15  0.24855790987175116 TF-IDF 
16 Q0 CACM-2432 16  0.24855790987175116 TF-IDF 
16 Q0 CACM-2160 17  0.24854035056340015 TF-IDF 
16 Q0 CACM-2378 18  0.24765744269693715 TF-IDF 
16 Q0 CACM-3119 19  0.24743566409824325 TF-IDF 
16 Q0 CACM-1750 20  0.24687333362412192 TF-IDF 
16 Q0 CACM-0395 21  0.24079047518825894 TF-IDF 
16 Q0 CACM-2345 22  0.239608530303639 TF-IDF 
16 Q0 CACM-1191 23  0.2377266971946756 TF-IDF 
16 Q0 CACM-2407 24  0.23562285607019692 TF-IDF 
16 Q0 CACM-0412 25  0.23046107740894173 TF-IDF 
16 Q0 CACM-1462 26  0.22950281806050607 TF-IDF 
16 Q0 CACM-2688 27  0.229143755250621 TF-IDF 
16 Q0 CACM-1076 28  0.2266263295889496 TF-IDF 
16 Q0 CACM-0296 29  0.2227617337708162 TF-IDF 
16 Q0 CACM-0858 30  0.22141846527735773 TF-IDF 
16 Q0 CACM-2477 31  0.22015129160069388 TF-IDF 
16 Q0 CACM-0776 32  0.21792215235603052 TF-IDF 
16 Q0 CACM-0269 33  0.21755481205597146 TF-IDF 
16 Q0 CACM-0786 34  0.21742723870752564 TF-IDF 
16 Q0 CACM-0043 35  0.21672428449524409 TF-IDF 
16 Q0 CACM-0225 36  0.21672428449524409 TF-IDF 
16 Q0 CACM-0525 37  0.21661621585991897 TF-IDF 
16 Q0 CACM-2376 38  0.21564309212890795 TF-IDF 
16 Q0 CACM-0507 39  0.21508605936661124 TF-IDF 
16 Q0 CACM-2704 40  0.21459947178848288 TF-IDF 
16 Q0 CACM-0476 41  0.21423049978315659 TF-IDF 
16 Q0 CACM-0581 42  0.21423049978315659 TF-IDF 
16 Q0 CACM-0394 43  0.21403597794511905 TF-IDF 
16 Q0 CACM-0428 44  0.21403597794511905 TF-IDF 
16 Q0 CACM-2111 45  0.21248314783311753 TF-IDF 
16 Q0 CACM-2320 46  0.212463479712848 TF-IDF 
16 Q0 CACM-2342 47  0.21069480335554103 TF-IDF 
16 Q0 CACM-2317 48  0.21006644709249622 TF-IDF 
16 Q0 CACM-2184 49  0.2100247353100987 TF-IDF 
16 Q0 CACM-2522 50  0.20902229379872056 TF-IDF 
16 Q0 CACM-3114 51  0.2081557930644413 TF-IDF 
16 Q0 CACM-1755 52  0.2067464285644082 TF-IDF 
16 Q0 CACM-2524 53  0.20631447961906196 TF-IDF 
16 Q0 CACM-3002 54  0.20574676067919348 TF-IDF 
16 Q0 CACM-1846 55  0.20564664635411606 TF-IDF 
16 Q0 CACM-0243 56  0.20457015628905922 TF-IDF 
16 Q0 CACM-0477 57  0.2044927497930131 TF-IDF 
16 Q0 CACM-0821 58  0.2044927497930131 TF-IDF 
16 Q0 CACM-2168 59  0.20403816556902005 TF-IDF 
16 Q0 CACM-2574 60  0.2027709264743233 TF-IDF 
16 Q0 CACM-0892 61  0.2027387640291533 TF-IDF 
16 Q0 CACM-1748 62  0.2027104913551116 TF-IDF 
16 Q0 CACM-1032 63  0.20232017051197373 TF-IDF 
16 Q0 CACM-1753 64  0.20009220659086482 TF-IDF 
16 Q0 CACM-1749 65  0.19655796063618194 TF-IDF 
16 Q0 CACM-1324 66  0.19621888737623236 TF-IDF 
16 Q0 CACM-2069 67  0.19616722383678198 TF-IDF 
16 Q0 CACM-1135 68  0.19415865433600302 TF-IDF 
16 Q0 CACM-2439 69  0.1939576597958506 TF-IDF 
16 Q0 CACM-2140 70  0.19313435715447524 TF-IDF 
16 Q0 CACM-2482 71  0.19270991175820681 TF-IDF 
16 Q0 CACM-0107 72  0.19263238015060716 TF-IDF 
16 Q0 CACM-2379 73  0.1910002280329882 TF-IDF 
16 Q0 CACM-1026 74  0.1903545080124175 TF-IDF 
16 Q0 CACM-0493 75  0.1901027691560387 TF-IDF 
16 Q0 CACM-0980 76  0.18963181802410528 TF-IDF 
16 Q0 CACM-2319 77  0.18760956896940645 TF-IDF 
16 Q0 CACM-0121 78  0.1873543707537339 TF-IDF 
16 Q0 CACM-1387 79  0.1870936823539251 TF-IDF 
16 Q0 CACM-2867 80  0.1854189852816741 TF-IDF 
16 Q0 CACM-2357 81  0.18519906704408162 TF-IDF 
16 Q0 CACM-0059 82  0.18506853825537395 TF-IDF 
16 Q0 CACM-0822 83  0.1836262311754542 TF-IDF 
16 Q0 CACM-1959 84  0.18356661846184424 TF-IDF 
16 Q0 CACM-1058 85  0.1834594096672449 TF-IDF 
16 Q0 CACM-1922 86  0.18342596638202072 TF-IDF 
16 Q0 CACM-0911 87  0.18295196403714972 TF-IDF 
16 Q0 CACM-2985 88  0.18287356858263099 TF-IDF 
16 Q0 CACM-1728 89  0.18195790734093098 TF-IDF 
16 Q0 CACM-1961 90  0.18150650244759897 TF-IDF 
16 Q0 CACM-1226 91  0.18142246233468579 TF-IDF 
16 Q0 CACM-2174 92  0.18070877217855888 TF-IDF 
16 Q0 CACM-1475 93  0.17910089208308572 TF-IDF 
16 Q0 CACM-1514 94  0.1779550095300191 TF-IDF 
16 Q0 CACM-1747 95  0.17791626145164324 TF-IDF 
16 Q0 CACM-1854 96  0.17740220952000618 TF-IDF 
16 Q0 CACM-3073 97  0.17731591850124526 TF-IDF 
16 Q0 CACM-0618 98  0.17455507515633806 TF-IDF 
16 Q0 CACM-2920 99  0.17442292971656753 TF-IDF 
16 Q0 CACM-1199 100  0.1737196104717957 TF-IDF 
