63 Q0 CACM-0371 1  0.5580538541145079 TF-IDF 
63 Q0 CACM-3061 2  0.4848349764817236 TF-IDF 
63 Q0 CACM-2973 3  0.43879420718781137 TF-IDF 
63 Q0 CACM-1795 4  0.42005778448382824 TF-IDF 
63 Q0 CACM-1158 5  0.4070798990173109 TF-IDF 
63 Q0 CACM-0141 6  0.39952517780759944 TF-IDF 
63 Q0 CACM-2325 7  0.39872377268070225 TF-IDF 
63 Q0 CACM-1302 8  0.39729851222493656 TF-IDF 
63 Q0 CACM-2685 9  0.39544868786897724 TF-IDF 
63 Q0 CACM-2714 10  0.3795906643666062 TF-IDF 
63 Q0 CACM-2896 11  0.37135297113735866 TF-IDF 
63 Q0 CACM-1367 12  0.36184879912649853 TF-IDF 
63 Q0 CACM-0392 13  0.3614751608735423 TF-IDF 
63 Q0 CACM-2781 14  0.36123534842540284 TF-IDF 
63 Q0 CACM-2007 15  0.35958358673387797 TF-IDF 
63 Q0 CACM-2884 16  0.35333584179088084 TF-IDF 
63 Q0 CACM-3075 17  0.34596802416617534 TF-IDF 
63 Q0 CACM-1262 18  0.336331698328123 TF-IDF 
63 Q0 CACM-2266 19  0.3302864639911048 TF-IDF 
63 Q0 CACM-1952 20  0.31727963535342174 TF-IDF 
63 Q0 CACM-3166 21  0.3160735812001778 TF-IDF 
63 Q0 CACM-2700 22  0.3156976223031762 TF-IDF 
63 Q0 CACM-0270 23  0.3073022089693725 TF-IDF 
63 Q0 CACM-1342 24  0.2996529889448983 TF-IDF 
63 Q0 CACM-1660 25  0.2996529889448983 TF-IDF 
63 Q0 CACM-2417 26  0.2965392443782592 TF-IDF 
63 Q0 CACM-1828 27  0.2910037048564717 TF-IDF 
63 Q0 CACM-2785 28  0.281321178460727 TF-IDF 
63 Q0 CACM-2226 29  0.2771149574322153 TF-IDF 
63 Q0 CACM-1551 30  0.27699262289093995 TF-IDF 
63 Q0 CACM-2950 31  0.2734595226113207 TF-IDF 
63 Q0 CACM-1601 32  0.2720081880635542 TF-IDF 
63 Q0 CACM-2182 33  0.27110637065515675 TF-IDF 
63 Q0 CACM-0804 34  0.2696876900504085 TF-IDF 
63 Q0 CACM-2952 35  0.26522432935400536 TF-IDF 
