50 Q0 CACM-2278 1  0.3906621799930956 TF-IDF 
50 Q0 CACM-2288 2  0.3029967471735753 TF-IDF 
50 Q0 CACM-1927 3  0.2799555421209493 TF-IDF 
50 Q0 CACM-2714 4  0.27148973414533134 TF-IDF 
50 Q0 CACM-1830 5  0.2600249795594574 TF-IDF 
50 Q0 CACM-1811 6  0.25876929260637793 TF-IDF 
50 Q0 CACM-0275 7  0.25584120005431704 TF-IDF 
50 Q0 CACM-0651 8  0.25584120005431704 TF-IDF 
50 Q0 CACM-2070 9  0.2447176696171728 TF-IDF 
50 Q0 CACM-0082 10  0.24326460510017672 TF-IDF 
50 Q0 CACM-0891 11  0.2412035912476207 TF-IDF 
50 Q0 CACM-1457 12  0.2346191268056291 TF-IDF 
50 Q0 CACM-3134 13  0.22481563605232915 TF-IDF 
50 Q0 CACM-3075 14  0.22383113424786932 TF-IDF 
50 Q0 CACM-1699 15  0.22238179400046065 TF-IDF 
50 Q0 CACM-3156 16  0.220768191853544 TF-IDF 
50 Q0 CACM-0239 17  0.2010180857569634 TF-IDF 
50 Q0 CACM-0141 18  0.19976258890379972 TF-IDF 
50 Q0 CACM-1746 19  0.198447399189936 TF-IDF 
50 Q0 CACM-2575 20  0.1954246577374312 TF-IDF 
50 Q0 CACM-2532 21  0.1940864276274129 TF-IDF 
50 Q0 CACM-2530 22  0.1892509685243169 TF-IDF 
50 Q0 CACM-2140 23  0.1843112942547237 TF-IDF 
50 Q0 CACM-2965 24  0.18384379799505068 TF-IDF 
50 Q0 CACM-2976 25  0.18384379799505068 TF-IDF 
50 Q0 CACM-0292 26  0.18156472261919274 TF-IDF 
50 Q0 CACM-1831 27  0.18156472261919274 TF-IDF 
50 Q0 CACM-1681 28  0.1815220826533507 TF-IDF 
50 Q0 CACM-2882 29  0.18115036325149256 TF-IDF 
50 Q0 CACM-0392 30  0.18073758043677116 TF-IDF 
50 Q0 CACM-1302 31  0.18073758043677116 TF-IDF 
50 Q0 CACM-3168 32  0.17873702582852147 TF-IDF 
50 Q0 CACM-2685 33  0.17517642411563977 TF-IDF 
50 Q0 CACM-1262 34  0.17425778557014038 TF-IDF 
50 Q0 CACM-1367 35  0.17042650806681456 TF-IDF 
50 Q0 CACM-2896 36  0.17042650806681456 TF-IDF 
50 Q0 CACM-0634 37  0.16958894873685243 TF-IDF 
50 Q0 CACM-3169 38  0.16932981394280983 TF-IDF 
50 Q0 CACM-0798 39  0.16907067914876722 TF-IDF 
50 Q0 CACM-2519 40  0.16772836228276966 TF-IDF 
50 Q0 CACM-2973 41  0.16464715503874877 TF-IDF 
50 Q0 CACM-0763 42  0.16234981369900317 TF-IDF 
50 Q0 CACM-1158 43  0.15814538288217478 TF-IDF 
50 Q0 CACM-2552 44  0.15634740003319375 TF-IDF 
