56 Q0 CACM-2327 1  0.6612512811762086 TF-IDF 
56 Q0 CACM-1991 2  0.5256768989202244 TF-IDF 
56 Q0 CACM-1678 3  0.48131843977625477 TF-IDF 
56 Q0 CACM-2316 4  0.4022351578656518 TF-IDF 
56 Q0 CACM-2650 5  0.38656734197945664 TF-IDF 
56 Q0 CACM-2813 6  0.38364539692100685 TF-IDF 
56 Q0 CACM-2323 7  0.3802263608726138 TF-IDF 
56 Q0 CACM-1896 8  0.3671470633817809 TF-IDF 
56 Q0 CACM-2842 9  0.3670789300223045 TF-IDF 
56 Q0 CACM-2603 10  0.3662809790423599 TF-IDF 
56 Q0 CACM-2165 11  0.3579131545917466 TF-IDF 
56 Q0 CACM-1898 12  0.3553036097243041 TF-IDF 
56 Q0 CACM-1739 13  0.3543522998281923 TF-IDF 
56 Q0 CACM-2112 14  0.350155744438827 TF-IDF 
56 Q0 CACM-2167 15  0.3289070767215145 TF-IDF 
56 Q0 CACM-1366 16  0.3252288375379443 TF-IDF 
56 Q0 CACM-1993 17  0.3239532912192184 TF-IDF 
56 Q0 CACM-1101 18  0.3150024187940186 TF-IDF 
56 Q0 CACM-1703 19  0.30898568700331963 TF-IDF 
56 Q0 CACM-0086 20  0.3089367841623319 TF-IDF 
56 Q0 CACM-2645 21  0.30721451067880473 TF-IDF 
56 Q0 CACM-0099 22  0.30510330553998555 TF-IDF 
56 Q0 CACM-2921 23  0.30490081207842723 TF-IDF 
56 Q0 CACM-3012 24  0.2999021898676437 TF-IDF 
56 Q0 CACM-2616 25  0.2975857205507874 TF-IDF 
56 Q0 CACM-1397 26  0.2945539047676836 TF-IDF 
56 Q0 CACM-2326 27  0.29318370672968147 TF-IDF 
56 Q0 CACM-1355 28  0.28985294477509016 TF-IDF 
56 Q0 CACM-0249 29  0.28919965783967955 TF-IDF 
56 Q0 CACM-1154 30  0.2875680549583024 TF-IDF 
56 Q0 CACM-0464 31  0.2874979983476191 TF-IDF 
56 Q0 CACM-1395 32  0.2874977123610555 TF-IDF 
56 Q0 CACM-2090 33  0.2874973236271117 TF-IDF 
56 Q0 CACM-1098 34  0.28668462053539856 TF-IDF 
56 Q0 CACM-2061 35  0.2860621171017121 TF-IDF 
56 Q0 CACM-2302 36  0.2829831635981714 TF-IDF 
56 Q0 CACM-2470 37  0.2827200841695632 TF-IDF 
56 Q0 CACM-0671 38  0.2812162806380187 TF-IDF 
56 Q0 CACM-1961 39  0.27840553884343233 TF-IDF 
56 Q0 CACM-2932 40  0.27786997725239043 TF-IDF 
56 Q0 CACM-2705 41  0.27775213582715824 TF-IDF 
56 Q0 CACM-1463 42  0.27325401092437823 TF-IDF 
56 Q0 CACM-2931 43  0.27039993820020525 TF-IDF 
56 Q0 CACM-1048 44  0.26928870530381377 TF-IDF 
56 Q0 CACM-3189 45  0.2662664698521975 TF-IDF 
56 Q0 CACM-2186 46  0.26616187053728174 TF-IDF 
56 Q0 CACM-3199 47  0.2660636541993747 TF-IDF 
56 Q0 CACM-0303 48  0.2659022214542437 TF-IDF 
56 Q0 CACM-3150 49  0.26558360162865025 TF-IDF 
56 Q0 CACM-0021 50  0.2622659846122891 TF-IDF 
56 Q0 CACM-1637 51  0.2596710639247982 TF-IDF 
56 Q0 CACM-2803 52  0.25810865040043424 TF-IDF 
56 Q0 CACM-0055 53  0.2575569743504264 TF-IDF 
56 Q0 CACM-2164 54  0.2572096203048334 TF-IDF 
56 Q0 CACM-2129 55  0.2565867156898994 TF-IDF 
56 Q0 CACM-3035 56  0.25585013040431015 TF-IDF 
56 Q0 CACM-3048 57  0.2556913084353614 TF-IDF 
56 Q0 CACM-1485 58  0.25380056611495266 TF-IDF 
56 Q0 CACM-1533 59  0.25239111560984046 TF-IDF 
56 Q0 CACM-1108 60  0.2522238806533922 TF-IDF 
56 Q0 CACM-1665 61  0.25192434269790753 TF-IDF 
56 Q0 CACM-1453 62  0.25088779972752473 TF-IDF 
56 Q0 CACM-0059 63  0.2498431737901723 TF-IDF 
56 Q0 CACM-2163 64  0.24956668996054168 TF-IDF 
56 Q0 CACM-2317 65  0.24907617113601047 TF-IDF 
56 Q0 CACM-1503 66  0.2486064358800283 TF-IDF 
56 Q0 CACM-2554 67  0.2481329223536705 TF-IDF 
56 Q0 CACM-2264 68  0.24712123668926844 TF-IDF 
56 Q0 CACM-1334 69  0.24669097664350884 TF-IDF 
56 Q0 CACM-2958 70  0.24648663304145968 TF-IDF 
56 Q0 CACM-2195 71  0.2463426507007274 TF-IDF 
56 Q0 CACM-1567 72  0.24577545459992722 TF-IDF 
56 Q0 CACM-1325 73  0.2445342392115041 TF-IDF 
56 Q0 CACM-3090 74  0.24420352309788723 TF-IDF 
56 Q0 CACM-2721 75  0.24397384489528057 TF-IDF 
56 Q0 CACM-2305 76  0.24287901612761306 TF-IDF 
56 Q0 CACM-0963 77  0.24217356453967764 TF-IDF 
56 Q0 CACM-2051 78  0.24190386520262402 TF-IDF 
56 Q0 CACM-1136 79  0.2417773968074266 TF-IDF 
56 Q0 CACM-2291 80  0.2410768733654328 TF-IDF 
56 Q0 CACM-1541 81  0.24104078598203213 TF-IDF 
56 Q0 CACM-1911 82  0.24094231178933406 TF-IDF 
56 Q0 CACM-3148 83  0.239054471280785 TF-IDF 
56 Q0 CACM-2977 84  0.23886124495192207 TF-IDF 
56 Q0 CACM-1253 85  0.23878422164060964 TF-IDF 
56 Q0 CACM-1867 86  0.23812373932412984 TF-IDF 
56 Q0 CACM-1459 87  0.23767007278276642 TF-IDF 
56 Q0 CACM-0651 88  0.23593010231220735 TF-IDF 
56 Q0 CACM-0962 89  0.23448150734348602 TF-IDF 
56 Q0 CACM-1457 90  0.2341775267438723 TF-IDF 
56 Q0 CACM-1534 91  0.2336620275891751 TF-IDF 
56 Q0 CACM-3025 92  0.23341022521981816 TF-IDF 
56 Q0 CACM-2941 93  0.23331287158684488 TF-IDF 
56 Q0 CACM-1214 94  0.232898255536119 TF-IDF 
56 Q0 CACM-1194 95  0.23255290070561616 TF-IDF 
56 Q0 CACM-1035 96  0.23188408203791716 TF-IDF 
56 Q0 CACM-1182 97  0.23075914842735873 TF-IDF 
56 Q0 CACM-2227 98  0.22926593425276995 TF-IDF 
56 Q0 CACM-1305 99  0.22884230038504055 TF-IDF 
56 Q0 CACM-2874 100  0.22771458059043756 TF-IDF 
