5 Q0 CACM-1188 1  0.4413261109936375 TF-IDF 
5 Q0 CACM-2035 2  0.4411758208059442 TF-IDF 
5 Q0 CACM-1435 3  0.411276293006161 TF-IDF 
5 Q0 CACM-2321 4  0.4008867151894826 TF-IDF 
5 Q0 CACM-2003 5  0.3972644805960494 TF-IDF 
5 Q0 CACM-2357 6  0.39264859455408074 TF-IDF 
5 Q0 CACM-2629 7  0.3850279746276468 TF-IDF 
5 Q0 CACM-2399 8  0.3812022779021643 TF-IDF 
5 Q0 CACM-1392 9  0.3795413617871234 TF-IDF 
5 Q0 CACM-1923 10  0.37778659678244375 TF-IDF 
5 Q0 CACM-0023 11  0.37755675169038455 TF-IDF 
5 Q0 CACM-1742 12  0.3762953841067574 TF-IDF 
5 Q0 CACM-1829 13  0.37420264599307373 TF-IDF 
5 Q0 CACM-3137 14  0.37393832413369554 TF-IDF 
5 Q0 CACM-3028 15  0.3711383817559157 TF-IDF 
5 Q0 CACM-1502 16  0.352681193511709 TF-IDF 
5 Q0 CACM-3144 17  0.35182347683238435 TF-IDF 
5 Q0 CACM-3147 18  0.34635872271201656 TF-IDF 
5 Q0 CACM-1960 19  0.34629054953101407 TF-IDF 
5 Q0 CACM-2812 20  0.3448956563774087 TF-IDF 
5 Q0 CACM-0493 21  0.34363337826012974 TF-IDF 
5 Q0 CACM-1053 22  0.3388012805994219 TF-IDF 
5 Q0 CACM-2078 23  0.33154756554662657 TF-IDF 
5 Q0 CACM-2145 24  0.32820180629026474 TF-IDF 
5 Q0 CACM-0251 25  0.32697340111640244 TF-IDF 
5 Q0 CACM-2738 26  0.32651005278661216 TF-IDF 
5 Q0 CACM-1101 27  0.3261608101648838 TF-IDF 
5 Q0 CACM-2960 28  0.3234969093673498 TF-IDF 
5 Q0 CACM-1395 29  0.3233114876249833 TF-IDF 
5 Q0 CACM-0671 30  0.3189230795424826 TF-IDF 
5 Q0 CACM-1698 31  0.3131155074265288 TF-IDF 
5 Q0 CACM-0892 32  0.3128949116930781 TF-IDF 
5 Q0 CACM-0477 33  0.3114863518149067 TF-IDF 
5 Q0 CACM-2845 34  0.31131350800676355 TF-IDF 
5 Q0 CACM-1605 35  0.310824236448937 TF-IDF 
5 Q0 CACM-2607 36  0.3098270295349032 TF-IDF 
5 Q0 CACM-1671 37  0.3093380187963613 TF-IDF 
5 Q0 CACM-1937 38  0.3063592684883681 TF-IDF 
5 Q0 CACM-1747 39  0.3015114464923503 TF-IDF 
5 Q0 CACM-1571 40  0.30054140106774885 TF-IDF 
5 Q0 CACM-1534 41  0.2992967768008707 TF-IDF 
5 Q0 CACM-2299 42  0.29905623719495855 TF-IDF 
5 Q0 CACM-2271 43  0.2976844076167216 TF-IDF 
5 Q0 CACM-1396 44  0.29661523061467937 TF-IDF 
5 Q0 CACM-1764 45  0.2966087171763635 TF-IDF 
5 Q0 CACM-2169 46  0.29657322599372316 TF-IDF 
5 Q0 CACM-3174 47  0.29445709397039693 TF-IDF 
5 Q0 CACM-2188 48  0.2942661954389817 TF-IDF 
5 Q0 CACM-2718 49  0.29393425866849887 TF-IDF 
5 Q0 CACM-2980 50  0.29192033715112453 TF-IDF 
5 Q0 CACM-1252 51  0.2908072875974366 TF-IDF 
5 Q0 CACM-0173 52  0.2878544451038875 TF-IDF 
5 Q0 CACM-0400 53  0.286349827758507 TF-IDF 
5 Q0 CACM-2379 54  0.2858642987486573 TF-IDF 
5 Q0 CACM-1682 55  0.28511024825114467 TF-IDF 
5 Q0 CACM-2756 56  0.284169287666917 TF-IDF 
5 Q0 CACM-2860 57  0.2831176031708443 TF-IDF 
5 Q0 CACM-0063 58  0.2822950700256584 TF-IDF 
5 Q0 CACM-2782 59  0.2812028320090997 TF-IDF 
5 Q0 CACM-2753 60  0.2803018736803522 TF-IDF 
5 Q0 CACM-3188 61  0.27947252052491633 TF-IDF 
5 Q0 CACM-1750 62  0.2788484428796748 TF-IDF 
5 Q0 CACM-2155 63  0.27842877500481045 TF-IDF 
5 Q0 CACM-1314 64  0.27823850350656915 TF-IDF 
5 Q0 CACM-3025 65  0.2778900915545118 TF-IDF 
5 Q0 CACM-0946 66  0.2777592759998742 TF-IDF 
5 Q0 CACM-2105 67  0.2769689903288758 TF-IDF 
5 Q0 CACM-2389 68  0.2756000629232359 TF-IDF 
5 Q0 CACM-1465 69  0.27519607509907285 TF-IDF 
5 Q0 CACM-2322 70  0.27507865389584285 TF-IDF 
5 Q0 CACM-1281 71  0.2744191017284534 TF-IDF 
5 Q0 CACM-1272 72  0.2719357879579276 TF-IDF 
5 Q0 CACM-1978 73  0.2703598075499799 TF-IDF 
5 Q0 CACM-2541 74  0.27017390152268694 TF-IDF 
5 Q0 CACM-1503 75  0.2701384301512221 TF-IDF 
5 Q0 CACM-2522 76  0.26911508073942914 TF-IDF 
5 Q0 CACM-2626 77  0.2689865272271642 TF-IDF 
5 Q0 CACM-2439 78  0.26836950122814407 TF-IDF 
5 Q0 CACM-1194 79  0.26836710379365025 TF-IDF 
5 Q0 CACM-0679 80  0.2681262898743898 TF-IDF 
5 Q0 CACM-2645 81  0.2675559791028159 TF-IDF 
5 Q0 CACM-2868 82  0.26678331486385914 TF-IDF 
5 Q0 CACM-2542 83  0.26602446736318547 TF-IDF 
5 Q0 CACM-2841 84  0.2657968313131761 TF-IDF 
5 Q0 CACM-1699 85  0.2656989949114729 TF-IDF 
5 Q0 CACM-2502 86  0.265254806697778 TF-IDF 
5 Q0 CACM-0409 87  0.2636474535068749 TF-IDF 
5 Q0 CACM-2267 88  0.2632448834058799 TF-IDF 
5 Q0 CACM-0695 89  0.2620008309380183 TF-IDF 
5 Q0 CACM-0799 90  0.26180548743882 TF-IDF 
5 Q0 CACM-2138 91  0.26128872322312735 TF-IDF 
5 Q0 CACM-3102 92  0.2607924127105594 TF-IDF 
5 Q0 CACM-2469 93  0.26064412461688796 TF-IDF 
5 Q0 CACM-2716 94  0.25973189375963235 TF-IDF 
5 Q0 CACM-2873 95  0.25938755834809735 TF-IDF 
5 Q0 CACM-2106 96  0.259141591786556 TF-IDF 
5 Q0 CACM-0529 97  0.25845696924482137 TF-IDF 
5 Q0 CACM-3012 98  0.25795761492085995 TF-IDF 
5 Q0 CACM-3183 99  0.2577363099181824 TF-IDF 
5 Q0 CACM-1646 100  0.2572247275186112 TF-IDF 
