27 Q0 CACM-2902 1  0.3388162013209786 TF-IDF 
27 Q0 CACM-1461 2  0.33601805572120325 TF-IDF 
27 Q0 CACM-2798 3  0.2993893819530532 TF-IDF 
27 Q0 CACM-3011 4  0.2929622451248526 TF-IDF 
27 Q0 CACM-2669 5  0.27276287075132005 TF-IDF 
27 Q0 CACM-2069 6  0.2699417794959443 TF-IDF 
27 Q0 CACM-3068 7  0.2572465178895017 TF-IDF 
27 Q0 CACM-2311 8  0.24825121771162728 TF-IDF 
27 Q0 CACM-2988 9  0.246466828236599 TF-IDF 
27 Q0 CACM-2297 10  0.23233145558486618 TF-IDF 
27 Q0 CACM-2577 11  0.22935097476399777 TF-IDF 
27 Q0 CACM-2918 12  0.22360783461213532 TF-IDF 
27 Q0 CACM-2479 13  0.21294658127579008 TF-IDF 
27 Q0 CACM-2345 14  0.21242611488362373 TF-IDF 
27 Q0 CACM-2859 15  0.21122300863479931 TF-IDF 
27 Q0 CACM-2818 16  0.20354427276349882 TF-IDF 
27 Q0 CACM-2262 17  0.2018641763160534 TF-IDF 
27 Q0 CACM-2358 18  0.2008371143053486 TF-IDF 
27 Q0 CACM-0059 19  0.20001368614636775 TF-IDF 
27 Q0 CACM-0155 20  0.19815259202427007 TF-IDF 
27 Q0 CACM-2502 21  0.19669760803531408 TF-IDF 
27 Q0 CACM-1752 22  0.19241390477397605 TF-IDF 
27 Q0 CACM-2319 23  0.19160397364180565 TF-IDF 
27 Q0 CACM-3000 24  0.19030943835404154 TF-IDF 
27 Q0 CACM-2740 25  0.18981994582748435 TF-IDF 
27 Q0 CACM-2852 26  0.18932721418753146 TF-IDF 
27 Q0 CACM-2481 27  0.18677872929822892 TF-IDF 
27 Q0 CACM-2583 28  0.18479753341345437 TF-IDF 
27 Q0 CACM-2689 29  0.18210253111747304 TF-IDF 
27 Q0 CACM-0084 30  0.1814077618536824 TF-IDF 
27 Q0 CACM-2867 31  0.1762354113319569 TF-IDF 
27 Q0 CACM-3006 32  0.17518824606091893 TF-IDF 
27 Q0 CACM-2362 33  0.17484052237435596 TF-IDF 
27 Q0 CACM-1728 34  0.17378337173294287 TF-IDF 
27 Q0 CACM-2407 35  0.1731133485541509 TF-IDF 
27 Q0 CACM-1959 36  0.17308241117700884 TF-IDF 
27 Q0 CACM-2372 37  0.17144666028952094 TF-IDF 
27 Q0 CACM-2928 38  0.17016799696886933 TF-IDF 
27 Q0 CACM-0086 39  0.1698563897595101 TF-IDF 
27 Q0 CACM-1912 40  0.16844628066522144 TF-IDF 
27 Q0 CACM-1924 41  0.1674621549724924 TF-IDF 
27 Q0 CACM-2111 42  0.16745119038535164 TF-IDF 
27 Q0 CACM-1750 43  0.1671551971994226 TF-IDF 
27 Q0 CACM-1901 44  0.15893680315637798 TF-IDF 
27 Q0 CACM-1462 45  0.15848784801106758 TF-IDF 
27 Q0 CACM-1725 46  0.15758580532255548 TF-IDF 
27 Q0 CACM-2406 47  0.15607745636658626 TF-IDF 
27 Q0 CACM-1753 48  0.155953314650149 TF-IDF 
27 Q0 CACM-1755 49  0.15379341715954864 TF-IDF 
27 Q0 CACM-2379 50  0.15193920449989293 TF-IDF 
27 Q0 CACM-2796 51  0.14818049785526513 TF-IDF 
27 Q0 CACM-1069 52  0.14764168047316673 TF-IDF 
27 Q0 CACM-2526 53  0.14728903573738786 TF-IDF 
27 Q0 CACM-2681 54  0.14680660402957182 TF-IDF 
27 Q0 CACM-1747 55  0.1437983468400301 TF-IDF 
27 Q0 CACM-2597 56  0.1420355067644216 TF-IDF 
27 Q0 CACM-1657 57  0.14011324294355482 TF-IDF 
27 Q0 CACM-1751 58  0.1398015489824424 TF-IDF 
27 Q0 CACM-1892 59  0.1393224836536791 TF-IDF 
27 Q0 CACM-1541 60  0.13853053747338734 TF-IDF 
27 Q0 CACM-2868 61  0.1366486341287732 TF-IDF 
27 Q0 CACM-2985 62  0.13622120979419144 TF-IDF 
27 Q0 CACM-2967 63  0.13464026629453993 TF-IDF 
27 Q0 CACM-1708 64  0.13431113655634086 TF-IDF 
27 Q0 CACM-2668 65  0.13389398987362824 TF-IDF 
27 Q0 CACM-2864 66  0.13082744804118027 TF-IDF 
27 Q0 CACM-2374 67  0.12954021460833232 TF-IDF 
27 Q0 CACM-2365 68  0.1290601388662898 TF-IDF 
27 Q0 CACM-2198 69  0.12885439036238336 TF-IDF 
27 Q0 CACM-1642 70  0.12833569354655772 TF-IDF 
27 Q0 CACM-2435 71  0.12747196882111703 TF-IDF 
27 Q0 CACM-1247 72  0.12679779958019483 TF-IDF 
27 Q0 CACM-3118 73  0.12617790931835549 TF-IDF 
27 Q0 CACM-2151 74  0.12595996804330398 TF-IDF 
27 Q0 CACM-3153 75  0.12411057309769075 TF-IDF 
27 Q0 CACM-3050 76  0.12403496691488222 TF-IDF 
27 Q0 CACM-2482 77  0.12353328731813709 TF-IDF 
27 Q0 CACM-3067 78  0.12290524841110619 TF-IDF 
27 Q0 CACM-1826 79  0.12144385585947226 TF-IDF 
27 Q0 CACM-0652 80  0.12130423798746451 TF-IDF 
27 Q0 CACM-1360 81  0.12130423798746451 TF-IDF 
27 Q0 CACM-2317 82  0.11985498942236385 TF-IDF 
27 Q0 CACM-2080 83  0.11973978431453786 TF-IDF 
27 Q0 CACM-3090 84  0.11890578410800869 TF-IDF 
27 Q0 CACM-2138 85  0.11842554190780555 TF-IDF 
27 Q0 CACM-3092 86  0.1184095365654693 TF-IDF 
27 Q0 CACM-0025 87  0.11757321881796771 TF-IDF 
27 Q0 CACM-2017 88  0.11749755230273884 TF-IDF 
27 Q0 CACM-0855 89  0.1165232812255245 TF-IDF 
27 Q0 CACM-3188 90  0.11615640546588246 TF-IDF 
27 Q0 CACM-0651 91  0.1157904089880343 TF-IDF 
27 Q0 CACM-2663 92  0.11555270115644518 TF-IDF 
27 Q0 CACM-2632 93  0.11494375399588216 TF-IDF 
27 Q0 CACM-1845 94  0.11477434204284084 TF-IDF 
27 Q0 CACM-1196 95  0.11383692936517734 TF-IDF 
27 Q0 CACM-2738 96  0.1136510371921142 TF-IDF 
27 Q0 CACM-1267 97  0.11305816553497804 TF-IDF 
27 Q0 CACM-1472 98  0.11293460468061653 TF-IDF 
27 Q0 CACM-3150 99  0.11204168124644551 TF-IDF 
27 Q0 CACM-2582 100  0.11179914210864737 TF-IDF 
