46 Q0 CACM-1653 1  0.498627892040584 TF-IDF 
46 Q0 CACM-0329 2  0.49042516254049984 TF-IDF 
46 Q0 CACM-1457 3  0.4659524929996529 TF-IDF 
46 Q0 CACM-2278 4  0.43142357484143257 TF-IDF 
46 Q0 CACM-2711 5  0.41884672697174585 TF-IDF 
46 Q0 CACM-2990 6  0.4148735563510008 TF-IDF 
46 Q0 CACM-2318 7  0.38421551101495377 TF-IDF 
46 Q0 CACM-2288 8  0.3747464646957298 TF-IDF 
46 Q0 CACM-0661 9  0.3633048622871216 TF-IDF 
46 Q0 CACM-1032 10  0.3631616321434089 TF-IDF 
46 Q0 CACM-2984 11  0.36135528956016155 TF-IDF 
46 Q0 CACM-0891 12  0.3610856249057822 TF-IDF 
46 Q0 CACM-1267 13  0.3591108020910063 TF-IDF 
46 Q0 CACM-2327 14  0.3564564043206142 TF-IDF 
46 Q0 CACM-1699 15  0.349171172357447 TF-IDF 
46 Q0 CACM-3134 16  0.34852649272579733 TF-IDF 
46 Q0 CACM-0651 17  0.340283012722732 TF-IDF 
46 Q0 CACM-2575 18  0.3380677060184828 TF-IDF 
46 Q0 CACM-3169 19  0.3378848847983255 TF-IDF 
46 Q0 CACM-2882 20  0.33707921403512475 TF-IDF 
46 Q0 CACM-2641 21  0.3239532912192184 TF-IDF 
46 Q0 CACM-0723 22  0.31682744766977744 TF-IDF 
46 Q0 CACM-2307 23  0.3164468762713222 TF-IDF 
46 Q0 CACM-1516 24  0.31542347515630187 TF-IDF 
46 Q0 CACM-1374 25  0.31352692265832155 TF-IDF 
46 Q0 CACM-1136 26  0.3124147322320505 TF-IDF 
46 Q0 CACM-1266 27  0.31144998603553886 TF-IDF 
46 Q0 CACM-1927 28  0.30618089476065613 TF-IDF 
46 Q0 CACM-2842 29  0.3060473491114493 TF-IDF 
46 Q0 CACM-1087 30  0.3032391872072834 TF-IDF 
46 Q0 CACM-2140 31  0.30282654450372487 TF-IDF 
46 Q0 CACM-2976 32  0.297140648867505 TF-IDF 
