61 Q0 CACM-0634 1  0.7947223618235583 TF-IDF 
61 Q0 CACM-1287 2  0.7347370173786405 TF-IDF 
61 Q0 CACM-1830 3  0.5839782707786758 TF-IDF 
61 Q0 CACM-2278 4  0.5601598848095338 TF-IDF 
61 Q0 CACM-2711 5  0.5472099218920932 TF-IDF 
61 Q0 CACM-3129 6  0.498119052105761 TF-IDF 
61 Q0 CACM-0239 7  0.48985904234615335 TF-IDF 
61 Q0 CACM-3134 8  0.4446516243691301 TF-IDF 
61 Q0 CACM-2965 9  0.42653473591805824 TF-IDF 
61 Q0 CACM-1927 10  0.42407295724271643 TF-IDF 
61 Q0 CACM-2070 11  0.4238877387305129 TF-IDF 
61 Q0 CACM-1715 12  0.4172442549664392 TF-IDF 
61 Q0 CACM-1814 13  0.4172442549664392 TF-IDF 
61 Q0 CACM-3168 14  0.4146865488092233 TF-IDF 
61 Q0 CACM-1935 15  0.4146038323714714 TF-IDF 
61 Q0 CACM-1457 16  0.40607317321042563 TF-IDF 
61 Q0 CACM-2140 17  0.40261115480923326 TF-IDF 
61 Q0 CACM-2114 18  0.39798450762125914 TF-IDF 
61 Q0 CACM-3169 19  0.39286094097715885 TF-IDF 
61 Q0 CACM-2288 20  0.38528195727450004 TF-IDF 
61 Q0 CACM-1815 21  0.37253951336289215 TF-IDF 
61 Q0 CACM-0028 22  0.36640118734869503 TF-IDF 
61 Q0 CACM-0190 23  0.3622065319048661 TF-IDF 
61 Q0 CACM-2882 24  0.36172707283205874 TF-IDF 
61 Q0 CACM-2307 25  0.35214601761179354 TF-IDF 
61 Q0 CACM-2109 26  0.34606181181059315 TF-IDF 
61 Q0 CACM-2251 27  0.3436912494155921 TF-IDF 
61 Q0 CACM-2451 28  0.34288858361633867 TF-IDF 
61 Q0 CACM-1236 29  0.3427877044992924 TF-IDF 
61 Q0 CACM-2575 30  0.3380677060184828 TF-IDF 
61 Q0 CACM-2746 31  0.3378351896865453 TF-IDF 
61 Q0 CACM-2974 32  0.3367912666711901 TF-IDF 
61 Q0 CACM-1881 33  0.3351755246976551 TF-IDF 
61 Q0 CACM-2018 34  0.3266642253793364 TF-IDF 
61 Q0 CACM-2641 35  0.3239532912192184 TF-IDF 
61 Q0 CACM-2437 36  0.3237984345033325 TF-IDF 
61 Q0 CACM-2160 37  0.3228205948993083 TF-IDF 
61 Q0 CACM-2107 38  0.3221898794447221 TF-IDF 
61 Q0 CACM-2976 39  0.31816321005490533 TF-IDF 
61 Q0 CACM-1699 40  0.31008098568853737 TF-IDF 
61 Q0 CACM-3012 41  0.30173018897053466 TF-IDF 
61 Q0 CACM-0944 42  0.29119299694494755 TF-IDF 
61 Q0 CACM-2631 43  0.28877118740361213 TF-IDF 
61 Q0 CACM-2561 44  0.28619052192007327 TF-IDF 
61 Q0 CACM-2516 45  0.28583546757636097 TF-IDF 
61 Q0 CACM-2862 46  0.28524367421953406 TF-IDF 
61 Q0 CACM-2494 47  0.2844001492798425 TF-IDF 
61 Q0 CACM-2673 48  0.2840439221200252 TF-IDF 
61 Q0 CACM-2990 49  0.28319823911423364 TF-IDF 
61 Q0 CACM-3072 50  0.27730295817139905 TF-IDF 
61 Q0 CACM-0891 51  0.2754907881458779 TF-IDF 
61 Q0 CACM-0651 52  0.27543533910037776 TF-IDF 
61 Q0 CACM-1533 53  0.27275685736904337 TF-IDF 
61 Q0 CACM-3084 54  0.2694764537490662 TF-IDF 
61 Q0 CACM-0060 55  0.2694328480331455 TF-IDF 
61 Q0 CACM-2530 56  0.2678100546837834 TF-IDF 
61 Q0 CACM-0857 57  0.26588615767782464 TF-IDF 
61 Q0 CACM-2078 58  0.2649242926970182 TF-IDF 
61 Q0 CACM-1976 59  0.26175586204407164 TF-IDF 
61 Q0 CACM-1210 60  0.2616052832869684 TF-IDF 
61 Q0 CACM-1700 61  0.2605481248176333 TF-IDF 
61 Q0 CACM-2991 62  0.2596831105073361 TF-IDF 
61 Q0 CACM-1916 63  0.25836612150348043 TF-IDF 
61 Q0 CACM-2293 64  0.25728378314923994 TF-IDF 
61 Q0 CACM-2680 65  0.2571017743866029 TF-IDF 
61 Q0 CACM-1818 66  0.2562129545268853 TF-IDF 
61 Q0 CACM-0275 67  0.25584120005431704 TF-IDF 
61 Q0 CACM-1597 68  0.2513816435232414 TF-IDF 
61 Q0 CACM-2978 69  0.25058386272122707 TF-IDF 
61 Q0 CACM-3137 70  0.25047609567431295 TF-IDF 
61 Q0 CACM-2883 71  0.25041416476653705 TF-IDF 
61 Q0 CACM-2789 72  0.2503275432148506 TF-IDF 
61 Q0 CACM-1808 73  0.24932951742904158 TF-IDF 
61 Q0 CACM-1413 74  0.24704399240936784 TF-IDF 
61 Q0 CACM-2870 75  0.24696555900927125 TF-IDF 
61 Q0 CACM-2519 76  0.24671227689301253 TF-IDF 
61 Q0 CACM-0397 77  0.24588025225492763 TF-IDF 
61 Q0 CACM-1207 78  0.24328201037376 TF-IDF 
61 Q0 CACM-0652 79  0.24102174809935825 TF-IDF 
61 Q0 CACM-2977 80  0.23877177865369292 TF-IDF 
61 Q0 CACM-1233 81  0.23822619024878217 TF-IDF 
61 Q0 CACM-1681 82  0.23819198076490258 TF-IDF 
61 Q0 CACM-0443 83  0.236221651242304 TF-IDF 
61 Q0 CACM-0615 84  0.2361317080807478 TF-IDF 
61 Q0 CACM-2969 85  0.23332406808756534 TF-IDF 
61 Q0 CACM-2484 86  0.2331072286902081 TF-IDF 
61 Q0 CACM-2258 87  0.23278502600309794 TF-IDF 
61 Q0 CACM-1725 88  0.23224433542957712 TF-IDF 
61 Q0 CACM-2033 89  0.23131621052891735 TF-IDF 
61 Q0 CACM-2157 90  0.23066821937518062 TF-IDF 
61 Q0 CACM-0925 91  0.22744599706159008 TF-IDF 
61 Q0 CACM-1194 92  0.22472500124348105 TF-IDF 
61 Q0 CACM-0344 93  0.22461552008077998 TF-IDF 
61 Q0 CACM-0544 94  0.22461552008077998 TF-IDF 
61 Q0 CACM-2736 95  0.22432486826152645 TF-IDF 
61 Q0 CACM-3040 96  0.2242972324435519 TF-IDF 
61 Q0 CACM-1271 97  0.22385575144503905 TF-IDF 
61 Q0 CACM-1402 98  0.22337005401467264 TF-IDF 
61 Q0 CACM-0635 99  0.22172845742309322 TF-IDF 
61 Q0 CACM-0556 100  0.22116546397614545 TF-IDF 
