49 Q0 CACM-2990 1  27.28600111321718 BM25
49 Q0 CACM-3012 2  26.314588382391303 BM25
49 Q0 CACM-3134 3  25.67725117873397 BM25
49 Q0 CACM-2882 4  25.460063512951436 BM25
49 Q0 CACM-1699 5  25.068595996331222 BM25
49 Q0 CACM-1457 6  24.983557514847114 BM25
49 Q0 CACM-1032 7  24.436208317743837 BM25
49 Q0 CACM-1514 8  24.32596491297148 BM25
49 Q0 CACM-2795 9  23.357880204866778 BM25
49 Q0 CACM-2390 10  23.341455413116762 BM25
49 Q0 CACM-2307 11  22.774432415059866 BM25
49 Q0 CACM-2160 12  22.470360368435106 BM25
49 Q0 CACM-1681 13  22.28989008374375 BM25
49 Q0 CACM-1935 14  22.20513740515748 BM25
49 Q0 CACM-2288 15  22.03207897969702 BM25
49 Q0 CACM-2631 16  21.111900842871744 BM25
49 Q0 CACM-2519 17  21.06036252034699 BM25
49 Q0 CACM-2846 18  21.049636296621745 BM25
49 Q0 CACM-0239 19  20.9532858229708 BM25
49 Q0 CACM-1725 20  20.622179023313922 BM25
49 Q0 CACM-2163 21  20.573897029033652 BM25
49 Q0 CACM-1236 22  20.458338177946747 BM25
49 Q0 CACM-0440 23  20.342942154535972 BM25
49 Q0 CACM-3090 24  20.331740374755373 BM25
49 Q0 CACM-2479 25  20.297609836077076 BM25
49 Q0 CACM-2711 26  20.284146424589785 BM25
49 Q0 CACM-2985 27  20.24649017900876 BM25
49 Q0 CACM-0891 28  20.005596758667252 BM25
49 Q0 CACM-1959 29  19.984443796916622 BM25
49 Q0 CACM-2561 30  19.94741315444896 BM25
49 Q0 CACM-2140 31  19.835517907231594 BM25
49 Q0 CACM-1927 32  19.51362243336121 BM25
49 Q0 CACM-2198 33  19.499050506792177 BM25
49 Q0 CACM-2451 34  19.25257539032337 BM25
49 Q0 CACM-1652 35  18.9437246054551 BM25
49 Q0 CACM-1527 36  18.913911669845152 BM25
49 Q0 CACM-2832 37  18.848505663467993 BM25
49 Q0 CACM-2947 38  18.817858497492267 BM25
49 Q0 CACM-2046 39  18.738696050455662 BM25
49 Q0 CACM-1233 40  18.707918182026745 BM25
49 Q0 CACM-1415 41  18.4871043638895 BM25
49 Q0 CACM-1627 42  18.471537196994042 BM25
49 Q0 CACM-2455 43  18.430215813516558 BM25
49 Q0 CACM-2625 44  18.4125084236579 BM25
49 Q0 CACM-2516 45  18.350148288926857 BM25
49 Q0 CACM-1359 46  18.304968663008086 BM25
49 Q0 CACM-2852 47  18.30389699026403 BM25
49 Q0 CACM-2127 48  18.28782197019314 BM25
49 Q0 CACM-1199 49  18.232418468195984 BM25
49 Q0 CACM-1937 50  18.205414248373412 BM25
49 Q0 CACM-1976 51  18.204028135692823 BM25
49 Q0 CACM-1267 52  18.084190057754213 BM25
49 Q0 CACM-2358 53  17.931143918800675 BM25
49 Q0 CACM-2999 54  17.733559596478525 BM25
49 Q0 CACM-2812 55  17.666878033847972 BM25
49 Q0 CACM-3177 56  17.66574992638676 BM25
49 Q0 CACM-0982 57  17.5269086703327 BM25
49 Q0 CACM-0651 58  17.514064307129228 BM25
49 Q0 CACM-2741 59  17.512387071440116 BM25
49 Q0 CACM-2650 60  17.510259003806013 BM25
49 Q0 CACM-2522 61  17.45451790691058 BM25
49 Q0 CACM-1675 62  17.250457306882836 BM25
49 Q0 CACM-2978 63  17.215599793271476 BM25
49 Q0 CACM-2870 64  17.213569877900017 BM25
49 Q0 CACM-1349 65  17.20113065727716 BM25
49 Q0 CACM-1680 66  16.980703724390825 BM25
49 Q0 CACM-3011 67  16.872127818734384 BM25
49 Q0 CACM-1750 68  16.82361228433283 BM25
49 Q0 CACM-2111 69  16.823370936609255 BM25
49 Q0 CACM-1745 70  16.784997087832988 BM25
49 Q0 CACM-2888 71  16.783928328907347 BM25
49 Q0 CACM-2168 72  16.75521634200107 BM25
49 Q0 CACM-2572 73  16.736327715756055 BM25
49 Q0 CACM-0730 74  16.73570899801492 BM25
49 Q0 CACM-1751 75  16.733776721809086 BM25
49 Q0 CACM-3181 76  16.7246456330125 BM25
49 Q0 CACM-2318 77  16.7080398237188 BM25
49 Q0 CACM-1194 78  16.693838651630593 BM25
49 Q0 CACM-1846 79  16.660757976021085 BM25
49 Q0 CACM-3100 80  16.622676694033363 BM25
49 Q0 CACM-2623 81  16.611755968702077 BM25
49 Q0 CACM-1747 82  16.575526027061017 BM25
49 Q0 CACM-0616 83  16.56734530843497 BM25
49 Q0 CACM-1541 84  16.56444660581477 BM25
49 Q0 CACM-2626 85  16.54249564193084 BM25
49 Q0 CACM-1625 86  16.542217775645735 BM25
49 Q0 CACM-1387 87  16.54060009889814 BM25
49 Q0 CACM-2876 88  16.533951175697545 BM25
49 Q0 CACM-3137 89  16.492133468457673 BM25
49 Q0 CACM-3135 90  16.455180441895283 BM25
49 Q0 CACM-2916 91  16.44993821543222 BM25
49 Q0 CACM-2308 92  16.434228303384366 BM25
49 Q0 CACM-2181 93  16.407702355481245 BM25
49 Q0 CACM-1711 94  16.35970903257879 BM25
49 Q0 CACM-3076 95  16.347592479114144 BM25
49 Q0 CACM-2987 96  16.33157423869634 BM25
49 Q0 CACM-2765 97  16.27578937091028 BM25
49 Q0 CACM-2746 98  16.236674184108697 BM25
49 Q0 CACM-2372 99  16.23650450086392 BM25
49 Q0 CACM-2407 100  16.23477482235974 BM25
