26 Q0 CACM-2626 1  10.607159452822412 BM25
26 Q0 CACM-2840 2  10.145155345361273 BM25
26 Q0 CACM-3068 3  9.323472216377427 BM25
26 Q0 CACM-3105 4  9.231600555269774 BM25
26 Q0 CACM-1750 5  9.155751503870746 BM25
26 Q0 CACM-2632 6  8.888537663893059 BM25
26 Q0 CACM-3128 7  8.747229170488735 BM25
26 Q0 CACM-2080 8  8.68559078425685 BM25
26 Q0 CACM-2372 9  8.460568054393283 BM25
26 Q0 CACM-2939 10  8.30150917841847 BM25
26 Q0 CACM-2320 11  8.263197525353917 BM25
26 Q0 CACM-1728 12  8.144246043600855 BM25
26 Q0 CACM-2317 13  8.059010948429648 BM25
26 Q0 CACM-2111 14  8.053329089120663 BM25
26 Q0 CACM-2867 15  7.951264619544123 BM25
26 Q0 CACM-1680 16  7.814971211026057 BM25
26 Q0 CACM-2377 17  7.76607361505043 BM25
26 Q0 CACM-1677 18  7.680831441311106 BM25
26 Q0 CACM-1747 19  7.677298723859762 BM25
26 Q0 CACM-2541 20  7.583356418227785 BM25
26 Q0 CACM-2578 21  7.581575050339154 BM25
26 Q0 CACM-1591 22  7.568129312328034 BM25
26 Q0 CACM-2314 23  7.566490423264948 BM25
26 Q0 CACM-3026 24  7.421825022956737 BM25
26 Q0 CACM-2036 25  7.378672209943369 BM25
26 Q0 CACM-1247 26  7.250568308708184 BM25
26 Q0 CACM-2319 27  7.158185693420834 BM25
26 Q0 CACM-1461 28  7.098826545235113 BM25
26 Q0 CACM-1341 29  6.977165702412729 BM25
26 Q0 CACM-2151 30  6.977006948258666 BM25
26 Q0 CACM-1476 31  6.937380059567392 BM25
26 Q0 CACM-2621 32  6.914974897102744 BM25
26 Q0 CACM-2878 33  6.907572776218317 BM25
26 Q0 CACM-2597 34  6.898350203058106 BM25
26 Q0 CACM-1462 35  6.880277185638794 BM25
26 Q0 CACM-2870 36  6.85328048161268 BM25
26 Q0 CACM-2424 37  6.789774117100804 BM25
26 Q0 CACM-0059 38  6.772753648545741 BM25
26 Q0 CACM-3183 39  6.757299512672267 BM25
26 Q0 CACM-3011 40  6.729914745980782 BM25
26 Q0 CACM-3141 41  6.712101726858017 BM25
26 Q0 CACM-1290 42  6.696821015864174 BM25
26 Q0 CACM-2558 43  6.652226762706555 BM25
26 Q0 CACM-3025 44  6.597820510542708 BM25
26 Q0 CACM-2379 45  6.595231499647455 BM25
26 Q0 CACM-0084 46  6.594614816195414 BM25
26 Q0 CACM-2876 47  6.578694477395027 BM25
26 Q0 CACM-1751 48  6.563443999302198 BM25
26 Q0 CACM-2950 49  6.563443999302198 BM25
26 Q0 CACM-2888 50  6.536460865261333 BM25
26 Q0 CACM-2938 51  6.515369424821508 BM25
26 Q0 CACM-2358 52  6.500752686778377 BM25
26 Q0 CACM-3127 53  6.4805622296722785 BM25
26 Q0 CACM-2321 54  6.474381011377412 BM25
26 Q0 CACM-2629 55  6.460075162280033 BM25
26 Q0 CACM-2817 56  6.435373485649414 BM25
26 Q0 CACM-1636 57  6.423828810733317 BM25
26 Q0 CACM-1754 58  6.4213797778829775 BM25
26 Q0 CACM-2985 59  6.419898163445798 BM25
26 Q0 CACM-0104 60  6.388194506551837 BM25
26 Q0 CACM-2138 61  6.3707428849002365 BM25
26 Q0 CACM-0696 62  6.3637586311498096 BM25
26 Q0 CACM-2821 63  6.30882186741429 BM25
26 Q0 CACM-0618 64  6.3044283943361545 BM25
26 Q0 CACM-0086 65  6.265044940138227 BM25
26 Q0 CACM-1534 66  6.204328666595237 BM25
26 Q0 CACM-3028 67  6.187904230398827 BM25
26 Q0 CACM-2378 68  6.104424866174453 BM25
26 Q0 CACM-2297 69  6.08901821123852 BM25
26 Q0 CACM-2522 70  6.051014556412017 BM25
26 Q0 CACM-2482 71  6.040510585094424 BM25
26 Q0 CACM-1236 72  5.9916265454983755 BM25
26 Q0 CACM-2438 73  5.973219707948331 BM25
26 Q0 CACM-0300 74  5.966848087196926 BM25
26 Q0 CACM-2740 75  5.936809745099877 BM25
26 Q0 CACM-1951 76  5.93563875101281 BM25
26 Q0 CACM-3153 77  5.9032313002039585 BM25
26 Q0 CACM-2936 78  5.8554719306378065 BM25
26 Q0 CACM-2624 79  5.831341819428223 BM25
26 Q0 CACM-2069 80  5.800357676133135 BM25
26 Q0 CACM-1463 81  5.772121913686477 BM25
26 Q0 CACM-1226 82  5.7495818084292 BM25
26 Q0 CACM-1844 83  5.74866079114142 BM25
26 Q0 CACM-0251 84  5.728280628627248 BM25
26 Q0 CACM-1552 85  5.7095431350162755 BM25
26 Q0 CACM-0322 86  5.693456544894515 BM25
26 Q0 CACM-2374 87  5.632651748870893 BM25
26 Q0 CACM-3006 88  5.620087563611361 BM25
26 Q0 CACM-1264 89  5.575714837728652 BM25
26 Q0 CACM-2949 90  5.553881576076355 BM25
26 Q0 CACM-2184 91  5.504982415141411 BM25
26 Q0 CACM-3072 92  5.497037458800763 BM25
26 Q0 CACM-1752 93  5.489434898550353 BM25
26 Q0 CACM-1892 94  5.476489908710667 BM25
26 Q0 CACM-1464 95  5.448739557551916 BM25
26 Q0 CACM-3050 96  5.411699539807659 BM25
26 Q0 CACM-1033 97  5.3624936534801275 BM25
26 Q0 CACM-2849 98  5.35967838820306 BM25
26 Q0 CACM-0617 99  5.35924638308776 BM25
26 Q0 CACM-1199 100  5.325318855299032 BM25
